date,IRM,dcf,Deviation
2010-03-01,24.02,5287778440.0,-0.9999999954574497
2010-03-02,23.87,5249244160.0,-0.9999999954526787
2010-03-03,23.68,5253300400.0,-0.9999999954923575
2010-03-04,23.7,5287778440.0,-0.9999999955179665
2010-03-05,23.87,5289806560.0,-0.9999999954875477
2010-03-08,23.88,5255328520.0,-0.9999999954560405
2010-03-09,23.71,5253300400.0,-0.9999999954866469
2010-03-10,23.7,5277637840.0,-0.9999999955093546
2010-03-11,23.82,5304003400.0,-0.9999999955090526
2010-03-12,23.95,5330368960.0,-0.9999999955068777
2010-03-15,24.08,5338481440.0,-0.999999995489354
2010-03-16,24.12,5393240680.0,-0.9999999955277353
2010-03-17,24.39,5387156320.0,-0.999999995472565
2010-03-18,24.36,5320228360.0,-0.9999999954212492
2010-03-19,24.03,5381071960.0,-0.999999995534347
2010-03-22,24.33,5559546520.0,-0.9999999956237438
2010-03-23,25.21,5510871640.0,-0.9999999954254061
2010-03-24,24.97,5527096600.0,-0.9999999954822574
2010-03-25,25.05,5512899760.0,-0.9999999954561118
2010-03-26,24.98,5646755680.0,-0.9999999955762209
2010-03-29,25.64,5585912080.0,-0.9999999954098812
2010-03-30,25.34,5581855840.0,-0.9999999954602912
2010-03-31,25.32,5518787850.0,-0.999999995412036
2010-04-01,25.37,5490129150.0,-0.9999999953789794
2010-04-05,25.23,5434858800.0,-0.9999999953577451
2010-04-06,24.96,5381635500.0,-0.9999999953620047
2010-04-07,24.7,5342741550.0,-0.9999999953769053
2010-04-08,24.51,5340694500.0,-0.9999999954107093
2010-04-09,24.5,5338647450.0,-0.9999999954108226
2010-04-12,24.49,5338647450.0,-0.9999999954126958
2010-04-13,24.49,5410294200.0,-0.999999995473444
2010-04-14,24.84,5512646700.0,-0.9999999954939974
2010-04-15,25.34,5475799800.0,-0.9999999953723655
2010-04-16,25.16,5504458500.0,-0.9999999954291598
2010-04-19,25.3,5574058200.0,-0.9999999954611166
2010-04-20,25.64,5600669850.0,-0.9999999954219762
2010-04-21,25.77,5680504800.0,-0.9999999954634313
2010-04-22,26.16,5696881200.0,-0.9999999954080138
2010-04-23,26.24,5672316600.0,-0.9999999953740241
2010-04-26,26.12,5496270300.0,-0.9999999952476865
2010-04-27,25.26,5623187400.0,-0.9999999955078858
2010-04-28,25.88,5205589200.0,-0.9999999950284206
2010-04-29,23.84,5082766200.0,-0.9999999953096407
2010-04-30,23.24,5105283750.0,-0.9999999954478535
2010-05-03,23.35,5068436850.0,-0.999999995393057
2010-05-04,23.17,5054107500.0,-0.99999999541561
2010-05-05,23.1,4845308400.0,-0.9999999952325016
2010-05-06,22.08,4845308400.0,-0.9999999954430145
2010-05-07,22.08,5076625050.0,-0.9999999956506538
2010-05-10,23.21,5060248650.0,-0.9999999954132689
2010-05-11,23.13,5150318850.0,-0.9999999955090159
2010-05-12,23.57,5054107500.0,-0.9999999953364664
2010-05-13,23.1,4955849100.0,-0.9999999953388411
2010-05-14,22.62,5123707200.0,-0.9999999955852278
2010-05-17,23.44,5181024600.0,-0.9999999954757983
2010-05-18,23.72,5084813250.0,-0.9999999953351286
2010-05-19,23.25,4855543650.0,-0.9999999952116587
2010-05-20,22.13,4980413700.0,-0.999999995556594
2010-05-21,22.74,4908766950.0,-0.9999999953674721
2010-05-24,22.39,4906719900.0,-0.9999999954368701
2010-05-25,22.38,4912861050.0,-0.9999999954446096
2010-05-26,22.41,5031589950.0,-0.9999999955461395
2010-05-27,22.99,4964037300.0,-0.9999999953686891
2010-05-28,22.66,4841214300.0,-0.9999999953193561
2010-06-01,22.06,4929237450.0,-0.9999999955246628
2010-06-02,22.49,4959943200.0,-0.9999999954656739
2010-06-03,22.64,4751144100.0,-0.999999995234832
2010-06-04,21.62,4671309150.0,-0.9999999953717471
2010-06-07,21.23,4714297200.0,-0.9999999954966776
2010-06-08,21.44,4728626550.0,-0.9999999954659139
2010-06-09,21.51,4830979050.0,-0.9999999955474864
2010-06-10,22.01,4876014150.0,-0.9999999954860672
2010-06-11,22.23,4933331550.0,-0.9999999954939173
2010-06-14,22.51,5056154550.0,-0.999999995548
2010-06-15,23.11,5045919300.0,-0.9999999954200615
2010-06-16,23.06,4955849100.0,-0.9999999953469124
2010-06-17,22.62,4931284500.0,-0.9999999954129598
2010-06-18,22.5,4869873000.0,-0.9999999953797563
2010-06-21,22.2,4814602650.0,-0.9999999953890276
2010-06-22,21.93,4763426400.0,-0.9999999953961711
2010-06-23,21.68,4771614600.0,-0.9999999954564646
2010-06-24,21.72,4757285250.0,-0.9999999954343709
2010-06-25,21.65,4728626550.0,-0.9999999954215035
2010-06-28,21.51,4618085850.0,-0.9999999953422261
2010-06-29,20.97,4575097800.0,-0.9999999954164914
2010-06-30,20.76,4542093920.85,-0.9999999954294208
2010-07-01,20.55,4499157709.98,-0.9999999954324784
2010-07-02,20.34,4527781850.559999,-0.9999999955077341
2010-07-06,20.48,4697482112.57,-0.9999999956402176
2010-07-07,21.31,4748596649.32,-0.9999999955123584
2010-07-08,21.56,4785399115.78,-0.9999999954946287
2010-07-09,21.74,4764953301.08,-0.9999999954375208
2010-07-12,21.64,4879449863.4,-0.9999999955650738
2010-07-13,22.2,4916252329.86,-0.9999999954843652
2010-07-14,22.38,4916252329.86,-0.999999995447752
2010-07-15,22.38,4777220789.9,-0.9999999953152678
2010-07-16,21.7,4781309952.84,-0.9999999954614949
2010-07-19,21.72,4887628189.28,-0.9999999955561267
2010-07-20,22.24,4895806515.16,-0.9999999954573369
2010-07-21,22.28,5000080170.13,-0.9999999955440715
2010-07-22,22.79,5083908010.4,-0.9999999955172281
2010-07-23,23.2,5173869595.08,-0.9999999955159288
2010-07-26,23.64,5159557524.79,-0.9999999954182117
2010-07-27,23.57,5149334617.44,-0.9999999954227096
2010-07-28,23.52,4887628189.28,-0.99999999518785
2010-07-29,22.24,4814023256.36,-0.9999999953801636
2010-07-30,21.88,4944876470.44,-0.9999999955752181
2010-08-02,22.52,4816067837.83,-0.9999999953239861
2010-08-03,21.89,4801755767.54,-0.9999999954412508
2010-08-04,21.82,4785399115.78,-0.9999999954402967
2010-08-05,21.74,4730195416.09,-0.9999999954039954
2010-08-06,21.47,4752685812.259999,-0.9999999954825544
2010-08-09,21.58,4707705019.92,-0.9999999954160255
2010-08-10,21.36,4550272246.73,-0.9999999953057754
2010-08-11,20.59,4531871013.5,-0.9999999954566227
2010-08-12,20.5,4490979384.1,-0.9999999954352942
2010-08-13,20.3,4497113128.51,-0.999999995485993
2010-08-16,20.33,4499157709.98,-0.9999999954813764
2010-08-17,20.34,4480756476.75,-0.9999999954605879
2010-08-18,20.25,4388750310.6,-0.9999999953859302
2010-08-19,19.8,4417374451.18,-0.9999999955176995
2010-08-20,19.94,4368304495.9,-0.9999999954352999
2010-08-23,19.7,4306967051.799999,-0.9999999954260156
2010-08-24,19.4,4298788725.92,-0.9999999954871008
2010-08-25,19.36,4200648815.3599997,-0.9999999953911881
2010-08-26,18.88,4264030840.9300003,-0.9999999955722647
2010-08-27,19.19,4180203000.66,-0.9999999954093138
2010-08-30,18.78,4172024674.7799997,-0.9999999954985884
2010-08-31,18.74,4217005467.120001,-0.9999999955560883
2010-09-01,18.96,4315145377.68,-0.9999999956061735
2010-09-02,19.44,4309011633.27,-0.9999999954885246
2010-09-03,19.41,4217005467.120001,-0.9999999953972077
2010-09-07,18.96,4202693396.83,-0.9999999954886074
2010-09-08,18.89,4282432074.16,-0.9999999955889551
2010-09-09,19.28,4335591192.379999,-0.9999999955530863
2010-09-10,19.54,4321279122.09,-0.9999999954781907
2010-09-13,19.47,4272209166.8099995,-0.9999999954426388
2010-09-14,19.23,4190425908.01,-0.9999999954109676
2010-09-15,18.83,4167935511.84,-0.9999999954821758
2010-09-16,18.72,4196559652.42,-0.9999999955392032
2010-09-17,18.86,4251763352.1099997,-0.9999999955641934
2010-09-20,19.13,4288565818.5699997,-0.9999999955393013
2010-09-21,19.31,4282432074.16,-0.99999999549088
2010-09-22,19.28,4313100796.21,-0.9999999955298982
2010-09-23,19.43,4468488987.93,-0.999999995651774
2010-09-24,20.19,4470533569.4,-0.9999999954837606
2010-09-27,20.2,4558450572.61,-0.9999999955686697
2010-09-28,20.63,4535960176.440001,-0.9999999954519001
2010-09-29,20.52,4562539735.549999,-0.999999995502505
2010-09-30,20.65,4364058560.0,-0.9999999952681662
2010-10-01,20.63,4372163040.0,-0.9999999952815117
2010-10-04,20.67,4013539800.0,-0.9999999948499327
2010-10-05,18.9,4009487560.0,-0.9999999952861807
2010-10-06,18.88,3991252480.0,-0.9999999952696553
2010-10-07,18.79,4019618160.0,-0.9999999953254266
2010-10-08,18.93,4098636840.0,-0.9999999953813913
2010-10-11,19.32,4108767440.0,-0.99999999529786
2010-10-12,19.37,4163472680.0,-0.9999999953476337
2010-10-13,19.64,4185760000.0,-0.9999999953079011
2010-10-14,19.75,4216151800.0,-0.9999999953156335
2010-10-15,19.9,4287066000.0,-0.9999999953581307
2010-10-18,20.25,4283013760.0,-0.9999999952720208
2010-10-19,20.23,4323536160.0,-0.9999999953209597
2010-10-20,20.43,4386345880.0,-0.9999999953423646
2010-10-21,20.74,4418763800.0,-0.9999999953063796
2010-10-22,20.9,4471442920.0,-0.9999999953258936
2010-10-25,21.16,4459286200.0,-0.999999995254846
2010-10-26,21.1,4408633200.0,-0.9999999952139361
2010-10-27,20.85,4151315960.0,-0.9999999949774963
2010-10-28,19.58,4264778680.0,-0.9999999954089059
2010-10-29,20.14,4240465240.0,-0.9999999952505212
2010-11-01,20.02,4341771240.0,-0.9999999953889787
2010-11-02,20.52,4378241400.0,-0.9999999953131867
2010-11-03,20.7,4455233960.0,-0.9999999953537794
2010-11-04,21.08,4471442920.0,-0.9999999952856381
2010-11-05,21.16,4457260080.0,-0.999999995252689
2010-11-08,21.09,4479547400.0,-0.9999999952919351
2010-11-09,21.2,4483599640.0,-0.9999999952716563
2010-11-10,21.22,4530200400.0,-0.9999999953158805
2010-11-11,21.45,4477521280.0,-0.999999995209403
2010-11-12,21.19,4453207840.0,-0.9999999952416324
2010-11-15,21.07,4303274960.0,-0.9999999951037291
2010-11-16,20.33,4293144360.0,-0.9999999952645431
2010-11-17,20.28,4345823480.0,-0.9999999953334506
2010-11-18,20.54,4372163040.0,-0.9999999953020965
2010-11-19,20.67,4353927960.0,-0.9999999952525627
2010-11-22,20.58,4329614520.0,-0.99999999524669
2010-11-23,20.46,4451181720.0,-0.9999999954034678
2010-11-24,21.06,4416737680.0,-0.9999999952317747
2010-11-26,20.89,4414711560.0,-0.999999995268094
2010-11-29,20.88,4343797360.0,-0.999999995193146
2010-11-30,20.53,4461312320.0,-0.999999995398215
2010-12-01,21.11,4576801160.0,-0.9999999953876082
2010-12-02,21.68,4560592200.0,-0.9999999952462314
2010-12-03,21.6,4518043680.0,-0.9999999952191697
2010-12-06,21.39,4544383240.0,-0.9999999952930907
2010-12-07,21.52,4544383240.0,-0.9999999952644839
2010-12-08,21.52,4548435480.0,-0.9999999952687028
2010-12-09,21.54,4568696680.0,-0.9999999952853075
2010-12-10,21.64,4728760160.0,-0.9999999954237476
2010-12-13,22.43,4817909440.0,-0.9999999953444538
2010-12-14,22.87,4787517640.0,-0.9999999952229941
2010-12-15,22.72,4913137080.0,-0.9999999953756633
2010-12-16,23.34,4925293800.0,-0.9999999952611964
2010-12-17,23.4,4917189320.0,-0.9999999952411839
2010-12-20,23.36,4888823640.0,-0.9999999952217544
2010-12-21,23.22,4870588560.0,-0.999999995232609
2010-12-22,23.13,4860457960.0,-0.9999999952411892
2010-12-23,23.08,4864510200.0,-0.9999999952554319
2010-12-27,23.1,4870588560.0,-0.9999999952572467
2010-12-28,23.13,4870588560.0,-0.9999999952510873
2010-12-29,23.13,4866536320.0,-0.999999995247133
2010-12-30,23.11,4866536320.0,-0.9999999952512427
2010-12-31,23.11,4900446180.0,-0.9999999952841029
2011-01-03,22.98,4835809060.0,-0.9999999952479514
2011-01-04,22.66,4886306810.0,-0.9999999953625507
2011-01-05,22.91,4876207260.0,-0.9999999953016764
2011-01-06,22.86,4872167440.0,-0.9999999953080431
2011-01-07,22.84,4884286900.0,-0.99999999532378
2011-01-10,22.9,4853988250.0,-0.99999999528223
2011-01-11,22.75,4910545730.0,-0.9999999953671137
2011-01-12,23.03,4876207260.0,-0.9999999952770671
2011-01-13,22.86,4888326720.0,-0.9999999953235532
2011-01-14,22.92,4902466090.0,-0.9999999953248019
2011-01-18,22.99,4853988250.0,-0.9999999952636885
2011-01-19,22.75,4831769240.0,-0.9999999952915798
2011-01-20,22.64,4851968340.0,-0.9999999953338525
2011-01-21,22.74,4894386450.0,-0.999999995353861
2011-01-24,22.95,4904486000.0,-0.9999999953206106
2011-01-25,23.0,4983262490.0,-0.9999999953845498
2011-01-26,23.39,5033760240.0,-0.9999999953533742
2011-01-27,23.64,4874187350.0,-0.9999999951499607
2011-01-28,22.85,4811570140.0,-0.9999999952510304
2011-01-31,22.54,4851968340.0,-0.9999999953544627
2011-02-01,22.74,4922665190.0,-0.9999999953805512
2011-02-02,23.09,4944884200.0,-0.9999999953305276
2011-02-03,23.2,5049919520.0,-0.9999999954058674
2011-02-04,23.72,5167074300.0,-0.9999999954093944
2011-02-07,24.3,5217572050.0,-0.9999999953426614
2011-02-08,24.55,5211512320.0,-0.9999999952892753
2011-02-09,24.52,5237771150.0,-0.9999999953186195
2011-02-10,24.65,5239791060.0,-0.9999999952956139
2011-02-11,24.66,5233731330.0,-0.9999999952882564
2011-02-14,24.63,5262010070.0,-0.9999999953192792
2011-02-15,24.77,5237771150.0,-0.9999999952708892
2011-02-16,24.65,5294328630.0,-0.9999999953440745
2011-02-17,24.93,5322607370.0,-0.9999999953162053
2011-02-18,25.07,5183233580.0,-0.999999995163251
2011-02-22,24.38,5108496910.0,-0.999999995227559
2011-02-23,24.01,4975182850.0,-0.9999999951740467
2011-02-24,23.35,5124656190.0,-0.9999999954435967
2011-02-25,24.09,5112536730.0,-0.9999999952880534
2011-02-28,24.03,5023660690.0,-0.9999999952166355
2011-03-01,23.59,5009521320.0,-0.9999999952909673
2011-03-02,23.52,5035780150.0,-0.9999999953294227
2011-03-03,23.65,4965083300.0,-0.9999999952367365
2011-03-04,23.3,5049919520.0,-0.9999999953860651
2011-03-07,23.72,5173134030.0,-0.9999999954147718
2011-03-08,24.33,5169094210.0,-0.9999999952931792
2011-03-09,24.31,5421582960.0,-0.9999999955160698
2011-03-10,25.56,5560956750.0,-0.9999999954036686
2011-03-11,26.25,5564996570.0,-0.999999995283016
2011-03-14,26.27,5560956750.0,-0.9999999952759927
2011-03-15,26.25,5530658100.0,-0.9999999952537294
2011-03-16,26.1,5579135940.0,-0.9999999953218562
2011-03-17,26.34,5615494320.0,-0.9999999953094068
2011-03-18,26.52,5643773060.0,-0.9999999953010159
2011-03-21,26.66,5769007480.0,-0.9999999953787545
2011-03-22,27.28,6027555960.0,-0.9999999954741192
2011-03-23,28.56,6074013890.0,-0.9999999952980022
2011-03-24,28.79,6043715240.0,-0.9999999952363738
2011-03-25,28.64,6019476320.0,-0.999999995242111
2011-03-28,28.52,6124511640.0,-0.9999999953433022
2011-03-29,29.04,6094212990.0,-0.9999999952348236
2011-03-30,28.89,6088153260.0,-0.9999999952547187
2011-03-31,28.86,6054271140.0,-0.9999999952331173
2011-04-01,29.14,6223321980.0,-0.9999999953176133
2011-04-04,29.98,6281684770.0,-0.999999995227395
2011-04-05,30.27,6424572980.0,-0.9999999952884028
2011-04-06,30.98,6364197680.0,-0.9999999951321437
2011-04-07,30.68,6396397840.0,-0.9999999952035504
2011-04-08,30.84,6323947480.0,-0.9999999951232992
2011-04-11,30.48,6295772340.0,-0.9999999951586559
2011-04-12,30.34,6319922460.0,-0.9999999951993082
2011-04-13,30.46,6627836490.0,-0.9999999954042318
2011-04-14,31.99,6611736410.0,-0.9999999951616341
2011-04-15,31.91,6495010830.0,-0.9999999950869982
2011-04-18,31.33,6682174260.0,-0.9999999953114064
2011-04-19,32.26,6327972500.0,-0.9999999949020006
2011-04-20,30.5,6102571380.0,-0.9999999950021068
2011-04-21,29.38,6092508830.0,-0.9999999951776845
2011-04-25,29.33,6106596400.0,-0.9999999951969971
2011-04-26,29.4,6080433770.0,-0.9999999951648186
2011-04-27,29.27,6080433770.0,-0.9999999951861986
2011-04-28,29.27,6114646440.0,-0.9999999952131329
2011-04-29,29.44,6179046760.0,-0.9999999952355111
2011-05-02,29.76,6177034250.0,-0.999999995182154
2011-05-03,29.75,6160934170.0,-0.9999999951711869
2011-05-04,29.67,6092508830.0,-0.999999995130085
2011-05-05,29.33,6078421260.0,-0.9999999951747339
2011-05-06,29.26,6179046760.0,-0.9999999952646418
2011-05-09,29.76,6253509630.0,-0.9999999952410723
2011-05-10,30.13,6261559670.0,-0.9999999951880998
2011-05-11,30.17,6323947480.0,-0.9999999952292457
2011-05-12,30.48,6221309470.0,-0.9999999951007099
2011-05-13,29.97,6263572180.0,-0.9999999952151905
2011-05-16,30.18,6315897440.0,-0.9999999952215817
2011-05-17,30.44,6362185170.0,-0.9999999952154803
2011-05-18,30.67,6305834890.0,-0.9999999951362507
2011-05-19,30.39,6327972500.0,-0.9999999951975139
2011-05-20,30.5,6307847400.0,-0.999999995164753
2011-05-23,30.4,6299797360.0,-0.9999999951744479
2011-05-24,30.36,6342060070.0,-0.9999999952129119
2011-05-25,30.57,6460798160.0,-0.9999999952683865
2011-05-26,31.16,6509098400.0,-0.9999999952128547
2011-05-27,31.4,6515135930.0,-0.9999999951804536
2011-05-31,31.43,6360172660.0,-0.9999999950583103
2011-06-01,30.66,6366210190.0,-0.9999999951839479
2011-06-02,30.69,6263572180.0,-0.9999999951002401
2011-06-03,30.18,6154896640.0,-0.999999995096587
2011-06-06,29.64,6179046760.0,-0.9999999952031436
2011-06-07,29.76,6164959190.0,-0.9999999951727174
2011-06-08,29.69,6221309470.0,-0.9999999952276928
2011-06-09,29.97,6124708990.0,-0.9999999951067063
2011-06-10,29.49,6189109310.0,-0.9999999952351787
2011-06-13,29.81,6243447080.0,-0.999999995225394
2011-06-14,30.08,6191121820.0,-0.9999999951414298
2011-06-15,29.82,6166971700.0,-0.9999999951645635
2011-06-16,29.7,6243447080.0,-0.9999999952430124
2011-06-17,30.08,6299797360.0,-0.9999999952252433
2011-06-20,30.36,6390360310.0,-0.9999999952490942
2011-06-21,30.81,6329985010.0,-0.9999999951326899
2011-06-22,30.51,6358160150.0,-0.999999995201442
2011-06-23,30.65,6295772340.0,-0.9999999951316537
2011-06-24,30.34,6336022540.0,-0.999999995211507
2011-06-27,30.54,6412497920.0,-0.9999999952374253
2011-06-28,30.92,6448723100.0,-0.9999999952052523
2011-06-29,31.1,6531236010.0,-0.9999999952382673
2011-06-30,31.51,6699922125.0,-0.9999999952969603
2011-07-01,31.78,6746446812.5,-0.9999999952893722
2011-07-05,32.01,6815222437.5,-0.9999999953031614
2011-07-06,32.35,6890066500.0,-0.9999999953048349
2011-07-07,32.72,6888043687.5,-0.9999999952497398
2011-07-08,32.71,6831404937.5,-0.9999999952118195
2011-07-11,32.43,6855678687.5,-0.9999999952696149
2011-07-12,32.55,6877929625.0,-0.9999999952674712
2011-07-13,32.66,6835450562.5,-0.9999999952219683
2011-07-14,32.45,6724195875.0,-0.9999999951741442
2011-07-15,31.9,6649351812.5,-0.9999999952025399
2011-07-18,31.53,6746446812.5,-0.9999999953264287
2011-07-19,32.01,6720150250.0,-0.9999999952367137
2011-07-20,31.88,6770720562.5,-0.9999999952914909
2011-07-21,32.13,6754538062.5,-0.999999995243198
2011-07-22,32.05,6746446812.5,-0.9999999952493511
2011-07-25,32.01,6695876500.0,-0.9999999952194458
2011-07-26,31.76,6525960250.0,-0.9999999951332833
2011-07-27,30.92,6196241812.5,-0.9999999950098785
2011-07-28,29.29,6184104937.5,-0.9999999952636638
2011-07-29,29.23,6145671500.0,-0.999999995243807
2011-08-01,29.04,6034416812.5,-0.9999999951876045
2011-08-02,28.49,6115329312.5,-0.9999999953412158
2011-08-03,28.89,5967664000.0,-0.9999999951589098
2011-08-04,28.16,5977778062.5,-0.9999999952892196
2011-08-05,28.21,5490280250.0,-0.9999999948618288
2011-08-08,25.8,5753245875.0,-0.999999995515575
2011-08-09,27.1,5631877125.0,-0.9999999951881052
2011-08-10,26.5,5998006187.5,-0.9999999955818651
2011-08-11,28.31,6089032750.0,-0.9999999953506573
2011-08-12,28.76,6262994625.0,-0.9999999954079475
2011-08-15,29.62,6252880562.5,-0.9999999952629832
2011-08-16,29.57,6240743687.5,-0.9999999952617826
2011-08-17,29.51,5921139312.5,-0.9999999950161619
2011-08-18,27.93,5896865562.5,-0.9999999952635854
2011-08-19,27.81,5943390250.0,-0.9999999953208525
2011-08-22,28.04,6200287437.5,-0.999999995477629
2011-08-23,29.31,6254903375.0,-0.9999999953140762
2011-08-24,29.58,6103192437.5,-0.9999999951533561
2011-08-25,28.83,6173990875.0,-0.999999995330411
2011-08-26,29.18,6327724625.0,-0.9999999953885478
2011-08-29,29.94,6347952750.0,-0.9999999952835188
2011-08-30,30.04,6354021187.5,-0.9999999952722852
2011-08-31,30.07,6356044000.0,-0.9999999952690699
2011-09-01,30.08,6163876812.5,-0.9999999951199544
2011-09-02,29.13,6161854000.0,-0.9999999952725267
2011-09-06,29.12,6378294937.5,-0.9999999954345166
2011-09-07,30.19,6327724625.0,-0.9999999952289327
2011-09-08,29.94,6157808375.0,-0.9999999951378805
2011-09-09,29.1,6204333062.5,-0.9999999953097296
2011-09-12,29.33,6323679000.0,-0.9999999953618771
2011-09-13,29.92,6507754937.5,-0.9999999954024084
2011-09-14,30.83,6606872750.0,-0.999999995333647
2011-09-15,31.32,6568439312.5,-0.999999995231744
2011-09-16,31.13,6594735875.0,-0.9999999952795683
2011-09-19,31.26,6588667437.5,-0.9999999952554898
2011-09-20,31.23,6287268375.0,-0.999999995032819
2011-09-21,29.74,6060713375.0,-0.9999999950929869
2011-09-22,28.62,6002051812.5,-0.9999999952316306
2011-09-23,28.33,6232652437.5,-0.9999999954545837
2011-09-26,29.47,6354021187.5,-0.9999999953619921
2011-09-27,30.07,6279177125.0,-0.9999999952111559
2011-09-28,29.7,6311542125.0,-0.9999999952943355
2011-09-29,29.86,6182082125.0,-0.9999999951699121
2011-09-30,29.22,6102856350.0,-0.999999995212078
2011-10-03,28.05,6094839270.0,-0.9999999953977458
2011-10-04,28.01,6010659930.0,-0.999999995339946
2011-10-05,27.59,5938506210.0,-0.9999999953540505
2011-10-06,27.23,5964561720.0,-0.9999999954347023
2011-10-07,27.36,6116886240.0,-0.999999995527136
2011-10-10,28.12,6074796570.0,-0.9999999953710385
2011-10-11,27.91,6243155250.0,-0.9999999955295041
2011-10-12,28.75,6277227840.0,-0.9999999954199528
2011-10-13,28.92,6399488310.0,-0.9999999954808887
2011-10-14,29.53,6359402910.0,-0.9999999953564823
2011-10-17,29.33,6481663380.0,-0.999999995474927
2011-10-18,29.94,6379445610.0,-0.9999999953068022
2011-10-19,29.43,6439573710.0,-0.9999999954298217
2011-10-20,29.73,6551812830.0,-0.9999999954623245
2011-10-21,30.29,6629979360.0,-0.9999999954313583
2011-10-24,30.68,6483667650.0,-0.9999999952681103
2011-10-25,29.95,6531770130.0,-0.9999999954147192
2011-10-26,30.19,6365415720.0,-0.9999999952571833
2011-10-27,29.36,6263197950.0,-0.9999999953122989
2011-10-28,28.85,6211086930.0,-0.9999999953550803
2011-10-31,28.59,6032706900.0,-0.9999999952608339
2011-11-01,27.7,6078805110.0,-0.9999999954431834
2011-11-02,27.93,6124903320.0,-0.999999995439928
2011-11-03,28.16,6080809380.0,-0.9999999953690375
2011-11-04,27.94,6096843540.0,-0.9999999954173008
2011-11-07,28.02,6090830730.0,-0.9999999953996423
2011-11-08,27.99,5926480590.0,-0.9999999952771296
2011-11-09,27.17,5968570260.0,-0.999999995447821
2011-11-10,27.38,6078805110.0,-0.9999999954958253
2011-11-11,27.93,6030702630.0,-0.9999999953686989
2011-11-14,27.69,6068783760.0,-0.9999999954373066
2011-11-15,27.88,6016672740.0,-0.9999999953662096
2011-11-16,27.62,5976587340.0,-0.9999999953786336
2011-11-17,27.42,5964561720.0,-0.9999999954028475
2011-11-18,27.36,5880382380.0,-0.9999999953472414
2011-11-21,26.94,5832279900.0,-0.9999999953808801
2011-11-22,26.7,5772151800.0,-0.999999995374342
2011-11-23,26.4,5772151800.0,-0.9999999954263157
2011-11-25,26.4,5916459240.0,-0.9999999955378718
2011-11-28,27.12,5968570260.0,-0.9999999954561982
2011-11-29,27.38,6106864890.0,-0.9999999955165211
2011-11-30,28.07,5964561720.0,-0.9999999952938705
2011-12-01,27.36,6018677010.0,-0.9999999954541505
2011-12-02,27.63,6068783760.0,-0.9999999954471932
2011-12-05,27.88,6070788030.0,-0.9999999954075155
2011-12-06,27.89,5994625770.0,-0.9999999953474994
2011-12-07,27.51,5914454970.0,-0.9999999953486839
2011-12-08,27.11,6022685550.0,-0.9999999954986858
2011-12-09,27.65,5944519020.0,-0.9999999953486565
2011-12-12,27.26,5936501940.0,-0.9999999954080703
2011-12-13,27.22,5896416540.0,-0.9999999953836368
2011-12-14,27.02,5970574530.0,-0.9999999954744724
2011-12-15,27.39,6066779490.0,-0.9999999954852488
2011-12-16,27.87,6042728250.0,-0.9999999953878449
2011-12-19,27.75,6215095470.0,-0.9999999955350646
2011-12-20,28.61,6156971640.0,-0.999999995353235
2011-12-21,28.32,6175010070.0,-0.9999999954137727
2011-12-22,28.41,6173005800.0,-0.999999995397704
2011-12-23,28.4,6156971640.0,-0.9999999953873427
2011-12-27,28.32,6164988720.0,-0.9999999954063177
2011-12-28,28.36,6227121090.0,-0.9999999954457285
2011-12-29,28.67,6187035690.0,-0.999999995366117
2011-12-30,28.47,5795428080.0,-0.999999995087507
2012-01-03,28.66,5820900020.0,-0.9999999950763627
2012-01-04,28.79,5826778160.0,-0.999999995059019
2012-01-05,28.82,5905153360.0,-0.9999999951195171
2012-01-06,29.22,5875762660.0,-0.9999999950270285
2012-01-09,29.07,5989406700.0,-0.9999999951464308
2012-01-10,29.65,5899275220.0,-0.9999999949739589
2012-01-11,29.19,5887518940.0,-0.9999999950420542
2012-01-12,29.13,5893397080.0,-0.9999999950571802
2012-01-13,29.16,5920828400.0,-0.9999999950750135
2012-01-17,29.3,5960016000.0,-0.9999999950839058
2012-01-18,29.5,5975691040.0,-0.9999999950633325
2012-01-19,29.58,5960016000.0,-0.999999995036926
2012-01-20,29.5,5895356460.0,-0.9999999949960617
2012-01-23,29.17,5885559560.0,-0.9999999950438018
2012-01-24,29.12,5932584680.0,-0.9999999950915155
2012-01-25,29.36,5834615680.0,-0.9999999949679633
2012-01-26,28.86,5805224980.0,-0.9999999950286165
2012-01-27,28.71,5783671800.0,-0.9999999950360254
2012-01-30,28.6,5760159240.0,-0.9999999950348595
2012-01-31,28.48,5766037380.0,-0.9999999950607327
2012-02-01,28.51,5748402960.0,-0.9999999950403616
2012-02-02,28.42,5766037380.0,-0.9999999950711385
2012-02-03,28.51,5722931020.0,-0.999999995018287
2012-02-06,28.29,5773874900.0,-0.9999999951003441
2012-02-07,28.55,5769956140.0,-0.9999999950519555
2012-02-08,28.53,5762118620.0,-0.9999999950486962
2012-02-09,28.49,5697459080.0,-0.9999999949995253
2012-02-10,28.16,5752321720.0,-0.9999999951045854
2012-02-13,28.44,5713134120.0,-0.9999999950219968
2012-02-14,28.24,5671987140.0,-0.9999999950211452
2012-02-15,28.03,5689621560.0,-0.999999995073486
2012-02-16,28.12,5781712420.0,-0.999999995136389
2012-02-17,28.59,5720971640.0,-0.9999999950025972
2012-02-21,28.28,5760159240.0,-0.9999999950904135
2012-02-22,28.48,5658271480.0,-0.9999999949666607
