date,CCL,dcf,Deviation
1993-12-08,12.09,,
1993-12-09,12.13,,
1993-12-10,12.0,,
1993-12-13,11.81,,
1993-12-14,11.72,,
1993-12-15,12.0,,
1993-12-16,12.0,,
1993-12-17,11.97,,
1993-12-20,11.97,,
1993-12-21,11.84,,
1993-12-22,11.66,,
1993-12-23,11.94,,
1993-12-27,11.97,,
1993-12-28,11.94,,
1993-12-29,11.78,,
1993-12-30,11.75,,
1993-12-31,11.84,,
1994-01-03,11.69,,
1994-01-04,11.78,,
1994-01-05,11.72,,
1994-01-06,11.59,,
1994-01-07,11.81,,
1994-01-10,12.06,,
1994-01-11,11.88,,
1994-01-12,11.84,,
1994-01-13,11.78,,
1994-01-14,11.75,,
1994-01-17,11.66,,
1994-01-18,11.88,,
1994-01-19,12.06,,
1994-01-20,11.97,,
1994-01-21,12.22,,
1994-01-24,12.28,,
1994-01-25,12.16,,
1994-01-26,12.22,,
1994-01-27,12.19,,
1994-01-28,12.28,,
1994-01-31,12.38,,
1994-02-01,12.53,,
1994-02-02,12.94,,
1994-02-03,13.0,,
1994-02-04,12.47,,
1994-02-07,12.44,,
1994-02-08,12.53,,
1994-02-09,12.53,,
1994-02-10,12.44,,
1994-02-11,12.56,,
1994-02-14,12.59,,
1994-02-15,12.56,,
1994-02-16,12.63,,
1994-02-17,12.63,,
1994-02-18,12.59,,
1994-02-22,12.56,,
1994-02-23,12.41,,
1994-02-24,12.0,,
1994-02-25,11.94,,
1994-02-28,12.09,,
1994-03-01,11.88,,
1994-03-02,11.63,,
1994-03-03,12.13,,
1994-03-04,12.41,,
1994-03-07,12.38,,
1994-03-08,12.56,,
1994-03-09,12.72,,
1994-03-10,12.5,,
1994-03-11,12.47,,
1994-03-14,12.5,,
1994-03-15,12.41,,
1994-03-16,12.41,,
1994-03-17,12.38,,
1994-03-18,12.31,,
1994-03-21,12.13,,
1994-03-22,12.09,,
1994-03-23,12.03,,
1994-03-24,11.97,,
1994-03-25,11.94,,
1994-03-28,11.75,,
1994-03-29,11.53,,
1994-03-30,11.25,,
1994-03-31,11.09,,
1994-04-04,10.97,,
1994-04-05,11.34,,
1994-04-06,11.25,,
1994-04-07,11.47,,
1994-04-08,11.41,,
1994-04-11,11.19,,
1994-04-12,11.25,,
1994-04-13,11.31,,
1994-04-14,11.28,,
1994-04-15,11.44,,
1994-04-18,11.25,,
1994-04-19,11.22,,
1994-04-20,11.19,,
1994-04-21,11.38,,
1994-04-22,11.44,,
1994-04-25,11.69,,
1994-04-26,11.66,,
1994-04-28,11.59,,
1994-04-29,11.63,,
1994-05-02,11.5,,
1994-05-03,11.38,,
1994-05-04,11.44,,
1994-05-05,11.63,,
1994-05-06,11.44,,
1994-05-09,11.19,,
1994-05-10,10.94,,
1994-05-11,10.91,,
1994-05-12,10.84,,
1994-05-13,10.59,,
1994-05-16,10.59,,
1994-05-17,10.91,,
1994-05-18,11.0,,
1994-05-19,11.31,,
1994-05-20,11.13,,
1994-05-23,10.97,,
1994-05-24,11.09,,
1994-05-25,11.06,,
1994-05-26,11.19,,
1994-05-27,11.47,,
1994-05-31,11.69,,
1994-06-01,11.56,,
1994-06-02,11.63,,
1994-06-03,11.72,,
1994-06-06,11.59,,
1994-06-07,11.63,,
1994-06-08,11.72,,
1994-06-09,11.59,,
1994-06-10,11.72,,
1994-06-13,11.91,,
1994-06-14,11.81,,
1994-06-15,11.69,,
1994-06-16,11.66,,
1994-06-17,11.56,,
1994-06-20,11.38,,
1994-06-21,11.38,,
1994-06-22,11.63,,
1994-06-23,11.5,,
1994-06-24,11.16,,
1994-06-27,11.03,,
1994-06-28,11.28,,
1994-06-29,11.22,,
1994-06-30,11.06,,
1994-07-01,11.19,,
1994-07-05,11.25,,
1994-07-06,11.47,,
1994-07-07,11.47,,
1994-07-08,11.56,,
1994-07-11,11.44,,
1994-07-12,11.56,,
1994-07-13,11.66,,
1994-07-14,11.63,,
1994-07-15,11.84,,
1994-07-18,11.94,,
1994-07-19,11.75,,
1994-07-20,11.72,,
1994-07-21,11.72,,
1994-07-22,11.91,,
1994-07-25,11.91,,
1994-07-26,11.88,,
1994-07-27,11.84,,
1994-07-28,11.78,,
1994-07-29,11.81,,
1994-08-01,11.88,,
1994-08-02,11.84,,
1994-08-03,11.88,,
1994-08-04,11.81,,
1994-08-05,11.75,,
1994-08-08,11.94,,
1994-08-09,11.69,,
1994-08-10,11.78,,
1994-08-11,11.72,,
1994-08-12,11.66,,
1994-08-15,11.81,,
1994-08-16,11.75,,
1994-08-17,11.53,,
1994-08-18,11.44,,
1994-08-19,11.34,,
1994-08-22,11.25,,
1994-08-23,11.16,,
1994-08-24,11.19,,
1994-08-25,11.19,,
1994-08-26,11.19,,
1994-08-29,11.19,,
1994-08-30,11.22,,
1994-08-31,11.09,,
1994-09-01,11.09,,
1994-09-02,11.0,,
1994-09-06,10.94,,
1994-09-07,10.94,,
1994-09-08,10.94,,
1994-09-09,10.91,,
1994-09-12,10.78,,
1994-09-13,10.97,,
1994-09-14,11.19,,
1994-09-15,11.25,,
1994-09-16,11.16,,
1994-09-19,11.13,,
1994-09-20,11.0,,
1994-09-21,10.88,,
1994-09-22,10.75,,
1994-09-23,10.41,,
1994-09-26,10.44,,
1994-09-27,10.84,,
1994-09-28,11.0,,
1994-09-29,10.88,,
1994-09-30,10.97,,
1994-10-03,11.0,,
1994-10-04,10.84,,
1994-10-05,10.72,,
1994-10-06,10.66,,
1994-10-07,10.63,,
1994-10-10,10.72,,
1994-10-11,10.94,,
1994-10-12,11.38,,
1994-10-13,11.44,,
1994-10-14,11.44,,
1994-10-17,11.53,,
1994-10-18,11.41,,
1994-10-19,11.25,,
1994-10-20,11.25,,
1994-10-21,11.22,,
1994-10-24,11.13,,
1994-10-25,11.03,,
1994-10-26,11.0,,
1994-10-27,11.03,,
1994-10-28,11.22,,
1994-10-31,11.38,,
1994-11-01,11.44,,
1994-11-02,11.19,,
1994-11-03,11.06,,
1994-11-04,10.91,,
1994-11-07,10.81,,
1994-11-08,10.81,,
1994-11-09,10.91,,
1994-11-10,11.13,,
1994-11-11,11.0,,
1994-11-14,10.97,,
1994-11-15,10.94,,
1994-11-16,10.84,,
1994-11-17,10.75,,
1994-11-18,10.75,,
1994-11-21,10.78,,
1994-11-22,10.84,,
1994-11-23,10.69,,
1994-11-25,10.78,,
1994-11-28,10.69,,
1994-11-29,10.75,,
1994-11-30,10.81,,
1994-12-01,10.59,,
1994-12-02,10.56,,
1994-12-05,10.63,,
1994-12-06,10.41,,
1994-12-07,10.38,,
1994-12-08,10.09,,
1994-12-09,9.72,,
1994-12-12,9.75,,
1994-12-13,10.03,,
1994-12-14,10.25,,
1994-12-15,9.94,,
1994-12-16,10.0,,
1994-12-19,10.13,,
1994-12-20,9.94,,
1994-12-21,10.38,,
1994-12-22,9.81,,
1994-12-23,10.38,,
1994-12-27,10.13,,
1994-12-28,10.19,,
1994-12-29,10.25,,
1994-12-30,10.63,,
1995-01-03,10.13,,
1995-01-04,10.13,,
1995-01-05,10.44,,
1995-01-06,10.31,,
1995-01-09,10.13,,
1995-01-10,10.19,,
1995-01-11,10.25,,
1995-01-12,10.31,,
1995-01-13,10.56,,
1995-01-16,11.13,,
1995-01-17,10.94,,
1995-01-18,10.75,,
1995-01-19,10.69,,
1995-01-20,10.63,,
1995-01-23,10.69,,
1995-01-24,10.69,,
1995-01-25,10.75,,
1995-01-26,10.56,,
1995-01-27,10.63,,
1995-01-30,10.56,,
1995-01-31,10.5,,
1995-02-01,10.81,,
1995-02-02,10.75,,
1995-02-03,10.81,,
1995-02-06,10.81,,
1995-02-07,10.94,,
1995-02-08,11.06,,
1995-02-09,10.81,,
1995-02-10,10.88,,
1995-02-13,11.0,,
1995-02-14,11.06,,
1995-02-15,11.0,,
1995-02-16,10.88,,
1995-02-17,11.06,,
1995-02-21,11.06,,
1995-02-22,11.31,,
1995-02-23,11.69,,
1995-02-24,11.56,,
1995-02-27,11.63,,
1995-02-28,11.88,,
1995-03-01,11.69,,
1995-03-02,11.56,,
1995-03-03,11.63,,
1995-03-06,11.5,,
1995-03-07,11.44,,
1995-03-08,11.44,,
1995-03-09,11.88,,
1995-03-10,11.81,,
1995-03-13,11.63,,
1995-03-14,11.69,,
1995-03-15,11.63,,
1995-03-16,11.63,,
1995-03-17,11.56,,
1995-03-20,11.56,,
1995-03-21,11.31,,
1995-03-22,11.25,,
1995-03-23,11.13,,
1995-03-24,11.38,,
1995-03-27,11.69,,
1995-03-28,11.81,,
1995-03-29,11.94,,
1995-03-30,12.06,,
1995-03-31,11.69,,
1995-04-03,11.75,,
1995-04-04,12.0,,
1995-04-05,11.94,,
1995-04-06,11.88,,
1995-04-07,11.75,,
1995-04-10,11.69,,
1995-04-11,11.75,,
1995-04-12,11.69,,
1995-04-13,12.0,,
1995-04-17,12.25,,
1995-04-18,12.0,,
1995-04-19,12.06,,
1995-04-20,12.0,,
1995-04-21,12.13,,
1995-04-24,12.06,,
1995-04-25,12.0,,
1995-04-26,12.38,,
1995-04-27,12.31,,
1995-04-28,12.44,,
1995-05-01,12.69,,
1995-05-02,12.63,,
1995-05-03,12.56,,
1995-05-04,12.38,,
1995-05-05,12.44,,
1995-05-08,12.56,,
1995-05-09,12.63,,
1995-05-10,12.75,,
1995-05-11,12.75,,
1995-05-12,12.88,,
1995-05-15,13.06,,
1995-05-16,13.25,,
1995-05-17,12.88,,
1995-05-18,12.56,,
1995-05-19,12.38,,
1995-05-22,12.5,,
1995-05-23,12.5,,
1995-05-24,12.25,,
1995-05-25,12.25,,
1995-05-26,11.88,,
1995-05-30,11.5,,
1995-05-31,11.63,,
1995-06-01,11.5,,
1995-06-02,11.44,,
1995-06-05,11.13,,
1995-06-06,11.0,,
1995-06-07,11.0,,
1995-06-08,11.0,,
1995-06-09,10.75,,
1995-06-12,11.13,,
1995-06-13,11.25,,
1995-06-14,11.38,,
1995-06-15,11.38,,
1995-06-16,11.25,,
1995-06-19,11.0,,
1995-06-20,11.0,,
1995-06-21,11.25,,
1995-06-22,11.69,,
1995-06-23,11.94,,
1995-06-26,11.63,,
1995-06-27,11.63,,
1995-06-28,11.5,,
1995-06-29,11.38,,
1995-06-30,11.63,,
1995-07-03,11.31,,
1995-07-05,11.31,,
1995-07-06,11.5,,
1995-07-07,11.75,,
1995-07-10,11.81,,
1995-07-11,11.81,,
1995-07-12,12.06,,
1995-07-13,12.06,,
1995-07-14,11.88,,
1995-07-17,11.94,,
1995-07-18,11.75,,
1995-07-19,11.63,,
1995-07-20,11.75,,
1995-07-21,11.25,,
1995-07-24,11.5,,
1995-07-25,11.38,,
1995-07-26,11.38,,
1995-07-27,11.5,,
1995-07-28,11.44,,
1995-07-31,11.31,,
1995-08-01,11.38,,
1995-08-02,11.44,,
1995-08-03,11.25,,
1995-08-04,11.06,,
1995-08-07,10.88,,
1995-08-08,10.81,,
1995-08-09,10.75,,
1995-08-10,10.94,,
1995-08-11,10.81,,
1995-08-14,10.5,,
1995-08-15,10.44,,
1995-08-16,10.31,,
1995-08-17,11.19,,
1995-08-18,10.94,,
1995-08-21,10.94,,
1995-08-22,10.88,,
1995-08-23,11.0,,
1995-08-24,10.88,,
1995-08-25,11.13,,
1995-08-28,10.94,,
1995-08-29,11.06,,
1995-08-30,11.0,,
1995-08-31,10.88,,
1995-09-01,10.94,,
1995-09-05,10.63,,
1995-09-06,10.63,,
1995-09-07,10.81,,
1995-09-08,10.5,,
1995-09-11,10.56,,
1995-09-12,10.5,,
1995-09-13,10.63,,
1995-09-14,10.81,,
1995-09-15,10.63,,
1995-09-18,10.94,,
1995-09-19,11.38,,
1995-09-20,11.69,,
1995-09-21,11.88,,
1995-09-22,11.38,,
1995-09-25,11.31,,
1995-09-26,11.44,,
1995-09-27,11.44,,
1995-09-28,11.88,,
1995-09-29,12.0,,
1995-10-02,11.63,,
1995-10-03,11.75,,
1995-10-04,11.56,,
1995-10-05,11.69,,
1995-10-06,11.88,,
1995-10-09,11.69,,
1995-10-10,11.44,,
1995-10-11,11.38,,
1995-10-12,11.5,,
1995-10-13,11.81,,
1995-10-16,12.13,,
1995-10-17,11.94,,
1995-10-18,11.69,,
1995-10-19,12.0,,
1995-10-20,12.0,,
1995-10-23,12.0,,
1995-10-24,12.19,,
1995-10-25,11.88,,
1995-10-26,11.75,,
1995-10-27,11.69,,
1995-10-30,11.5,,
1995-10-31,11.63,,
1995-11-01,11.5,,
1995-11-02,12.0,,
1995-11-03,12.56,,
1995-11-06,12.56,,
1995-11-07,12.5,,
1995-11-08,13.0,,
1995-11-09,12.88,,
1995-11-10,13.38,,
1995-11-13,13.19,,
1995-11-14,13.44,,
1995-11-15,13.5,,
1995-11-16,13.38,,
1995-11-17,13.25,,
1995-11-20,13.0,,
1995-11-21,12.88,,
1995-11-22,12.63,,
1995-11-24,12.63,,
1995-11-27,12.56,,
1995-11-28,13.0,,
1995-11-29,12.88,,
1995-11-30,13.0,,
1995-12-01,12.63,,
1995-12-04,12.63,,
1995-12-05,12.94,,
1995-12-06,12.88,,
1995-12-07,12.81,,
1995-12-08,12.81,,
1995-12-11,12.69,,
1995-12-12,12.56,,
1995-12-13,12.44,,
1995-12-14,12.44,,
1995-12-15,12.13,,
1995-12-18,11.81,,
1995-12-19,11.81,,
1995-12-20,11.38,,
1995-12-21,11.5,,
1995-12-22,11.81,,
1995-12-26,11.75,,
1995-12-27,12.0,,
1995-12-28,11.94,,
1995-12-29,12.19,,
1996-01-02,12.44,,
1996-01-03,12.5,,
1996-01-04,12.06,,
1996-01-05,12.06,,
1996-01-08,12.31,,
1996-01-09,12.13,,
1996-01-10,11.69,,
1996-01-11,11.75,,
1996-01-12,11.88,,
1996-01-15,11.88,,
1996-01-16,12.31,,
1996-01-17,12.25,,
1996-01-18,12.31,,
1996-01-19,12.56,,
1996-01-22,12.56,,
1996-01-23,12.69,,
1996-01-24,12.63,,
1996-01-25,12.69,,
1996-01-26,12.88,,
1996-01-29,12.88,,
1996-01-30,13.38,,
1996-01-31,13.44,,
1996-02-01,13.44,,
1996-02-02,13.81,,
1996-02-05,13.44,,
1996-02-06,13.56,,
1996-02-07,13.5,,
1996-02-08,13.69,,
1996-02-09,13.88,,
1996-02-12,13.81,,
1996-02-13,13.63,,
1996-02-14,14.31,,
1996-02-15,14.19,,
1996-02-16,14.19,,
1996-02-20,14.0,,
1996-02-21,14.06,,
1996-02-22,14.19,,
1996-02-23,14.5,,
1996-02-26,14.13,,
1996-02-27,13.63,,
1996-02-28,13.81,,
1996-02-29,14.06,,
1996-03-01,13.94,,
1996-03-04,14.19,,
1996-03-05,14.25,,
1996-03-06,14.5,,
1996-03-07,14.31,,
1996-03-08,14.0,,
1996-03-11,13.88,,
1996-03-12,13.38,,
1996-03-13,13.5,,
1996-03-14,13.75,,
1996-03-15,13.94,,
1996-03-18,13.94,,
1996-03-19,13.88,,
1996-03-20,13.81,,
1996-03-21,13.81,,
1996-03-22,13.94,,
1996-03-25,13.75,,
1996-03-26,13.56,,
1996-03-27,13.88,,
1996-03-28,13.69,,
1996-03-29,13.75,,
1996-04-01,13.75,,
1996-04-02,13.69,,
1996-04-03,13.44,,
1996-04-04,13.69,,
1996-04-08,13.31,,
1996-04-09,13.44,,
1996-04-10,13.31,,
1996-04-11,13.19,,
1996-04-12,13.06,,
1996-04-15,13.13,,
1996-04-16,13.88,,
1996-04-17,13.56,,
1996-04-18,13.94,,
1996-04-19,14.13,,
1996-04-22,14.25,,
1996-04-23,14.25,,
1996-04-24,14.44,,
1996-04-25,14.56,,
1996-04-26,14.5,,
1996-04-29,14.44,,
1996-04-30,14.5,,
1996-05-01,14.94,,
1996-05-02,14.56,,
1996-05-03,14.25,,
1996-05-06,14.0,,
1996-05-07,13.88,,
1996-05-08,13.94,,
1996-05-09,13.75,,
1996-05-10,13.94,,
1996-05-13,14.0,,
1996-05-14,14.13,,
1996-05-15,14.06,,
1996-05-16,14.06,,
1996-05-17,14.19,,
1996-05-20,14.63,,
1996-05-21,14.5,,
1996-05-22,14.75,,
1996-05-23,14.69,,
1996-05-24,14.63,,
1996-05-28,14.31,,
1996-05-29,14.31,,
1996-05-30,14.75,,
1996-05-31,14.94,,
1996-06-03,15.0,,
1996-06-04,14.88,,
1996-06-05,15.31,,
1996-06-06,15.56,,
1996-06-07,15.44,,
1996-06-10,15.56,,
1996-06-11,15.19,,
1996-06-12,14.75,,
1996-06-13,14.88,,
1996-06-14,15.0,,
1996-06-17,14.81,,
1996-06-18,14.69,,
1996-06-19,14.75,,
1996-06-20,14.25,,
1996-06-21,14.44,,
1996-06-24,14.38,,
1996-06-25,14.19,,
1996-06-26,14.06,,
1996-06-27,14.13,,
1996-06-28,14.44,,
1996-07-01,14.81,,
1996-07-02,15.13,,
1996-07-03,14.88,,
1996-07-05,14.69,,
1996-07-08,13.75,,
1996-07-09,14.13,,
1996-07-10,13.94,,
1996-07-11,13.81,,
1996-07-12,13.81,,
1996-07-15,13.56,,
1996-07-16,13.56,,
1996-07-17,14.0,,
1996-07-18,14.13,,
1996-07-19,14.0,,
1996-07-22,13.5,,
1996-07-23,13.0,,
1996-07-24,12.81,,
1996-07-25,13.31,,
1996-07-26,13.5,,
1996-07-29,13.31,,
1996-07-30,13.38,,
1996-07-31,13.44,,
1996-08-01,13.38,,
1996-08-02,13.75,,
1996-08-05,13.75,,
1996-08-06,13.75,,
1996-08-07,13.56,,
1996-08-08,14.0,,
1996-08-09,14.31,,
1996-08-12,14.0,,
1996-08-13,13.75,,
1996-08-14,14.0,,
1996-08-15,14.56,,
1996-08-16,14.25,,
1996-08-19,14.75,,
1996-08-20,14.5,,
1996-08-21,14.13,,
1996-08-22,14.19,,
1996-08-23,14.19,,
1996-08-26,14.19,,
1996-08-27,14.19,,
1996-08-28,14.63,,
1996-08-29,14.31,,
1996-08-30,14.13,,
1996-09-03,13.81,,
1996-09-04,13.94,,
1996-09-05,13.81,,
1996-09-06,13.75,,
1996-09-09,14.31,,
1996-09-10,14.38,,
1996-09-11,14.44,,
1996-09-12,15.0,,
1996-09-13,15.0,,
1996-09-16,14.88,,
1996-09-17,15.19,,
1996-09-18,15.31,,
1996-09-19,15.5,,
1996-09-20,14.81,,
1996-09-23,14.88,,
1996-09-24,14.94,,
1996-09-25,14.75,,
1996-09-26,14.5,,
1996-09-27,15.06,,
1996-09-30,15.5,,
1996-10-01,15.44,,
1996-10-02,15.63,,
1996-10-03,15.63,,
1996-10-04,15.81,,
1996-10-07,15.75,,
1996-10-08,15.88,,
1996-10-09,15.75,,
1996-10-10,15.81,,
1996-10-11,15.81,,
1996-10-14,15.5,,
1996-10-15,15.44,,
1996-10-16,15.5,,
1996-10-17,15.44,,
1996-10-18,15.5,,
1996-10-21,15.38,,
1996-10-22,15.31,,
1996-10-23,15.38,,
1996-10-24,15.44,,
1996-10-25,15.19,,
1996-10-28,15.19,,
1996-10-29,15.06,,
1996-10-30,15.06,,
1996-10-31,15.06,,
1996-11-01,14.81,,
1996-11-04,14.81,,
1996-11-05,14.88,,
1996-11-06,15.25,,
1996-11-07,15.19,,
1996-11-08,15.13,,
1996-11-11,15.13,,
1996-11-12,15.13,,
1996-11-13,14.81,,
1996-11-14,15.06,,
1996-11-15,15.0,,
1996-11-18,15.0,,
1996-11-19,15.0,,
1996-11-20,15.0,,
1996-11-21,15.06,,
1996-11-22,15.0,,
1996-11-25,15.06,,
1996-11-26,15.5,,
1996-11-27,15.75,,
1996-11-29,15.81,,
1996-12-02,15.88,,
1996-12-03,16.13,,
1996-12-04,15.88,,
1996-12-05,15.88,,
1996-12-06,15.63,,
1996-12-09,15.63,,
1996-12-10,15.5,,
1996-12-11,15.25,,
1996-12-12,15.06,,
1996-12-13,15.13,,
1996-12-16,15.06,,
1996-12-17,15.13,,
1996-12-18,15.75,,
1996-12-19,16.13,,
1996-12-20,16.38,,
1996-12-23,15.81,,
1996-12-24,15.69,,
1996-12-26,15.88,,
1996-12-27,15.88,,
1996-12-30,16.06,,
1996-12-31,16.5,,
1997-01-02,15.88,,
1997-01-03,16.38,,
1997-01-06,15.81,,
1997-01-07,16.06,,
1997-01-08,16.0,,
1997-01-09,16.0,,
1997-01-10,16.25,,
1997-01-13,16.44,,
1997-01-14,16.38,,
1997-01-15,15.94,,
1997-01-16,16.44,,
1997-01-17,16.88,,
1997-01-20,16.75,,
1997-01-21,17.19,,
1997-01-22,17.38,,
1997-01-23,17.31,,
1997-01-24,16.88,,
1997-01-27,17.06,,
1997-01-28,17.19,,
1997-01-29,17.25,,
1997-01-30,17.81,,
1997-01-31,18.38,,
1997-02-03,17.94,,
1997-02-04,17.5,,
1997-02-05,17.31,,
1997-02-06,17.38,,
1997-02-07,17.5,,
1997-02-10,17.5,,
1997-02-11,17.44,,
1997-02-12,17.38,,
1997-02-13,17.38,,
1997-02-14,17.25,,
1997-02-18,17.06,,
1997-02-19,17.31,,
1997-02-20,17.19,,
1997-02-21,17.38,,
1997-02-24,17.38,,
1997-02-25,17.75,,
1997-02-26,17.88,,
1997-02-27,17.88,,
1997-02-28,17.63,,
1997-03-03,17.88,,
1997-03-04,18.63,,
1997-03-05,18.75,,
1997-03-06,18.75,,
1997-03-07,18.5,,
1997-03-10,18.63,,
1997-03-11,18.31,,
1997-03-12,18.19,,
1997-03-13,17.63,,
1997-03-14,17.5,,
1997-03-17,17.31,,
1997-03-18,17.81,,
1997-03-19,17.88,,
1997-03-20,18.38,,
1997-03-21,18.25,,
1997-03-24,18.69,,
1997-03-25,18.88,,
1997-03-26,18.63,,
1997-03-27,18.38,,
1997-03-31,18.56,,
1997-04-01,18.5,,
1997-04-02,18.44,,
1997-04-03,18.25,,
1997-04-04,18.5,,
1997-04-07,18.5,,
1997-04-08,18.31,,
1997-04-09,18.13,,
1997-04-10,17.94,,
1997-04-11,17.5,,
1997-04-14,17.63,,
1997-04-15,17.81,,
1997-04-16,17.75,,
1997-04-17,17.56,,
1997-04-18,18.44,,
1997-04-21,17.69,,
1997-04-22,18.06,,
1997-04-23,17.81,,
1997-04-24,17.94,,
1997-04-25,17.25,,
1997-04-28,17.5,,
1997-04-29,18.06,,
1997-04-30,18.44,,
1997-05-01,18.56,,
1997-05-02,19.06,,
1997-05-05,19.44,,
1997-05-06,19.63,,
1997-05-07,19.06,,
1997-05-08,19.19,,
1997-05-09,19.38,,
1997-05-12,19.63,,
1997-05-13,19.44,,
1997-05-14,19.44,,
1997-05-15,18.94,,
1997-05-16,19.0,,
1997-05-19,19.31,,
1997-05-20,19.31,,
1997-05-21,19.06,,
1997-05-22,19.0,,
1997-05-23,18.63,,
1997-05-27,18.88,,
1997-05-28,18.81,,
1997-05-29,18.94,,
1997-05-30,19.0,,
1997-06-02,19.06,,
1997-06-03,19.31,,
1997-06-04,19.06,,
1997-06-05,19.0,,
1997-06-06,19.25,,
1997-06-09,19.38,,
1997-06-10,19.5,,
1997-06-11,19.81,,
1997-06-12,20.06,,
1997-06-13,20.31,,
1997-06-16,20.5,,
1997-06-17,20.81,,
1997-06-18,20.88,,
1997-06-19,21.44,,
1997-06-20,21.94,,
1997-06-23,21.81,,
1997-06-24,21.63,,
1997-06-25,21.53,,
1997-06-26,21.25,,
1997-06-27,20.56,,
1997-06-30,20.63,,
1997-07-01,21.06,,
1997-07-02,21.44,,
1997-07-03,21.69,,
1997-07-07,21.28,,
1997-07-08,21.5,,
1997-07-09,21.38,,
1997-07-10,21.78,,
1997-07-11,21.94,,
1997-07-14,21.81,,
1997-07-15,21.25,,
1997-07-16,21.75,,
1997-07-17,21.66,,
1997-07-18,21.56,,
1997-07-21,21.38,,
1997-07-22,21.72,,
1997-07-23,21.97,,
1997-07-24,21.94,,
1997-07-25,21.59,,
1997-07-28,21.34,,
1997-07-29,21.06,,
1997-07-30,21.03,,
1997-07-31,21.06,,
1997-08-01,21.41,,
1997-08-04,21.88,,
1997-08-05,21.88,,
1997-08-06,22.19,,
1997-08-07,22.56,,
1997-08-08,22.0,,
1997-08-11,22.09,,
1997-08-12,22.34,,
1997-08-13,21.81,,
1997-08-14,21.91,,
1997-08-15,21.5,,
1997-08-18,21.34,,
1997-08-19,22.06,,
1997-08-20,22.5,,
1997-08-21,22.38,,
1997-08-22,22.03,,
1997-08-25,22.28,,
1997-08-26,22.13,,
1997-08-27,21.59,,
1997-08-28,21.94,,
1997-08-29,21.81,,
1997-09-02,22.0,,
1997-09-03,22.22,,
1997-09-04,22.81,,
1997-09-05,22.97,,
1997-09-08,22.88,,
1997-09-09,22.63,,
1997-09-10,22.47,,
1997-09-11,22.16,,
1997-09-12,22.56,,
1997-09-15,23.0,,
1997-09-16,22.88,,
1997-09-17,22.88,,
1997-09-18,22.84,,
1997-09-19,22.91,,
1997-09-22,22.91,,
1997-09-23,22.69,,
1997-09-24,22.5,,
1997-09-25,22.25,,
1997-09-26,22.25,,
1997-09-29,23.06,,
1997-09-30,23.13,,
1997-10-01,23.78,,
1997-10-02,24.5,,
1997-10-03,24.28,,
1997-10-06,24.19,,
1997-10-07,23.97,,
1997-10-08,23.75,,
1997-10-09,24.06,,
1997-10-10,23.88,,
1997-10-13,23.94,,
1997-10-14,23.88,,
1997-10-15,23.88,,
1997-10-16,24.03,,
1997-10-17,23.44,,
1997-10-20,23.13,,
1997-10-21,23.56,,
1997-10-22,24.13,,
1997-10-23,24.31,,
1997-10-24,24.41,,
1997-10-27,22.88,,
1997-10-28,24.19,,
1997-10-29,24.09,,
1997-10-30,23.94,,
1997-10-31,24.25,,
1997-11-03,24.56,,
1997-11-04,24.81,,
1997-11-05,25.0,,
1997-11-06,24.97,,
1997-11-07,24.66,,
1997-11-10,24.78,,
1997-11-11,24.94,,
1997-11-12,24.53,,
1997-11-13,24.38,,
1997-11-14,24.31,,
1997-11-17,25.09,,
1997-11-18,24.84,,
1997-11-19,24.75,,
1997-11-20,25.16,,
1997-11-21,25.66,,
1997-11-24,25.63,,
1997-11-25,25.5,,
1997-11-26,25.53,,
1997-11-28,27.03,,
1997-12-01,26.06,,
1997-12-02,26.06,,
1997-12-03,26.13,,
1997-12-04,26.5,,
1997-12-05,26.66,,
1997-12-08,26.75,,
1997-12-09,26.06,,
1997-12-10,26.34,,
1997-12-11,26.0,,
1997-12-12,25.78,,
1997-12-15,25.59,,
1997-12-16,25.97,,
1997-12-17,25.59,,
1997-12-18,25.19,,
1997-12-19,25.38,,
1997-12-22,25.75,,
1997-12-23,26.69,,
1997-12-24,26.47,,
1997-12-26,26.5,,
1997-12-29,26.88,,
1997-12-30,27.28,,
1997-12-31,27.69,,
1998-01-02,27.19,,
1998-01-05,27.5,,
1998-01-06,27.0,,
1998-01-07,27.75,,
1998-01-08,27.81,,
1998-01-09,26.63,,
1998-01-12,26.59,,
1998-01-13,26.25,,
1998-01-14,26.5,,
1998-01-15,26.5,,
1998-01-16,27.13,,
1998-01-20,27.5,,
1998-01-21,27.44,,
1998-01-22,27.63,,
1998-01-23,27.66,,
1998-01-26,27.88,,
1998-01-27,28.0,,
1998-01-28,28.19,,
1998-01-29,28.19,,
1998-01-30,27.91,,
1998-02-02,28.19,,
1998-02-03,27.75,,
1998-02-04,27.81,,
1998-02-05,27.97,,
1998-02-06,28.28,,
1998-02-09,28.53,,
1998-02-10,28.75,,
1998-02-11,29.28,,
1998-02-12,28.69,,
1998-02-13,28.59,,
1998-02-17,28.22,,
1998-02-18,28.75,,
1998-02-19,28.81,,
1998-02-20,28.75,,
1998-02-23,28.69,,
1998-02-24,28.53,,
1998-02-25,29.06,,
1998-02-26,29.28,,
1998-02-27,29.44,,
1998-03-02,29.69,,
1998-03-03,29.69,,
1998-03-04,30.0,,
1998-03-05,30.25,,
1998-03-06,30.91,,
1998-03-09,31.44,,
1998-03-10,31.0,,
1998-03-11,30.38,,
