date,XRX,dcf,Deviation
1998-03-19,127.55,,
1998-03-20,128.29,,
1998-03-23,126.98,,
1998-03-24,127.31,,
1998-03-25,133.07,,
1998-03-26,132.41,,
1998-03-27,138.26,,
1998-03-30,135.7,,
1998-03-31,140.23,,
1998-04-01,142.7,,
1998-04-02,140.32,,
1998-04-03,138.34,,
1998-04-06,142.46,,
1998-04-07,140.73,,
1998-04-08,147.56,,
1998-04-09,148.88,,
1998-04-13,147.64,,
1998-04-14,147.48,,
1998-04-15,147.48,,
1998-04-16,143.86,,
1998-04-17,142.62,,
1998-04-20,141.63,,
1998-04-21,146.9,,
1998-04-22,144.27,,
1998-04-23,143.36,,
1998-04-24,145.59,,
1998-04-27,145.59,,
1998-04-28,145.67,,
1998-04-29,144.93,,
1998-04-30,149.54,,
1998-05-01,150.2,,
1998-05-04,150.2,,
1998-05-05,150.69,,
1998-05-06,148.88,,
1998-05-07,148.06,,
1998-05-08,148.88,,
1998-05-11,147.23,,
1998-05-12,146.08,,
1998-05-13,143.94,,
1998-05-14,142.13,,
1998-05-15,138.09,,
1998-05-18,140.4,,
1998-05-19,140.65,,
1998-05-20,142.7,,
1998-05-21,142.29,,
1998-05-22,144.02,,
1998-05-26,141.63,,
1998-05-27,136.53,,
1998-05-28,136.28,,
1998-05-29,135.54,,
1998-06-01,130.85,,
1998-06-02,134.55,,
1998-06-03,133.65,,
1998-06-04,135.87,,
1998-06-05,137.68,,
1998-06-08,138.5,,
1998-06-09,136.03,,
1998-06-10,131.83,,
1998-06-11,126.81,,
1998-06-12,127.8,,
1998-06-15,122.28,,
1998-06-16,120.31,,
1998-06-17,125.91,,
1998-06-18,124.51,,
1998-06-19,128.38,,
1998-06-22,129.12,,
1998-06-23,129.12,,
1998-06-24,131.75,,
1998-06-25,133.73,,
1998-06-26,132.82,,
1998-06-29,134.39,,
1998-06-30,133.89,,
1998-07-01,136.28,,
1998-07-02,134.72,,
1998-07-06,135.79,,
1998-07-07,139.33,,
1998-07-08,142.7,,
1998-07-09,142.46,,
1998-07-10,142.7,,
1998-07-13,142.37,,
1998-07-14,142.05,,
1998-07-15,145.09,,
1998-07-16,143.69,,
1998-07-17,147.81,,
1998-07-20,149.29,,
1998-07-21,145.92,,
1998-07-22,147.23,,
1998-07-23,145.75,,
1998-07-24,143.69,,
1998-07-27,146.25,,
1998-07-28,146.16,,
1998-07-29,139.66,,
1998-07-30,141.88,,
1998-07-31,139.08,,
1998-08-03,135.54,,
1998-08-04,129.28,,
1998-08-05,131.51,,
1998-08-06,133.15,,
1998-08-07,135.38,,
1998-08-10,134.39,,
1998-08-11,133.15,,
1998-08-12,134.22,,
1998-08-13,132.49,,
1998-08-14,131.09,,
1998-08-17,134.88,,
1998-08-18,141.14,,
1998-08-19,141.3,,
1998-08-20,138.92,,
1998-08-21,134.96,,
1998-08-24,137.43,,
1998-08-25,137.35,,
1998-08-26,133.81,,
1998-08-27,129.45,,
1998-08-28,124.92,,
1998-08-31,115.69,,
1998-09-01,120.31,,
1998-09-02,125.58,,
1998-09-03,119.57,,
1998-09-04,116.6,,
1998-09-08,122.69,,
1998-09-09,119.73,,
1998-09-10,113.22,,
1998-09-11,111.58,,
1998-09-14,115.45,,
1998-09-15,115.61,,
1998-09-16,118.41,,
1998-09-17,113.14,,
1998-09-18,110.1,,
1998-09-21,104.83,,
1998-09-22,104.08,,
1998-09-23,108.86,,
1998-09-24,110.1,,
1998-09-25,109.85,,
1998-09-28,111.33,,
1998-09-29,115.28,,
1998-09-30,111.66,,
1998-10-01,108.53,,
1998-10-02,112.32,,
1998-10-05,110.34,,
1998-10-06,112.81,,
1998-10-07,115.37,,
1998-10-08,112.81,,
1998-10-09,120.22,,
1998-10-12,125.33,,
1998-10-13,123.19,,
1998-10-14,119.24,,
1998-10-15,122.86,,
1998-10-16,125.99,,
1998-10-19,126.48,,
1998-10-20,126.89,,
1998-10-21,123.27,,
1998-10-22,122.94,,
1998-10-23,123.93,,
1998-10-26,126.98,,
1998-10-27,128.54,,
1998-10-28,125.08,,
1998-10-29,125.16,,
1998-10-30,128.54,,
1998-11-02,129.36,,
1998-11-03,127.96,,
1998-11-04,133.89,,
1998-11-05,133.23,,
1998-11-06,135.05,,
1998-11-09,134.14,,
1998-11-10,133.32,,
1998-11-11,131.59,,
1998-11-12,130.93,,
1998-11-13,132.16,,
1998-11-16,133.73,,
1998-11-17,134.72,,
1998-11-18,135.13,,
1998-11-19,139.74,,
1998-11-20,140.07,,
1998-11-23,144.85,,
1998-11-24,145.34,,
1998-11-25,147.4,,
1998-11-27,146.9,,
1998-11-30,141.63,,
1998-12-01,145.83,,
1998-12-02,143.94,,
1998-12-03,137.76,,
1998-12-04,144.35,,
1998-12-07,145.59,,
1998-12-08,145.59,,
1998-12-09,142.54,,
1998-12-10,144.27,,
1998-12-11,141.39,,
1998-12-14,137.02,,
1998-12-15,139.0,,
1998-12-16,137.02,,
1998-12-17,140.97,,
1998-12-18,141.88,,
1998-12-21,146.25,,
1998-12-22,146.57,,
1998-12-23,146.41,,
1998-12-24,145.59,,
1998-12-28,151.84,,
1998-12-29,159.26,,
1998-12-30,157.44,,
1998-12-31,155.47,,
1999-01-04,155.14,,
1999-01-05,158.1,,
1999-01-06,161.15,,
1999-01-07,160.41,,
1999-01-08,159.67,,
1999-01-11,161.97,,
1999-01-12,154.97,,
1999-01-13,150.53,,
1999-01-14,146.25,,
1999-01-15,153.33,,
1999-01-19,154.48,,
1999-01-20,153.66,,
1999-01-21,147.64,,
1999-01-22,144.52,,
1999-01-25,138.83,,
1999-01-26,153.24,,
1999-01-27,153.24,,
1999-01-28,157.69,,
1999-01-29,163.37,,
1999-02-01,161.73,,
1999-02-02,160.08,,
1999-02-03,161.48,,
1999-02-04,156.37,,
1999-02-05,153.82,,
1999-02-08,155.22,,
1999-02-09,149.29,,
1999-02-10,156.13,,
1999-02-11,161.15,,
1999-02-12,155.8,,
1999-02-16,151.19,,
1999-02-17,147.89,,
1999-02-18,151.52,,
1999-02-19,152.83,,
1999-02-22,158.93,,
1999-02-23,161.73,,
1999-02-24,152.83,,
1999-02-25,150.69,,
1999-02-26,145.42,,
1999-03-01,146.25,,
1999-03-02,146.9,,
1999-03-03,144.6,,
1999-03-04,140.65,,
1999-03-05,142.29,,
1999-03-08,152.5,,
1999-03-09,145.75,,
1999-03-10,148.55,,
1999-03-11,144.93,,
1999-03-12,136.36,,
1999-03-15,142.29,,
1999-03-16,141.96,,
1999-03-17,144.93,,
1999-03-18,140.48,,
1999-03-19,140.32,,
1999-03-22,141.47,,
1999-03-23,139.66,,
1999-03-24,139.0,,
1999-03-25,144.43,,
1999-03-26,138.5,,
1999-03-29,137.68,,
1999-03-30,136.03,,
1999-03-31,140.65,,
1999-04-01,138.34,,
1999-04-05,145.75,,
1999-04-06,150.53,,
1999-04-07,156.95,,
1999-04-08,158.76,,
1999-04-09,157.11,,
1999-04-12,155.47,,
1999-04-13,149.7,,
1999-04-14,148.22,,
1999-04-15,143.45,,
1999-04-16,145.26,,
1999-04-19,148.88,,
1999-04-20,153.82,,
1999-04-21,158.43,,
1999-04-22,154.31,,
1999-04-23,152.17,,
1999-04-26,146.08,,
1999-04-27,148.88,,
1999-04-28,156.29,,
1999-04-29,150.53,,
1999-04-30,154.81,,
1999-05-03,167.82,,
1999-05-04,159.42,,
1999-05-05,158.6,,
1999-05-06,155.47,,
1999-05-07,155.47,,
1999-05-10,155.63,,
1999-05-11,160.57,,
1999-05-12,163.54,,
1999-05-13,161.89,,
1999-05-14,154.48,,
1999-05-17,153.33,,
1999-05-18,159.91,,
1999-05-19,158.76,,
1999-05-20,158.76,,
1999-05-21,158.6,,
1999-05-24,151.35,,
1999-05-25,141.8,,
1999-05-26,147.73,,
1999-05-27,143.77,,
1999-05-28,148.06,,
1999-06-01,150.53,,
1999-06-02,151.68,,
1999-06-03,154.31,,
1999-06-04,156.95,,
1999-06-07,158.76,,
1999-06-08,157.94,,
1999-06-09,157.11,,
1999-06-10,154.15,,
1999-06-11,153.16,,
1999-06-14,153.33,,
1999-06-15,152.01,,
1999-06-16,153.66,,
1999-06-17,152.83,,
1999-06-18,152.75,,
1999-06-21,150.2,,
1999-06-22,150.86,,
1999-06-23,149.21,,
1999-06-24,147.56,,
1999-06-25,149.21,,
1999-06-28,149.7,,
1999-06-29,148.72,,
1999-06-30,155.63,,
1999-07-01,157.44,,
1999-07-02,156.29,,
1999-07-06,155.14,,
1999-07-07,151.68,,
1999-07-08,150.53,,
1999-07-09,154.31,,
1999-07-12,151.84,,
1999-07-13,152.17,,
1999-07-14,155.47,,
1999-07-15,157.11,,
1999-07-16,155.63,,
1999-07-19,151.52,,
1999-07-20,149.87,,
1999-07-21,145.92,,
1999-07-22,133.89,,
1999-07-23,129.78,,
1999-07-26,131.26,,
1999-07-27,127.64,,
1999-07-28,129.45,,
1999-07-29,130.6,,
1999-07-30,128.79,,
1999-08-02,129.45,,
1999-08-03,127.8,,
1999-08-04,126.48,,
1999-08-05,125.33,,
1999-08-06,125.16,,
1999-08-09,125.49,,
1999-08-10,123.68,,
1999-08-11,122.86,,
1999-08-12,117.26,,
1999-08-13,118.25,,
1999-08-16,124.51,,
1999-08-17,128.95,,
1999-08-18,130.27,,
1999-08-19,130.76,,
1999-08-20,131.59,,
1999-08-23,130.43,,
1999-08-24,128.29,,
1999-08-25,134.06,,
1999-08-26,131.09,,
1999-08-27,132.41,,
1999-08-30,127.8,,
1999-08-31,126.32,,
1999-09-01,127.8,,
1999-09-02,123.35,,
1999-09-03,130.11,,
1999-09-07,126.98,,
1999-09-08,124.34,,
1999-09-09,124.18,,
1999-09-10,126.65,,
1999-09-13,127.31,,
1999-09-14,123.85,,
1999-09-15,124.01,,
1999-09-16,112.65,,
1999-09-17,114.3,,
1999-09-20,112.65,,
1999-09-21,110.67,,
1999-09-22,112.15,,
1999-09-23,112.65,,
1999-09-24,113.14,,
1999-09-27,110.67,,
1999-09-28,110.01,,
1999-09-29,106.72,,
1999-09-30,110.51,,
1999-10-01,112.81,,
1999-10-04,111.17,,
1999-10-05,108.37,,
1999-10-06,111.17,,
1999-10-07,112.65,,
1999-10-08,85.64,,
1999-10-11,84.16,,
1999-10-12,81.69,,
1999-10-13,78.56,,
1999-10-14,76.75,,
1999-10-15,72.3,,
1999-10-18,62.75,,
1999-10-19,64.72,,
1999-10-20,69.01,,
1999-10-21,67.85,,
1999-10-22,66.86,,
1999-10-25,66.86,,
1999-10-26,66.04,,
1999-10-27,67.85,,
1999-10-28,69.66,,
1999-10-29,74.77,,
1999-11-01,72.46,,
1999-11-02,69.5,,
1999-11-03,69.66,,
1999-11-04,70.49,,
1999-11-05,68.18,,
1999-11-08,67.69,,
1999-11-09,67.19,,
1999-11-10,67.85,,
1999-11-11,66.53,,
1999-11-12,65.38,,
1999-11-15,67.36,,
1999-11-16,67.85,,
1999-11-17,65.55,,
1999-11-18,73.12,,
1999-11-19,75.59,,
1999-11-22,76.58,,
1999-11-23,74.11,,
1999-11-24,74.28,,
1999-11-26,74.28,,
1999-11-29,72.46,,
1999-11-30,72.13,,
1999-12-01,69.83,,
1999-12-02,69.17,,
1999-12-03,68.35,,
1999-12-06,68.68,,
1999-12-07,67.19,,
1999-12-08,64.39,,
1999-12-09,61.76,,
1999-12-10,52.37,,
1999-12-13,56.61,,
1999-12-14,60.77,,
1999-12-15,58.3,,
1999-12-16,57.31,,
1999-12-17,54.68,,
1999-12-20,55.62,,
1999-12-21,55.01,,
1999-12-22,57.15,,
1999-12-23,57.64,,
1999-12-27,58.47,,
1999-12-28,58.63,,
1999-12-29,58.63,,
1999-12-30,60.28,,
1999-12-31,59.78,,
2000-01-03,63.74,,
2000-01-04,60.77,,
2000-01-05,63.9,,
2000-01-06,62.58,,
2000-01-07,64.06,,
2000-01-10,62.58,,
2000-01-11,61.92,,
2000-01-12,61.76,,
2000-01-13,63.41,,
2000-01-14,62.09,,
2000-01-18,62.25,,
2000-01-19,62.75,,
2000-01-20,59.95,,
2000-01-21,58.3,,
2000-01-24,57.31,,
2000-01-25,57.81,,
2000-01-26,57.97,,
2000-01-27,56.49,,
2000-01-28,54.02,,
2000-01-31,55.01,,
2000-02-01,54.84,,
2000-02-02,55.17,,
2000-02-03,57.31,,
2000-02-04,57.97,,
2000-02-07,57.15,,
2000-02-08,57.31,,
2000-02-09,56.98,,
2000-02-10,54.68,,
2000-02-11,53.36,,
2000-02-14,57.97,,
2000-02-15,58.63,,
2000-02-16,56.49,,
2000-02-17,55.01,,
2000-02-18,55.34,,
2000-02-22,55.17,,
2000-02-23,54.35,,
2000-02-24,53.69,,
2000-02-25,53.03,,
2000-02-28,54.68,,
2000-02-29,57.31,,
2000-03-01,56.82,,
2000-03-02,55.83,,
2000-03-03,55.17,,
2000-03-06,56.65,,
2000-03-07,54.51,,
2000-03-08,55.99,,
2000-03-09,59.29,,
2000-03-10,64.06,,
2000-03-13,64.56,,
2000-03-14,61.26,,
2000-03-15,67.19,,
2000-03-16,67.52,,
2000-03-17,68.02,,
2000-03-20,68.51,,
2000-03-21,78.39,,
2000-03-22,71.15,,
2000-03-23,70.82,,
2000-03-24,70.65,,
2000-03-27,71.02,,
2000-03-28,70.49,,
2000-03-29,70.49,,
2000-03-30,69.99,,
2000-03-31,68.51,,
2000-04-03,66.04,,
2000-04-04,66.86,,
2000-04-05,67.19,,
2000-04-06,72.13,,
2000-04-07,73.12,,
2000-04-10,71.48,,
2000-04-11,69.99,,
2000-04-12,70.16,,
2000-04-13,67.19,,
2000-04-14,63.57,,
2000-04-17,65.55,,
2000-04-18,63.24,,
2000-04-19,67.85,,
2000-04-20,66.04,,
2000-04-24,63.57,,
2000-04-25,70.32,,
2000-04-26,73.78,,
2000-04-27,71.31,,
2000-04-28,69.83,,
2000-05-01,71.31,,
2000-05-02,69.83,,
2000-05-03,70.49,,
2000-05-04,70.49,,
2000-05-05,73.12,,
2000-05-08,74.11,,
2000-05-09,73.78,,
2000-05-10,72.46,,
2000-05-11,67.19,,
2000-05-12,71.15,,
2000-05-15,70.16,,
2000-05-16,71.81,,
2000-05-17,71.48,,
2000-05-18,70.65,,
2000-05-19,68.51,,
2000-05-22,67.52,,
2000-05-23,67.52,,
2000-05-24,67.85,,
2000-05-25,68.51,,
2000-05-26,67.03,,
2000-05-30,70.49,,
2000-05-31,71.48,,
2000-06-01,72.46,,
2000-06-02,72.63,,
2000-06-05,72.13,,
2000-06-06,68.68,,
2000-06-07,69.83,,
2000-06-08,69.5,,
2000-06-09,68.18,,
2000-06-12,68.18,,
2000-06-13,69.5,,
2000-06-14,67.52,,
2000-06-15,66.7,,
2000-06-16,54.35,,
2000-06-19,54.68,,
2000-06-20,55.17,,
2000-06-21,53.36,,
2000-06-22,53.36,,
2000-06-23,52.7,,
2000-06-26,52.21,,
2000-06-27,50.4,,
2000-06-28,52.7,,
2000-06-29,48.91,,
2000-06-30,54.68,,
2000-07-03,53.69,,
2000-07-05,53.36,,
2000-07-06,51.88,,
2000-07-07,53.36,,
2000-07-10,53.69,,
2000-07-11,53.03,,
2000-07-12,52.7,,
2000-07-13,52.7,,
2000-07-14,53.69,,
2000-07-17,52.29,,
2000-07-18,50.4,,
2000-07-19,49.74,,
2000-07-20,51.05,,
2000-07-21,50.07,,
2000-07-24,49.57,,
2000-07-25,47.92,,
2000-07-26,40.18,,
2000-07-27,40.02,,
2000-07-28,39.36,,
2000-07-31,39.69,,
2000-08-01,40.51,,
2000-08-02,39.2,,
2000-08-03,38.87,,
2000-08-04,41.17,,
2000-08-07,42.33,,
2000-08-08,44.8,,
2000-08-09,42.33,,
2000-08-10,44.8,,
2000-08-11,43.97,,
2000-08-14,43.97,,
2000-08-15,42.49,,
2000-08-16,42.65,,
2000-08-17,43.48,,
2000-08-18,42.82,,
2000-08-21,43.64,,
2000-08-22,43.81,,
2000-08-23,43.48,,
2000-08-24,44.47,,
2000-08-25,43.64,,
2000-08-28,45.13,,
2000-08-29,46.11,,
2000-08-30,45.13,,
2000-08-31,42.82,,
2000-09-01,42.82,,
2000-09-05,41.83,,
2000-09-06,42.16,,
2000-09-07,42.0,,
2000-09-08,41.01,,
2000-09-11,40.51,,
2000-09-12,40.35,,
2000-09-13,40.68,,
2000-09-14,42.16,,
2000-09-15,46.77,,
2000-09-18,45.45,,
2000-09-19,43.31,,
2000-09-20,44.8,,
2000-09-21,40.84,,
2000-09-22,43.64,,
2000-09-25,42.16,,
2000-09-26,40.51,,
2000-09-27,39.03,,
2000-09-28,40.84,,
2000-09-29,39.53,,
2000-10-02,40.35,,
2000-10-03,29.97,,
2000-10-04,28.49,,
2000-10-05,28.66,,
2000-10-06,28.33,,
2000-10-09,27.5,,
2000-10-10,28.66,,
2000-10-11,28.82,,
2000-10-12,29.64,,
2000-10-13,27.5,,
2000-10-16,20.42,,
2000-10-17,19.93,,
2000-10-18,17.79,,
2000-10-19,20.09,,
2000-10-20,22.07,,
2000-10-23,24.04,,
2000-10-24,23.22,,
2000-10-25,22.4,,
2000-10-26,21.08,,
2000-10-27,21.74,,
2000-10-30,22.4,,
2000-10-31,22.23,,
2000-11-01,22.56,,
2000-11-02,22.73,,
2000-11-03,25.03,,
2000-11-06,25.53,,
2000-11-07,25.86,,
2000-11-08,25.03,,
2000-11-09,23.22,,
2000-11-10,21.08,,
2000-11-13,22.56,,
2000-11-14,23.22,,
2000-11-15,22.73,,
2000-11-16,22.23,,
2000-11-17,21.9,,
2000-11-20,20.75,,
2000-11-21,18.77,,
2000-11-22,18.94,,
2000-11-24,19.27,,
2000-11-27,19.1,,
2000-11-28,18.61,,
2000-11-29,18.12,,
2000-11-30,18.28,,
2000-12-01,16.47,,
2000-12-04,13.18,,
2000-12-05,12.52,,
2000-12-06,12.19,,
2000-12-07,11.69,,
2000-12-08,12.52,,
2000-12-11,14.66,,
2000-12-12,14.49,,
2000-12-13,14.99,,
2000-12-14,16.63,,
2000-12-15,16.47,,
2000-12-18,16.8,,
2000-12-19,17.46,,
2000-12-20,15.81,,
2000-12-21,12.68,,
2000-12-22,13.34,,
2000-12-26,12.85,,
2000-12-27,13.18,,
2000-12-28,13.18,,
2000-12-29,12.19,,
2001-01-02,13.5,,
2001-01-03,13.83,,
2001-01-04,16.14,,
2001-01-05,15.65,,
2001-01-08,16.8,,
2001-01-09,15.48,,
2001-01-10,18.77,,
2001-01-11,17.95,,
2001-01-12,20.59,,
2001-01-16,19.43,,
2001-01-17,20.42,,
2001-01-18,19.6,,
2001-01-19,19.93,,
2001-01-22,18.61,,
2001-01-23,19.43,,
2001-01-24,19.93,,
2001-01-25,19.76,,
2001-01-26,18.12,,
2001-01-29,20.92,,
2001-01-30,21.13,,
2001-01-31,21.53,,
2001-02-01,22.21,,
2001-02-02,21.77,,
2001-02-05,20.87,,
2001-02-06,19.47,,
2001-02-07,18.21,,
2001-02-08,18.5,,
2001-02-09,18.31,,
2001-02-12,17.79,,
2001-02-13,18.1,,
2001-02-14,19.63,,
2001-02-15,19.08,,
2001-02-16,18.84,,
2001-02-20,18.34,,
2001-02-21,17.79,,
2001-02-22,17.26,,
2001-02-23,16.23,,
2001-02-26,16.15,,
2001-02-27,15.99,,
2001-02-28,15.92,,
2001-03-01,15.13,,
2001-03-02,17.65,,
2001-03-05,17.81,,
2001-03-06,18.21,,
2001-03-07,19.29,,
2001-03-08,18.52,,
2001-03-09,17.65,,
2001-03-12,16.26,,
2001-03-13,14.89,,
2001-03-14,15.42,,
2001-03-15,14.36,,
2001-03-16,13.25,,
2001-03-19,14.26,,
2001-03-20,15.28,,
2001-03-21,15.49,,
2001-03-22,14.73,,
2001-03-23,15.65,,
2001-03-26,14.86,,
2001-03-27,15.07,,
2001-03-28,16.47,,
2001-03-29,15.34,,
2001-03-30,15.78,,
2001-04-02,15.81,,
2001-04-03,13.04,,
2001-04-04,13.97,,
2001-04-05,13.86,,
2001-04-06,13.7,,
2001-04-09,13.89,,
2001-04-10,14.33,,
2001-04-11,14.81,,
2001-04-12,15.31,,
2001-04-16,15.26,,
2001-04-17,16.18,,
2001-04-18,16.86,,
2001-04-19,23.45,,
2001-04-20,22.66,,
2001-04-23,20.03,,
2001-04-24,21.32,,
2001-04-25,21.55,,
2001-04-26,21.11,,
2001-04-27,23.24,,
2001-04-30,23.82,,
2001-05-01,26.09,,
2001-05-02,25.16,,
2001-05-03,26.14,,
2001-05-04,25.93,,
2001-05-07,26.14,,
2001-05-08,25.82,,
2001-05-09,26.35,,
2001-05-10,26.3,,
2001-05-11,26.72,,
2001-05-14,26.35,,
2001-05-15,28.06,,
2001-05-16,28.54,,
2001-05-17,28.64,,
2001-05-18,28.75,,
2001-05-21,29.91,,
2001-05-22,28.33,,
2001-05-23,27.8,,
2001-05-24,27.22,,
2001-05-25,26.32,,
2001-05-29,24.9,,
2001-05-30,23.79,,
2001-05-31,26.11,,
2001-06-01,27.93,,
2001-06-04,28.33,,
2001-06-05,26.32,,
2001-06-06,25.93,,
2001-06-07,24.11,,
2001-06-08,23.74,,
2001-06-11,23.19,,
2001-06-12,23.06,,
2001-06-13,22.16,,
2001-06-14,21.87,,
2001-06-15,21.08,,
2001-06-18,21.03,,
2001-06-19,21.11,,
2001-06-20,20.5,,
2001-06-21,20.82,,
2001-06-22,20.42,,
2001-06-25,19.68,,
2001-06-26,21.42,,
2001-06-27,22.64,,
2001-06-28,24.01,,
2001-06-29,25.22,,
2001-07-02,25.03,,
2001-07-03,24.69,,
2001-07-05,25.24,,
2001-07-06,24.24,,
2001-07-09,23.93,,
2001-07-10,22.66,,
2001-07-11,22.11,,
2001-07-12,21.98,,
2001-07-13,22.56,,
2001-07-16,22.42,,
2001-07-17,22.5,,
2001-07-18,22.35,,
2001-07-19,21.63,,
2001-07-20,21.66,,
2001-07-23,21.61,,
2001-07-24,21.05,,
2001-07-25,20.0,,
2001-07-26,21.08,,
2001-07-27,20.82,,
2001-07-30,21.29,,
2001-07-31,21.03,,
2001-08-01,21.42,,
2001-08-02,21.87,,
2001-08-03,21.74,,
2001-08-06,21.55,,
2001-08-07,22.27,,
2001-08-08,22.13,,
2001-08-09,21.48,,
2001-08-10,21.92,,
2001-08-13,22.5,,
2001-08-14,22.42,,
2001-08-15,22.77,,
2001-08-16,22.66,,
2001-08-17,23.08,,
2001-08-20,22.16,,
2001-08-21,22.79,,
2001-08-22,23.14,,
2001-08-23,22.69,,
2001-08-24,23.45,,
2001-08-27,24.08,,
2001-08-28,24.87,,
2001-08-29,23.87,,
2001-08-30,23.77,,
2001-08-31,24.24,,
2001-09-04,24.64,,
2001-09-05,24.48,,
2001-09-06,23.98,,
2001-09-07,24.3,,
2001-09-10,23.85,,
2001-09-17,23.72,,
2001-09-18,22.53,,
2001-09-19,20.29,,
2001-09-20,19.34,,
2001-09-21,17.71,,
2001-09-24,19.47,,
2001-09-25,20.29,,
2001-09-26,20.29,,
2001-09-27,19.18,,
2001-09-28,20.42,,
2001-10-01,19.6,,
2001-10-02,20.5,,
2001-10-03,21.45,,
2001-10-04,21.61,,
2001-10-05,19.39,,
2001-10-08,20.08,,
2001-10-09,19.63,,
2001-10-10,20.76,,
2001-10-11,21.45,,
2001-10-12,21.32,,
2001-10-15,20.47,,
2001-10-16,20.97,,
2001-10-17,19.76,,
2001-10-18,19.16,,
2001-10-19,20.0,,
2001-10-22,19.29,,
2001-10-23,19.24,,
2001-10-24,18.18,,
2001-10-25,18.37,,
2001-10-26,18.31,,
2001-10-29,18.45,,
2001-10-30,17.94,,
2001-10-31,18.45,,
2001-11-01,18.84,,
2001-11-02,18.76,,
2001-11-05,18.74,,
2001-11-06,19.0,,
2001-11-07,18.74,,
2001-11-08,18.68,,
2001-11-09,18.18,,
2001-11-12,18.1,,
2001-11-13,18.71,,
2001-11-14,18.5,,
2001-11-15,18.68,,
2001-11-16,17.34,,
2001-11-19,19.24,,
2001-11-20,18.45,,
2001-11-21,20.21,,
2001-11-23,21.66,,
2001-11-26,21.61,,
2001-11-27,21.74,,
2001-11-28,21.4,,
2001-11-29,21.74,,
2001-11-30,22.13,,
2001-12-03,22.16,,
2001-12-04,22.74,,
2001-12-05,23.24,,
2001-12-06,22.9,,
2001-12-07,23.14,,
2001-12-10,22.27,,
2001-12-11,22.42,,
2001-12-12,22.61,,
2001-12-13,22.82,,
2001-12-14,22.53,,
2001-12-17,22.66,,
2001-12-18,22.95,,
2001-12-19,22.32,,
2001-12-20,23.79,,
2001-12-21,25.82,,
2001-12-24,25.06,,
2001-12-26,24.77,,
2001-12-27,25.35,,
2001-12-28,26.93,,
2001-12-31,27.46,,
2002-01-02,27.46,,
2002-01-03,27.4,,
2002-01-04,26.48,,
2002-01-07,26.03,,
2002-01-08,26.22,,
2002-01-09,25.72,,
2002-01-10,25.69,,
2002-01-11,25.48,,
2002-01-14,25.4,,
2002-01-15,26.22,,
2002-01-16,26.17,,
2002-01-17,25.82,,
2002-01-18,25.43,,
2002-01-22,24.66,,
2002-01-23,25.93,,
2002-01-24,25.24,,
2002-01-25,26.09,,
2002-01-28,29.62,,
2002-01-29,30.17,,
2002-01-30,29.57,,
2002-01-31,29.86,,
2002-02-01,29.2,,
2002-02-04,28.14,,
2002-02-05,28.93,,
2002-02-06,28.3,,
2002-02-07,27.72,,
2002-02-08,28.01,,
2002-02-11,28.09,,
2002-02-12,28.3,,
2002-02-13,27.96,,
2002-02-14,25.85,,
2002-02-15,26.35,,
2002-02-19,25.43,,
2002-02-20,25.01,,
2002-02-21,24.85,,
2002-02-22,23.98,,
2002-02-25,25.77,,
2002-02-26,25.64,,
2002-02-27,25.22,,
2002-02-28,25.59,,
2002-03-01,26.22,,
2002-03-04,25.8,,
2002-03-05,26.09,,
2002-03-06,26.67,,
2002-03-07,26.88,,
2002-03-08,28.38,,
2002-03-11,27.54,,
2002-03-12,26.72,,
2002-03-13,27.22,,
2002-03-14,26.56,,
2002-03-15,26.88,,
2002-03-18,27.77,,
2002-03-19,28.38,,
2002-03-20,28.3,,
2002-03-21,27.4,,
2002-03-22,28.19,,
2002-03-25,27.56,,
2002-03-26,27.75,,
2002-03-27,28.27,,
2002-03-28,28.33,,
2002-04-01,29.2,,
2002-04-02,28.19,,
2002-04-03,28.17,,
2002-04-04,28.51,,
2002-04-05,27.72,,
2002-04-08,27.4,,
2002-04-09,27.09,,
2002-04-10,26.19,,
2002-04-11,25.56,,
2002-04-12,25.3,,
2002-04-15,25.24,,
2002-04-16,25.56,,
2002-04-17,25.27,,
2002-04-18,24.37,,
2002-04-19,24.87,,
2002-04-22,24.22,,
2002-04-23,25.14,,
2002-04-24,25.61,,
2002-04-25,25.03,,
2002-04-26,24.74,,
2002-04-29,22.66,,
2002-04-30,23.32,,
2002-05-01,23.9,,
2002-05-02,21.05,,
2002-05-03,21.16,,
2002-05-06,20.34,,
2002-05-07,19.76,,
2002-05-08,20.29,,
2002-05-09,21.48,,
2002-05-10,21.13,,
2002-05-13,21.74,,
2002-05-14,23.45,,
2002-05-15,22.66,,
2002-05-16,23.29,,
2002-05-17,23.19,,
2002-05-20,23.24,,
2002-05-21,23.37,,
2002-05-22,23.29,,
2002-05-23,24.61,,
2002-05-24,24.01,,
2002-05-28,23.19,,
2002-05-29,23.53,,
2002-05-30,23.64,,
2002-05-31,23.64,,
2002-06-03,23.0,,
2002-06-04,22.66,,
2002-06-05,22.71,,
2002-06-06,22.06,,
2002-06-07,21.55,,
2002-06-10,21.92,,
2002-06-11,20.71,,
2002-06-12,20.4,,
2002-06-13,20.61,,
2002-06-14,20.45,,
2002-06-17,21.53,,
2002-06-18,21.13,,
2002-06-19,20.16,,
2002-06-20,20.69,,
2002-06-21,23.64,,
2002-06-24,22.58,,
2002-06-25,20.58,,
2002-06-26,20.03,,
2002-06-27,21.08,,
