date,WAB,dcf,Deviation
2010-11-08,24.2,27.836879639669696,-0.13064968799472998
2010-11-09,24.15,27.686879639669698,-0.12774569347287756
2010-11-10,24.0,27.626879639669696,-0.13128082819971554
2010-11-11,23.94,27.1668796396697,-0.11877991445722513
2010-11-12,23.48,27.066879639669697,-0.13251914100998563
2010-11-15,23.38,26.716879639669695,-0.12489780560732244
2010-11-16,23.03,26.796879639669697,-0.14057157737475012
2010-11-17,23.11,27.156879639669697,-0.14901857994606182
2010-11-18,23.47,27.216879639669695,-0.1376674949250416
2010-11-19,23.53,27.186879639669698,-0.13450898698700842
2010-11-22,23.5,27.026879639669698,-0.13049525830177566
2010-11-23,23.34,27.016879639669696,-0.13609564423090603
2010-11-24,23.33,27.266879639669696,-0.1443832111226273
2010-11-26,23.58,26.716879639669695,-0.11741190146367253
2010-11-29,23.03,26.8068796396697,-0.1408921773230386
2010-11-30,23.12,27.176879639669696,-0.14927687407306056
2010-12-01,23.49,28.406879639669697,-0.1730876358839274
2010-12-02,24.72,29.266879639669696,-0.15535922160648263
2010-12-03,25.58,29.186879639669698,-0.1235788026743142
2010-12-06,25.5,29.496879639669697,-0.1355017781031449
2010-12-07,25.81,29.626879639669696,-0.1288316449822473
2010-12-08,25.94,29.8068796396697,-0.1297311119585729
2010-12-09,26.12,30.136879639669697,-0.13328784159798046
2010-12-10,26.45,30.096879639669698,-0.1211713534204013
2010-12-13,26.41,30.026879639669698,-0.12045472866555518
2010-12-14,26.34,29.8268796396697,-0.11690393637530072
2010-12-15,26.14,30.106879639669696,-0.1317599062787902
2010-12-16,26.42,30.1668796396697,-0.12420507803341119
2010-12-17,26.48,29.746879639669697,-0.10982259918492654
2010-12-20,26.06,30.046879639669697,-0.13268864146565096
2010-12-21,26.36,30.126879639669696,-0.12503384634330472
2010-12-22,26.44,30.106879639669696,-0.12179540635084973
2010-12-23,26.42,30.0568796396697,-0.12099990695207319
2010-12-27,26.37,29.9168796396697,-0.11855780691000095
2010-12-28,26.23,30.026879639669698,-0.12644935755007625
2010-12-29,26.34,30.3068796396697,-0.13089040134891738
2010-12-30,26.62,30.136879639669697,-0.11669687378783455
2010-12-31,26.45,31.49575669201125,-0.1602043329630839
2011-01-03,26.56,30.66575669201125,-0.13388734324240048
2011-01-04,25.73,31.00575669201125,-0.17015410216937454
2011-01-05,26.07,30.86575669201125,-0.15537466778685838
2011-01-06,25.93,30.855756692011248,-0.15963817517677525
2011-01-07,25.92,31.375756692011247,-0.17388446581753247
2011-01-10,26.44,31.23575669201125,-0.15353419285782166
2011-01-11,26.3,31.61575669201125,-0.16813631075780788
2011-01-12,26.68,31.61575669201125,-0.15611698749119074
2011-01-13,26.68,31.765756692011248,-0.16010185878210992
2011-01-14,26.83,32.35575669201125,-0.17078125369188413
2011-01-18,27.42,32.08575669201125,-0.14541519892447907
2011-01-19,27.15,31.39575669201125,-0.13523345634448736
2011-01-20,26.46,31.695756692011248,-0.16518793802234388
2011-01-21,26.76,31.64575669201125,-0.15438899880199808
2011-01-24,26.71,31.65575669201125,-0.15623561743066394
2011-01-25,26.72,31.98575669201125,-0.1646281731807966
2011-01-26,27.05,32.20575669201125,-0.16008804703198143
2011-01-27,27.27,31.515756692011248,-0.13471853884084217
2011-01-28,26.58,32.03575669201125,-0.170302101631698
2011-01-31,27.1,32.46575669201125,-0.16527434561017273
2011-02-01,27.53,32.41575669201125,-0.15072166102527929
2011-02-02,27.48,32.38575669201125,-0.15147883492934955
2011-02-03,27.45,32.97575669201125,-0.16757027726826745
2011-02-04,28.04,32.92575669201125,-0.14838707391641137
2011-02-07,27.99,33.045756692011246,-0.1529926138212313
2011-02-08,28.11,32.795756692011246,-0.14287691959712134
2011-02-09,27.86,33.14575669201125,-0.15947008665773543
2011-02-10,28.21,33.44575669201125,-0.15654472225655602
2011-02-11,28.51,33.65575669201125,-0.15289380473898784
2011-02-14,28.72,33.60575669201125,-0.14538451661089036
2011-02-15,28.67,33.755756692011246,-0.15066338871955598
2011-02-16,28.82,33.80575669201125,-0.14748247576394147
2011-02-17,28.87,33.71575669201125,-0.1437238006038708
2011-02-18,28.78,32.615756692011246,-0.11760440600020661
2011-02-22,27.68,32.06575669201125,-0.13677384052202646
2011-02-23,27.13,32.26575669201125,-0.15917050205993855
2011-02-24,27.33,32.59575669201125,-0.1615473063492897
2011-02-25,27.66,33.31575669201125,-0.16976221624788834
2011-02-28,28.38,32.795756692011246,-0.13464414721331575
2011-03-01,27.86,33.49575669201125,-0.16825285494611264
2011-03-02,28.56,34.41575669201125,-0.17014755027514816
2011-03-03,29.48,34.185756692011246,-0.13765255320824643
2011-03-04,29.25,33.16575669201125,-0.1180662551551086
2011-03-07,28.23,33.52575669201125,-0.1579608400985968
2011-03-08,28.59,33.57575669201125,-0.1484927573709015
2011-03-09,28.64,32.82575669201125,-0.1275144006971186
2011-03-10,27.89,33.16575669201125,-0.15907240534276845
2011-03-11,28.23,33.115756692011246,-0.14753571049125003
2011-03-14,28.18,32.89575669201125,-0.14335455895308435
2011-03-15,27.96,33.07575669201125,-0.15466786564090462
2011-03-16,28.14,33.365756692011246,-0.15662035602095148
2011-03-17,28.43,33.685756692011246,-0.15602311505318434
2011-03-18,28.75,34.21575669201125,-0.15974384963075805
2011-03-21,29.28,33.80575669201125,-0.13387532582818196
2011-03-22,28.87,33.64575669201125,-0.14194231788953016
2011-03-23,28.71,34.03575669201125,-0.15647534268751218
2011-03-24,29.1,34.38575669201125,-0.1537193652405292
2011-03-25,29.45,37.96575669201125,-0.22430098683646504
2011-03-28,33.03,38.315756692011256,-0.13795255916512594
2011-03-29,33.38,38.545756692011246,-0.13401622215609188
2011-03-30,33.61,38.85575669201125,-0.13500590745385677
2011-03-31,33.92,38.33922986052102,-0.11526652665163795
2011-04-01,34.18,39.72922986052102,-0.1396762504584892
2011-04-04,35.57,39.20922986052102,-0.09281564247670382
2011-04-05,35.05,38.80922986052103,-0.09686432516263699
2011-04-06,34.65,39.12922986052102,-0.11447273244292211
2011-04-07,34.97,38.149229860521025,-0.08333667212011198
2011-04-08,33.99,37.78922986052103,-0.10053737201165203
2011-04-11,33.63,37.579229860521025,-0.10509076091178493
2011-04-12,33.42,37.80922986052103,-0.11608884594351643
2011-04-13,33.65,38.12922986052102,-0.11747496282789638
2011-04-14,33.97,38.23922986052103,-0.11164528878048019
2011-04-15,34.08,37.53922986052103,-0.09214972905341912
2011-04-18,33.38,38.84922986052103,-0.14078090814559263
2011-04-19,34.69,38.719229860521025,-0.10406275835122736
2011-04-20,34.56,38.98922986052103,-0.11360136828467826
2011-04-21,34.83,38.98922986052103,-0.10667637897440252
2011-04-25,34.83,39.56922986052102,-0.1197705863173607
2011-04-26,35.41,39.92922986052103,-0.1131809923784507
2011-04-27,35.77,39.939229860521024,-0.10438934038240444
2011-04-28,35.78,39.84922986052103,-0.10211564626879899
2011-04-29,35.69,39.85922986052103,-0.10459885640315625
2011-05-02,35.7,39.66922986052103,-0.10005815274148333
2011-05-03,35.51,38.45922986052102,-0.07668457926008687
2011-05-04,34.3,38.329229860521025,-0.10512159715139802
2011-05-05,34.17,38.48922986052103,-0.11221918121441354
2011-05-06,34.33,38.65922986052102,-0.11198437930968852
2011-05-09,34.5,39.02922986052102,-0.11604712357141445
2011-05-10,34.87,38.33922986052102,-0.09048772949123296
2011-05-11,34.18,38.37922986052102,-0.1094141251865135
2011-05-12,34.22,37.55922986052103,-0.08890570634492523
2011-05-13,33.4,37.299229860521024,-0.10453915201740194
2011-05-16,33.14,36.939229860521024,-0.10285081402255947
2011-05-17,32.78,37.70922986052102,-0.1307168000713158
2011-05-18,33.55,37.95922986052102,-0.11615698939948149
2011-05-19,33.8,37.509229860521025,-0.09888845690284465
2011-05-20,33.35,36.62922986052102,-0.08952494696197189
2011-05-23,32.47,36.48922986052103,-0.11014838832949925
2011-05-24,32.33,36.969229860521025,-0.12548895062256094
2011-05-25,32.81,37.259229860521025,-0.11941282407544651
2011-05-26,33.1,37.399229860521025,-0.11495503721747302
2011-05-27,33.24,37.94922986052102,-0.12409289668932333
2011-05-31,33.79,36.759229860521025,-0.08077508347665208
2011-06-01,32.6,37.12922986052102,-0.12198555902008856
2011-06-02,32.97,36.53922986052103,-0.09768213161978612
2011-06-03,32.38,36.28922986052103,-0.10772424423296656
2011-06-06,32.13,36.53922986052103,-0.12067112189698892
2011-06-07,32.38,36.30922986052103,-0.10821573125111283
2011-06-08,32.15,36.40922986052102,-0.11698214647323146
2011-06-09,32.25,35.549229860521024,-0.09280735119904704
2011-06-10,31.39,35.34922986052103,-0.11200328482807487
2011-06-13,31.19,36.27922986052102,-0.1402794348195111
2011-06-14,32.12,35.38922986052103,-0.09237923157429506
2011-06-15,31.23,35.33922986052102,-0.11627955325397799
2011-06-16,31.18,35.549229860521024,-0.12290645613600892
2011-06-17,31.39,36.149229860521025,-0.13165508307878593
2011-06-20,31.99,36.969229860521025,-0.1346857881353456
2011-06-21,32.81,36.579229860521025,-0.10304289824835955
2011-06-22,32.42,36.749229860521034,-0.11780464181024475
2011-06-23,32.59,36.26922986052102,-0.10144218321343113
2011-06-24,32.11,36.299229860521024,-0.11540822977837395
2011-06-27,32.14,36.719229860521025,-0.12470931111342343
2011-06-28,32.56,36.76922986052102,-0.11447696556300335
2011-06-29,32.61,37.01922986052102,-0.11910647188323131
2011-06-30,32.86,38.235118936712006,-0.1405806778215879
2011-07-01,33.65,38.10511893671201,-0.11691654719964073
2011-07-05,33.52,38.555118936712006,-0.13059534182677845
2011-07-06,33.97,38.985118936712006,-0.12864187858073473
2011-07-07,34.4,38.985118936712006,-0.11761202894251621
2011-07-08,34.4,37.21511893671201,-0.07564449656870365
2011-07-11,32.63,36.895118936712,-0.11560117055126362
2011-07-12,32.31,36.805118936712006,-0.12213298222026003
2011-07-13,32.22,35.925118936712,-0.10313449325635304
2011-07-14,31.34,36.245118936712004,-0.13533184827664346
2011-07-15,31.66,36.26511893671201,-0.12698480169742776
2011-07-18,31.68,37.275118936712005,-0.15010331546390887
2011-07-19,32.69,37.305118936712006,-0.12371275225101253
2011-07-20,32.72,37.78511893671201,-0.13405062837557313
2011-07-21,33.2,37.96511893671201,-0.12551307806135092
2011-07-22,33.38,38.165118936712005,-0.12537937965415524
2011-07-25,33.58,38.555118936712006,-0.129039128238163
2011-07-26,33.97,37.415118936712005,-0.09207825698855732
2011-07-27,32.83,37.075118936712,-0.11450048060421625
2011-07-28,32.49,36.845118936712005,-0.11820070235606206
2011-07-29,32.26,37.15511893671201,-0.13174817028711672
2011-08-01,32.57,35.79511893671201,-0.09009940551990392
2011-08-02,31.21,35.965118936712,-0.13221474243084275
2011-08-03,31.38,33.495118936712004,-0.06314707945084352
2011-08-04,28.91,33.285118936712,-0.13144369245099619
2011-08-05,28.7,30.505118936712005,-0.05917429597494861
2011-08-08,25.92,32.565118936712004,-0.20405633861268302
2011-08-09,27.98,31.615118936712005,-0.11498039732157528
2011-08-10,27.03,33.055118936712006,-0.18227491325164547
2011-08-11,28.47,33.075118936712,-0.13923212023889397
2011-08-12,28.49,33.395118936712,-0.1468813135838153
2011-08-15,28.81,32.885118936712004,-0.12391984789699695
2011-08-16,28.3,32.605118936712,-0.1320381301190292
2011-08-17,28.02,31.155118936712004,-0.10062933616400671
2011-08-18,26.57,30.825118936712006,-0.13804063320723337
2011-08-19,26.24,30.805118936712006,-0.14819351764526145
2011-08-22,26.22,32.345118936712005,-0.18936764303438502
2011-08-23,27.76,32.90511893671201,-0.15636226529397623
2011-08-24,28.32,32.36511893671201,-0.12498390457399489
2011-08-25,27.78,33.565118936712004,-0.17235508527826193
2011-08-26,28.98,34.875118936712006,-0.1690350919636976
2011-08-29,30.29,35.22511893671201,-0.14010226468159837
2011-08-30,30.64,35.035118936712,-0.12544895151209323
2011-08-31,30.45,34.145118936712,-0.1082180719171284
2011-09-01,29.56,33.205118936712005,-0.10977581329130293
2011-09-02,28.62,33.075118936712,-0.13469698915479955
2011-09-06,28.49,34.065118936712004,-0.16366063324392788
2011-09-07,29.48,33.815118936712004,-0.12820061182767284
2011-09-08,29.23,32.72511893671201,-0.10680232953381508
2011-09-09,28.14,32.675118936712,-0.13879425949438817
2011-09-12,28.09,33.535118936712,-0.16237064633610265
2011-09-13,28.95,34.415118936712005,-0.15879994332613334
2011-09-14,29.83,34.925118936712,-0.1458869458954427
2011-09-15,30.34,34.815118936712004,-0.1285395274635429
2011-09-16,30.23,34.345118936712005,-0.11981670362810404
2011-09-19,29.76,33.54511893671201,-0.11283665274382282
2011-09-20,28.96,32.175118936712,-0.09992562709825858
2011-09-21,27.59,31.195118936712007,-0.11556676363459284
2011-09-22,26.61,31.425118936712007,-0.15322516189705826
2011-09-23,26.84,32.205118936712005,-0.1665921168387947
2011-09-26,27.62,32.985118936712006,-0.16265270854429748
2011-09-27,28.4,31.535118936712006,-0.09941674686573698
2011-09-28,26.95,32.315118936712004,-0.16602504070058965
2011-09-29,27.73,31.015118936712007,-0.10591992064952149
2011-09-30,26.43,29.655827177354276,-0.10877549151006571
2011-10-03,25.08,31.215827177354274,-0.19656141554389284
2011-10-04,26.64,32.25582717735428,-0.17410271782758557
2011-10-05,27.68,33.165827177354274,-0.16540601107335007
2011-10-06,28.59,32.445827177354275,-0.11883892360881054
2011-10-07,27.87,33.61582717735428,-0.170926246944327
2011-10-10,29.04,33.70582717735427,-0.13842790900230673
2011-10-11,29.13,34.07582717735428,-0.14514180834445367
2011-10-12,29.5,33.485827177354274,-0.11903027380042741
2011-10-13,28.91,34.225827177354276,-0.15531625137380245
2011-10-14,29.65,33.585827177354275,-0.11718714434426869
2011-10-17,29.01,34.57582717735428,-0.16097451982290278
2011-10-18,30.0,33.735827177354274,-0.11073767830604753
2011-10-19,29.16,34.09582717735427,-0.14476337974379883
2011-10-20,29.52,35.305827177354274,-0.16387740041579868
2011-10-21,30.73,36.515827177354275,-0.15844710703807974
2011-10-24,31.94,37.99582717735427,-0.15938137493591875
2011-10-25,33.42,37.545827177354276,-0.10988776882888229
2011-10-26,32.97,39.045827177354276,-0.1556075928358901
2011-10-27,34.47,39.17582717735427,-0.1201206845244226
2011-10-28,34.6,38.16582717735428,-0.09342984132858168
2011-10-31,33.59,37.36582717735428,-0.1010502767524073
2011-11-01,32.79,37.795827177354276,-0.13244391117211918
2011-11-02,33.22,38.19582717735427,-0.1302714863131531
2011-11-03,33.62,38.27582717735428,-0.12163883894085725
2011-11-04,33.7,38.50582717735428,-0.1248077896163372
2011-11-07,33.93,38.86582717735428,-0.12699658120823953
2011-11-08,34.29,37.31582717735427,-0.08108696513608427
2011-11-09,32.74,37.74582717735427,-0.13261935296406835
2011-11-10,33.17,38.56582717735427,-0.13991213393505753
2011-11-11,33.99,38.27582717735428,-0.11197216346221694
2011-11-14,33.7,38.60582717735427,-0.1270747847162298
2011-11-15,34.03,38.045827177354276,-0.10555236869037199
2011-11-16,33.47,38.32582717735428,-0.12669856164835647
2011-11-17,33.75,37.905827177354276,-0.10963557549898428
2011-11-18,33.33,36.67582717735427,-0.09122704066563425
2011-11-21,32.1,36.545827177354276,-0.12165074704094103
2011-11-22,31.97,35.735827177354274,-0.1053796001045324
2011-11-23,31.16,35.195827177354275,-0.114667774592069
2011-11-25,30.62,36.35582717735427,-0.15776912871142335
2011-11-28,31.78,36.64582717735427,-0.13277984294924483
2011-11-29,32.07,38.70582717735428,-0.17144258788084288
2011-11-30,34.13,38.835827177354275,-0.12117231740330503
2011-12-01,34.26,39.17582717735427,-0.1254811329215758
2011-12-02,34.6,39.56582717735427,-0.12550798331840485
2011-12-05,34.99,38.99582717735427,-0.10272450842331515
2011-12-06,34.42,38.99582717735427,-0.11734145698572473
2011-12-07,34.42,37.905827177354276,-0.09196019284963075
2011-12-08,33.33,39.085827177354275,-0.14726123490330312
2011-12-09,34.51,38.43582717735428,-0.1021397863831407
2011-12-12,33.86,37.725827177354276,-0.10247163459612152
2011-12-13,33.15,36.87582717735427,-0.10103711462348774
2011-12-14,32.3,37.03582717735427,-0.12787151086637583
2011-12-15,32.46,38.38582717735427,-0.1543753935528115
2011-12-16,33.81,37.36582717735428,-0.09516254412024094
2011-12-19,32.79,38.13582717735427,-0.14017860822824157
2011-12-20,33.56,38.45582717735428,-0.12731041136562293
2011-12-21,33.88,38.57582717735428,-0.12172978574807936
2011-12-22,34.0,39.17582717735427,-0.13211787855614643
2011-12-23,34.6,39.11582717735428,-0.11544756951908886
2011-12-27,34.54,38.545827177354276,-0.10392375701066048
2011-12-28,33.97,39.23582717735427,-0.13420966387561073
2011-12-29,34.66,39.545827177354276,-0.12354848857864131
2011-12-30,34.97,40.53980570671854,-0.13739103110194417
2012-01-03,34.63,40.36980570671853,-0.14218066216165326
2012-01-04,34.46,41.089805706718536,-0.16134916173708036
2012-01-05,35.18,41.14980570671853,-0.1450749427413175
2012-01-06,35.24,41.589805706718536,-0.15267697453303486
2012-01-09,35.68,41.739805706718535,-0.1451804962700901
2012-01-10,35.83,41.85980570671854,-0.1440476276685334
2012-01-11,35.95,41.71980570671853,-0.13829895918689195
2012-01-12,35.81,41.449805706718536,-0.1360635016391497
2012-01-13,35.54,41.03980570671854,-0.13401149474297291
2012-01-17,35.13,42.239805706718535,-0.1683200381195804
2012-01-18,36.33,42.669805706718535,-0.1485782651623443
2012-01-19,36.76,41.669805706718535,-0.11782646027377364
2012-01-20,35.76,41.50980570671853,-0.13851680606127004
2012-01-23,35.6,41.40980570671854,-0.14030024066922686
2012-01-24,35.5,41.96980570671853,-0.1541538160059398
2012-01-25,36.06,41.919805706718535,-0.13978608936585257
2012-01-26,36.01,41.96980570671853,-0.14200222294010967
2012-01-27,36.06,40.489805706718535,-0.10940545723546136
2012-01-30,34.58,40.309805706718535,-0.14214421543995526
2012-01-31,34.4,40.97980570671854,-0.16056214989910988
2012-02-01,35.07,40.97980570671854,-0.14421263363260994
2012-02-02,35.07,41.32980570671853,-0.15145983872120994
2012-02-03,35.42,41.099805706718534,-0.13819543934705414
2012-02-06,35.19,41.10980570671854,-0.14399984638582408
2012-02-07,35.2,41.059805706718535,-0.14271391707437386
2012-02-08,35.15,40.989805706718535,-0.14246970938340775
2012-02-09,35.08,40.949805706718536,-0.14334147880353665
2012-02-10,35.04,41.28980570671854,-0.15136437674497438
2012-02-13,35.38,41.39980570671853,-0.1454066173489701
2012-02-14,35.49,40.60980570671854,-0.12607313966713984
2012-02-15,34.7,41.29980570671853,-0.15980234274189065
2012-02-16,35.39,41.32980570671853,-0.143717242439225
2012-02-17,35.42,41.40980570671854,-0.14464703720516903
2012-02-21,35.5,43.239805706718535,-0.17899723600089945
2012-02-22,37.33,43.46980570671853,-0.1412429986032716
2012-02-23,37.56,42.79980570671853,-0.12242592273955122
2012-02-24,36.89,43.769805706718536,-0.15718154548861762
2012-02-27,37.86,44.11980570671853,-0.14188198715855393
2012-02-28,38.21,43.279805706718534,-0.1171402141006267
2012-02-29,37.37,43.64980570671853,-0.14386789597443617
2012-03-01,37.74,43.64980570671853,-0.13539134048903445
2012-03-02,37.74,43.21980570671853,-0.12678922584482355
2012-03-05,37.31,41.919805706718535,-0.10996724886966047
2012-03-06,36.01,42.21980570671853,-0.14708276371177975
2012-03-07,36.31,43.07980570671853,-0.1571456880006945
2012-03-08,37.17,43.81980570671853,-0.15175342746211606
2012-03-09,37.91,43.449805706718536,-0.12749897534897225
2012-03-12,37.54,44.22980570671854,-0.15125107605214627
2012-03-13,38.32,43.699805706718536,-0.12310822942380795
2012-03-14,37.79,44.17980570671853,-0.14463182000247732
2012-03-15,38.27,44.65980570671854,-0.1430773288330106
2012-03-16,38.75,44.89980570671853,-0.13696731221708414
2012-03-19,38.99,44.32980570671853,-0.12045633003776601
2012-03-20,38.42,44.28980570671853,-0.1325317556276412
2012-03-21,38.38,43.54980570671853,-0.11871018992677085
2012-03-22,37.64,43.769805706718536,-0.1400464454375594
2012-03-23,37.86,44.309805706718535,-0.14556158854338141
2012-03-26,38.4,43.739805706718535,-0.12208114829139105
2012-03-27,37.83,43.07980570671853,-0.12186233481317199
2012-03-28,37.17,42.809805706718535,-0.13174097881582836
2012-03-29,36.9,43.599805706718534,-0.15366595327937727
2012-03-30,37.69,43.51092323286651,-0.13378073367263343
2012-04-02,37.94,43.36092323286651,-0.1250186303403611
2012-04-03,37.79,42.86092323286651,-0.11831110602344741
2012-04-04,37.29,42.75092323286651,-0.1277381356917271
2012-04-05,37.18,42.36092323286651,-0.12230430400173142
2012-04-09,36.79,41.10092323286651,-0.10488628706567027
2012-04-10,35.53,41.22092323286651,-0.13805909199842936
2012-04-11,35.65,43.75092323286651,-0.18516005227475862
2012-04-12,38.18,43.98092323286651,-0.13189634974582654
2012-04-13,38.41,44.37092323286651,-0.1343430066032777
2012-04-16,38.8,45.15092323286651,-0.14065987532772117
2012-04-17,39.58,46.060923232866514,-0.1407032855182132
2012-04-18,40.49,45.23092323286651,-0.10481597310004875
2012-04-19,39.66,45.53092323286651,-0.12894364568097727
2012-04-20,39.96,45.060923232866514,-0.11320059303946983
2012-04-23,39.49,44.920923232866514,-0.12089963522595104
2012-04-24,39.35,44.63092323286651,-0.1183243108217309
2012-04-25,39.06,44.84092323286651,-0.12892070046919402
2012-04-26,39.27,45.22092323286651,-0.13159667710059897
2012-04-27,39.65,44.46092323286651,-0.10820565303309249
2012-04-30,38.89,44.33092323286651,-0.12273426394225562
2012-05-01,38.76,44.810923232866514,-0.13503232685972588
2012-05-02,39.24,44.90092323286651,-0.12607587606846438
2012-05-03,39.33,44.13092323286651,-0.1087881893504331
2012-05-04,38.56,43.68092323286651,-0.1172347755922295
2012-05-07,38.11,43.47092323286651,-0.12332204688059967
2012-05-08,37.9,42.86092323286651,-0.11574466573931352
2012-05-09,37.29,42.25092323286651,-0.11741573564024432
2012-05-10,36.68,42.61092323286651,-0.13918786036280695
2012-05-11,37.04,41.8709232328665,-0.11537656349250214
2012-05-14,36.3,41.88092323286651,-0.1332569294577255
2012-05-15,36.31,41.57092323286651,-0.12655295633913555
2012-05-16,36.0,40.28092323286651,-0.10627669103109261
2012-05-17,34.71,40.090923232866515,-0.13421799247704125
2012-05-18,34.52,41.520923232866515,-0.16861193556806142
2012-05-21,35.95,41.88092323286651,-0.141613956308684
2012-05-22,36.31,42.04092323286651,-0.13631773025351213
2012-05-23,36.47,42.28092323286651,-0.13743605362783262
2012-05-24,36.71,41.85092323286651,-0.12283894441853616
2012-05-25,36.28,42.60092323286651,-0.1483752640362952
2012-05-29,37.03,41.86092323286651,-0.1154041253699245
2012-05-30,36.29,41.88092323286651,-0.13349570165346714
2012-05-31,36.31,40.76092323286651,-0.10919583954069079
2012-06-01,35.19,40.420923232866514,-0.12941127551023424
2012-06-04,34.85,40.63092323286651,-0.14227890416701872
2012-06-05,35.06,41.740923232866514,-0.16005691095030694
2012-06-06,36.17,41.61092323286651,-0.13075708996932278
2012-06-07,36.04,41.700923232866515,-0.13575054924455165
2012-06-08,36.13,40.8709232328665,-0.11599745877661183
2012-06-11,35.3,40.920923232866514,-0.13736061625198015
2012-06-12,35.35,40.26092323286651,-0.12197741230279435
2012-06-13,34.69,40.65092323286651,-0.14663684755004702
2012-06-14,35.08,42.19092323286651,-0.1685415413552065
2012-06-15,36.62,42.61092323286651,-0.14059595001324954
2012-06-18,37.04,43.51092323286651,-0.148719511149757
2012-06-19,37.94,43.58092323286651,-0.12943560655485187
2012-06-20,38.01,43.25092323286651,-0.12117482913946032
2012-06-21,37.68,43.490923232866514,-0.13361232185742944
2012-06-22,37.92,42.32092323286651,-0.10398930119390082
2012-06-25,36.75,42.420923232866514,-0.13368222095819082
2012-06-26,36.85,42.670923232866514,-0.13641427913570547
2012-06-27,37.1,43.66092323286651,-0.150269915225422
2012-06-28,38.09,44.58092323286651,-0.14559867230567325
2012-06-29,39.01,43.873585128173296,-0.11085451790558509
2012-07-02,39.03,44.0635851281733,-0.11423457972226903
2012-07-03,39.22,43.983585128173296,-0.10830370271754008
2012-07-05,39.14,43.1835851281733,-0.093637087244413
2012-07-06,38.34,43.0835851281733,-0.11010191269044045
2012-07-09,38.24,42.373585128173296,-0.09755098879808877
2012-07-10,37.53,41.9735851281733,-0.1058662278812752
2012-07-11,37.13,42.0635851281733,-0.11728874543479861
2012-07-12,37.22,43.2135851281733,-0.1386967804313407
2012-07-13,38.37,42.633585128173294,-0.10000531541870772
2012-07-16,37.79,43.0135851281733,-0.12144035686883314
2012-07-17,38.17,43.3335851281733,-0.11915896441294438
2012-07-18,38.49,43.3135851281733,-0.11136425474592726
2012-07-19,38.47,42.8335851281733,-0.10187298390073818
2012-07-20,37.99,42.6035851281733,-0.10829100683177917
2012-07-23,37.76,43.8135851281733,-0.13816685191280287
2012-07-24,38.97,43.953585128173295,-0.11338290411670937
2012-07-25,39.11,44.1035851281733,-0.11322401826656503
2012-07-26,39.26,45.3535851281733,-0.13435729746506886
2012-07-27,40.51,44.7635851281733,-0.09502333461437118
2012-07-30,39.92,44.4335851281733,-0.10158048501270811
2012-07-31,39.59,43.633585128173294,-0.0926713932924671
2012-08-01,38.79,43.5135851281733,-0.10855426217489417
2012-08-02,38.67,44.0335851281733,-0.12180668715847087
2012-08-03,39.19,43.843585128173295,-0.10614061588642687
2012-08-06,39.0,44.483585128173296,-0.12327210390918586
2012-08-07,39.64,43.9635851281733,-0.09834468948717756
2012-08-08,39.12,43.9435851281733,-0.10976767403260368
2012-08-09,39.1,44.623585128173296,-0.12378174259884722
2012-08-10,39.78,44.303585128173296,-0.1021042679748434
2012-08-13,39.46,44.5835851281733,-0.11492088654251353
2012-08-14,39.74,44.6535851281733,-0.11003786401627957
2012-08-15,39.81,45.3335851281733,-0.12184311283910731
2012-08-16,40.49,45.233585128173296,-0.10486865267769363
2012-08-17,40.39,44.9335851281733,-0.10111779674852772
2012-08-20,40.09,45.6135851281733,-0.12109517619919874
2012-08-21,40.77,45.373585128173296,-0.10145958524478249
2012-08-22,40.53,44.9435851281733,-0.09820278279061012
2012-08-23,40.1,44.8535851281733,-0.10598004851985598
2012-08-24,40.01,44.163585128173295,-0.09404999879694098
2012-08-27,39.32,44.0135851281733,-0.10663946403150215
2012-08-28,39.17,44.0135851281733,-0.11004750269872687
2012-08-29,39.17,43.883585128173294,-0.10741112227740868
2012-08-30,39.04,43.913585128173295,-0.11098126272196773
2012-08-31,39.07,44.053585128173296,-0.11312552914078666
2012-09-04,39.21,44.1935851281733,-0.11276716097414496
2012-09-05,39.35,44.983585128173296,-0.12523646374830566
2012-09-06,40.14,45.7435851281733,-0.12249991146238504
2012-09-07,40.9,45.593585128173295,-0.10294398027658114
2012-09-10,40.75,45.5135851281733,-0.10466292898611051
2012-09-11,40.67,46.2835851281733,-0.12128673940507362
2012-09-12,41.44,45.873585128173296,-0.09664788822991754
2012-09-13,41.03,46.2235851281733,-0.11235790373619903
2012-09-14,41.38,45.5435851281733,-0.0914197930719709
2012-09-17,40.7,45.3135851281733,-0.10181461288316485
2012-09-18,40.47,45.733585128173296,-0.11509233560897392
2012-09-19,40.89,45.1035851281733,-0.09342018192565682
2012-09-20,40.26,44.8135851281733,-0.10161171250078282
2012-09-21,39.97,45.6835851281733,-0.1250686677094811
2012-09-24,40.84,44.2635851281733,-0.07734540973713899
2012-09-25,39.42,44.133585128173294,-0.10680267905913465
2012-09-26,39.29,44.6435851281733,-0.11991835137798568
2012-09-27,39.8,44.9935851281733,-0.11542945762997836
2012-09-28,40.15,45.342402812241524,-0.11451538714749543
2012-10-01,39.51,46.52240281224152,-0.1507317418780515
2012-10-02,40.69,47.442402812241525,-0.1423284322036743
2012-10-03,41.61,48.29240281224152,-0.13837379014298323
2012-10-04,42.46,48.162402812241524,-0.11839946678889812
2012-10-05,42.33,48.192402812241525,-0.12164578792805902
