date,MCHP,dcf,Deviation
2010-01-12,27.99,30.158541307469346,-0.07190471466643067
2010-01-13,28.23,29.958541307469346,-0.057697779398838134
2010-01-14,28.03,29.318541307469346,-0.04394970725030811
2010-01-15,27.39,29.688541307469347,-0.077421833685411
2010-01-19,27.76,29.42854130746935,-0.05669806362593477
2010-01-20,27.5,29.158541307469346,-0.056880119275530716
2010-01-21,27.23,28.138541307469346,-0.03228814520062473
2010-01-22,26.21,28.368541307469346,-0.07608925972168368
2010-01-25,26.44,28.35854130746935,-0.06765303217355623
2010-01-26,26.43,28.568541307469346,-0.0748565103290807
2010-01-27,26.64,28.318541307469346,-0.05927357942785738
2010-01-28,26.39,27.738541307469347,-0.04861615802076136
2010-01-29,25.81,28.438541307469347,-0.09242883729690332
2010-02-01,26.51,28.488541307469347,-0.06945042521185862
2010-02-02,26.56,28.848541307469347,-0.07932953292431488
2010-02-03,26.92,27.878541307469348,-0.0343827640369595
2010-02-04,25.95,28.208541307469346,-0.08006586667674687
2010-02-05,26.28,28.208541307469346,-0.06836728232234701
2010-02-08,26.28,28.338541307469345,-0.07264104687444739
2010-02-09,26.41,28.588541307469345,-0.07620330411542042
2010-02-10,26.66,29.118541307469346,-0.08443215892956468
2010-02-11,27.19,29.158541307469346,-0.06751165247642466
2010-02-12,27.23,29.128541307469348,-0.06517804264309346
2010-02-16,27.2,28.988541307469347,-0.06169821684020038
2010-02-17,27.06,29.19854130746935,-0.07324137479848292
2010-02-18,27.27,29.338541307469345,-0.07050593571748953
2010-02-19,27.41,29.008541307469347,-0.05510588383352255
2010-02-22,27.08,28.808541307469348,-0.0600010007108962
2010-02-23,26.88,29.218541307469348,-0.08003620998258154
2010-02-24,27.29,29.048541307469346,-0.060538024572585614
2010-02-25,27.12,28.988541307469347,-0.0644579279671409
2010-02-26,27.06,29.418541307469347,-0.08017193248363119
2010-03-01,27.49,29.218541307469348,-0.05915905552162082
2010-03-02,27.29,28.938541307469347,-0.05696698012362644
2010-03-03,27.01,28.92854130746935,-0.06632001548498334
2010-03-04,27.0,29.188541307469347,-0.07497946829255553
2010-03-05,27.26,29.01854130746935,-0.060600610100849606
2010-03-08,27.09,28.848541307469347,-0.06095772014004852
2010-03-09,26.92,29.208541307469346,-0.07835178358886785
2010-03-10,27.28,29.438541307469347,-0.07332365027616583
2010-03-11,27.51,30.158541307469346,-0.08782060380398382
2010-03-12,28.23,29.76854130746935,-0.05168346314245864
2010-03-15,27.84,30.278541307469347,-0.08053694802225453
2010-03-16,28.35,30.538541307469348,-0.0716648934025561
2010-03-17,28.61,30.398541307469348,-0.05883641880638124
2010-03-18,28.47,30.17854130746935,-0.05661444302632601
2010-03-19,28.25,30.718541307469348,-0.08035997812399742
2010-03-22,28.79,30.998541307469345,-0.07124662046395003
2010-03-23,29.07,30.488541307469347,-0.04652703102991096
2010-03-24,28.56,30.42854130746935,-0.06140752159587337
2010-03-25,28.5,30.35854130746935,-0.06121971700307216
2010-03-26,28.43,30.488541307469347,-0.06751852398281277
2010-03-29,28.56,30.35854130746935,-0.05924333745992072
2010-03-30,28.43,30.088541307469345,-0.0551220243786833
2010-03-31,28.16,31.016949006880576,-0.09210928535384999
2010-04-01,28.39,31.296949006880574,-0.09288282401717451
2010-04-05,28.67,31.316949006880574,-0.08452129248922102
2010-04-06,28.69,31.336949006880573,-0.08446734895280927
2010-04-07,28.71,31.086949006880573,-0.07646131520833632
2010-04-08,28.46,31.266949006880576,-0.08977367783031476
2010-04-09,28.64,31.356949006880576,-0.08664583427056005
2010-04-12,28.73,31.726949006880574,-0.09446067462177432
2010-04-13,29.1,33.02694900688058,-0.11890135555853087
2010-04-14,30.4,32.896949006880575,-0.07590214540437557
2010-04-15,30.27,32.76694900688057,-0.07620328051770253
2010-04-16,30.14,32.506949006880575,-0.07281363152166553
2010-04-19,29.88,33.17694900688058,-0.09937468952304274
2010-04-20,30.55,32.76694900688057,-0.06765808456609879
2010-04-21,30.14,33.106949006880576,-0.08961710746175855
2010-04-22,30.48,33.226949006880574,-0.08267232138321634
2010-04-23,30.6,33.24694900688058,-0.07961479431790208
2010-04-26,30.62,32.33694900688057,-0.0530955782660647
2010-04-27,29.71,32.616949006880574,-0.08912387870083582
2010-04-28,29.99,32.966949006880576,-0.09030101651988642
2010-04-29,30.34,31.836949006880573,-0.047019235623270705
2010-04-30,29.21,32.296949006880574,-0.09558020499778253
2010-05-03,29.67,31.456949006880574,-0.056806176800226704
2010-05-04,28.83,31.616949006880574,-0.08814731004797682
2010-05-05,28.99,30.536949006880576,-0.05065826997097911
2010-05-06,27.91,30.426949006880573,-0.08272104463419594
2010-05-07,27.8,31.496949006880573,-0.11737482910084296
2010-05-10,28.87,31.336949006880573,-0.07872333092602313
2010-05-11,28.71,31.836949006880573,-0.09821760892366849
2010-05-12,29.21,31.316949006880574,-0.06727823347088058
2010-05-13,28.69,30.706949006880574,-0.06568379705937666
2010-05-14,28.08,30.896949006880575,-0.09117240042870445
2010-05-17,28.27,30.176949006880573,-0.06319224009179236
2010-05-18,27.55,30.316949006880574,-0.09126739653955951
2010-05-19,27.69,29.466949006880576,-0.06030312152322437
2010-05-20,26.84,29.986949006880575,-0.10494395432354586
2010-05-21,27.36,29.416949006880575,-0.06992394100419652
2010-05-24,26.79,29.476949006880574,-0.09115424416052631
2010-05-25,26.85,29.326949006880575,-0.08445982588572176
2010-05-26,26.7,30.706949006880574,-0.13048997495592052
2010-05-27,28.08,30.476949006880574,-0.07864793179722263
2010-05-28,27.85,29.976949006880574,-0.07095281799333131
2010-06-01,27.35,30.586949006880573,-0.105827783155241
2010-06-02,27.96,30.856949006880576,-0.09388319649601795
2010-06-03,28.23,29.936949006880575,-0.05701813523109045
2010-06-04,27.31,29.236949006880575,-0.065908005873906
2010-06-07,26.61,29.546949006880574,-0.09939940012745985
2010-06-08,26.92,29.626949006880576,-0.09136779511963622
2010-06-09,27.0,30.356949006880576,-0.11058255578054643
2010-06-10,27.73,30.886949006880574,-0.10220980408836466
2010-06-11,28.26,30.986949006880575,-0.08800314630120765
2010-06-14,28.36,32.12694900688057,-0.11725199943741349
2010-06-15,29.5,32.27694900688058,-0.08603505264046507
2010-06-16,29.65,32.326949006880575,-0.08280858816310832
2010-06-17,29.7,32.326949006880575,-0.08126189100992631
2010-06-18,29.7,31.956949006880574,-0.07062467090943625
2010-06-21,29.33,31.586949006880573,-0.07145194701738822
2010-06-22,28.96,31.816949006880574,-0.08979330501685578
2010-06-23,29.19,31.366949006880574,-0.06940263799335544
2010-06-24,28.74,31.486949006880575,-0.08724087577619255
2010-06-25,28.86,31.776949006880574,-0.09179449563420883
2010-06-28,29.15,30.536949006880576,-0.04541871575212275
2010-06-29,27.91,30.366949006880574,-0.08090865520681301
2010-06-30,27.74,30.69408266341176,-0.09624274150186973
2010-07-01,27.94,30.35408266341176,-0.07953074023619389
2010-07-02,27.6,30.63408266341176,-0.09904271320112212
2010-07-06,27.88,31.914082663411758,-0.12640446870925348
2010-07-07,29.16,31.86408266341176,-0.08486303189630973
2010-07-08,29.11,31.98408266341176,-0.08985978099348679
2010-07-09,29.23,32.27408266341176,-0.09431972692016288
2010-07-12,29.52,32.66408266341176,-0.09625504245167626
2010-07-13,29.91,32.73408266341176,-0.08627346281398485
2010-07-14,29.98,32.86408266341176,-0.08775789341056717
2010-07-15,30.11,32.12408266341176,-0.06269697051009449
2010-07-16,29.37,32.98408266341176,-0.10957050709252414
2010-07-19,30.23,32.92408266341176,-0.08182711393826225
2010-07-20,30.17,32.30408266341176,-0.06606232053228567
2010-07-21,29.55,33.32408266341176,-0.11325391013855335
2010-07-22,30.57,33.53408266341176,-0.08839015198843647
2010-07-23,30.78,34.27408266341176,-0.10194532987871208
2010-07-26,31.52,34.04408266341176,-0.074141597186417
2010-07-27,31.29,33.75408266341176,-0.0730010259198286
2010-07-28,31.0,33.13408266341176,-0.0644074768899009
2010-07-29,30.38,33.20408266341176,-0.08505227179559083
2010-07-30,30.45,33.40408266341176,-0.08843477886155005
2010-08-02,30.65,33.35408266341176,-0.08107201420286825
2010-08-03,30.6,33.17408266341176,-0.07759318289306483
2010-08-04,30.42,33.51408266341176,-0.0923218664370502
2010-08-05,30.76,33.26408266341176,-0.07527887327450888
2010-08-06,30.51,33.56408266341176,-0.0909925855575674
2010-08-09,30.81,33.15408266341176,-0.0707026850119622
2010-08-10,30.4,32.03408266341176,-0.05101075253446086
2010-08-11,29.28,31.68408266341176,-0.07587666933428228
2010-08-12,28.93,31.52408266341176,-0.08228891832029639
2010-08-13,28.77,31.61408266341176,-0.08996252378068625
2010-08-16,28.86,31.86408266341176,-0.09427802128009255
2010-08-17,29.11,31.98408266341176,-0.08985978099348679
2010-08-18,29.23,31.51408266341176,-0.07247815802881064
2010-08-19,28.76,31.36408266341176,-0.08302754113225164
2010-08-20,28.61,31.24408266341176,-0.08430660908781906
2010-08-23,28.49,31.33408266341176,-0.09076642498083232
2010-08-24,28.58,31.36408266341176,-0.0887665899012432
2010-08-25,28.61,30.95408266341176,-0.07572773804673283
2010-08-26,28.2,31.47408266341176,-0.10402472086081926
2010-08-27,28.72,31.01408266341176,-0.07396906393488656
2010-08-30,28.26,30.48408266341176,-0.07295881880287614
2010-08-31,27.73,31.11408266341176,-0.10876369713419942
2010-09-01,28.36,31.30408266341176,-0.09404788171137834
2010-09-02,28.55,32.10408266341176,-0.11070500598549293
2010-09-03,29.35,31.47408266341176,-0.06748672188883142
2010-09-07,28.72,31.40408266341176,-0.08546922679384394
2010-09-08,28.65,31.79408266341176,-0.0988889252348184
2010-09-09,29.04,30.79408266341176,-0.05696167937796337
2010-09-10,28.04,31.63408266341176,-0.11361425275557957
2010-09-13,28.88,32.09408266341176,-0.10014564669505
2010-09-14,29.34,31.95408266341176,-0.08180747014230372
2010-09-15,29.2,32.12408266341176,-0.09102462766173225
2010-09-16,29.37,32.47408266341176,-0.09558646184358877
2010-09-17,29.72,33.04408266341176,-0.10059539849451982
2010-09-20,30.29,32.93408266341176,-0.08028408413358401
2010-09-21,30.18,32.21408266341176,-0.06314265362341165
2010-09-22,29.46,32.21408266341176,-0.08549312709561652
2010-09-23,29.46,33.36408266341176,-0.11701453634429193
2010-09-24,30.61,33.55408266341176,-0.08774141415053693
2010-09-27,30.8,34.08408266341176,-0.09635238524219181
2010-09-28,31.33,34.31408266341176,-0.08696378955202588
2010-09-29,31.56,34.20408266341176,-0.07730313043127301
2010-09-30,31.45,34.16408266341176,-0.07944257394970033
2010-10-01,31.41,34.00408266341176,-0.0762873884612385
2010-10-04,31.25,34.17408266341176,-0.08556433517796835
2010-10-05,31.42,33.66408266341176,-0.06666103710144378
2010-10-06,30.91,33.60408266341176,-0.08017129020888536
2010-10-07,30.85,33.72408266341176,-0.08522344972573359
2010-10-08,30.97,33.83408266341176,-0.08465081473921532
2010-10-11,31.08,33.90408266341176,-0.08329624167827498
2010-10-12,31.15,33.22408266341176,-0.062427085931129556
2010-10-13,30.47,33.21408266341176,-0.08261804762817093
2010-10-14,30.46,33.75408266341176,-0.09759064396030603
2010-10-15,31.0,33.63408266341176,-0.07831587648076987
2010-10-18,30.88,33.31408266341176,-0.07306467622129875
2010-10-19,30.56,33.49408266341176,-0.08760003051574516
2010-10-20,30.74,33.43408266341176,-0.08057893170073427
2010-10-21,30.68,34.10408266341176,-0.10040096070624571
2010-10-22,31.35,34.27408266341176,-0.08531468783942897
2010-10-25,31.52,34.18408266341176,-0.07793342561341288
2010-10-26,31.43,34.914082663411754,-0.0997901820019147
2010-10-27,32.16,34.83408266341176,-0.07676627196560304
2010-10-28,32.08,34.93408266341176,-0.08169908713249208
2010-10-29,32.18,34.804082663411755,-0.07539582895458286
2010-11-01,32.05,35.22408266341176,-0.09011115189974184
2010-11-02,32.47,35.624082663411755,-0.08853793354379347
2010-11-03,32.87,36.70408266341177,-0.10445929676465537
2010-11-04,33.95,36.71408266341176,-0.07528671460355907
2010-11-05,33.96,36.53408266341176,-0.07045702193009096
2010-11-08,33.78,36.10079561846378,-0.06428655044036768
2010-11-09,33.83,36.15079561846379,-0.06419763600661832
2010-11-10,33.88,35.84079561846379,-0.05470848469261269
2010-11-11,33.57,35.820795618463784,-0.06283488626097444
2010-11-12,33.55,35.880795618463786,-0.06495941849361864
2010-11-15,33.61,35.12079561846379,-0.043017123953465575
2010-11-16,32.85,35.29079561846379,-0.0691623857067929
2010-11-17,33.02,35.84079561846379,-0.07870348773760538
2010-11-18,33.57,36.18079561846378,-0.07215970721029252
2010-11-19,33.91,36.310795618463786,-0.06611795686578126
2010-11-22,34.04,36.030795618463785,-0.05525261333512199
2010-11-23,33.76,36.780795618463785,-0.08212969751386678
2010-11-24,34.51,36.560795618463786,-0.05609275136857539
2010-11-26,34.29,36.35079561846378,-0.05669189857888646
2010-11-29,34.08,35.880795618463786,-0.05018828561140165
2010-11-30,33.61,36.77079561846379,-0.08595940243611833
2010-12-01,34.5,37.710795618463784,-0.08514261144073365
2010-12-02,35.44,37.93079561846378,-0.06566684346719387
2010-12-03,35.66,37.76079561846378,-0.05563430494659827
2010-12-06,35.49,37.90079561846379,-0.06360804777642559
2010-12-07,35.63,38.58079561846379,-0.07648353464881918
2010-12-08,36.31,37.66079561846379,-0.03586742118112707
2010-12-09,35.39,37.43079561846378,-0.0545218338200939
2010-12-10,35.16,36.960795618463784,-0.04872177636685393
2010-12-13,34.69,36.86079561846378,-0.058891719021290534
2010-12-14,34.59,36.64079561846378,-0.055970280771696745
2010-12-15,34.37,36.72079561846379,-0.0640181014292015
2010-12-16,34.45,36.37079561846379,-0.052811482009172406
2010-12-17,34.1,36.11079561846378,-0.05568405746883187
2010-12-20,33.84,36.740795618463785,-0.07895298862297939
2010-12-21,34.47,36.61079561846378,-0.058474435813247516
2010-12-22,34.34,36.51079561846378,-0.05945626715858232
2010-12-23,34.24,36.880795618463786,-0.07160354255323365
2010-12-27,34.61,36.68079561846378,-0.05645449024615545
2010-12-28,34.41,36.68079561846378,-0.061906934682756765
2010-12-29,34.41,36.69079561846379,-0.062162609995735085
2010-12-30,34.42,36.48079561846379,-0.0564898759340865
2010-12-31,34.21,37.392711808010645,-0.08511583284871072
2011-01-03,34.79,37.322711808010645,-0.06785980131987746
2011-01-04,34.72,37.42271180801065,-0.0722211640320547
2011-01-05,34.82,37.62271180801065,-0.07449520976353152
2011-01-06,35.02,37.58271180801064,-0.06818858152392304
2011-01-07,34.98,37.982711808010656,-0.07905469791594444
2011-01-10,35.38,38.222711808010644,-0.0743723214168931
2011-01-11,35.62,38.352711808010646,-0.07125211436652246
2011-01-12,35.75,38.612711808010644,-0.07413910274534885
2011-01-13,36.01,39.63271180801065,-0.09140711404154833
2011-01-14,37.03,40.072711808010645,-0.07592977042802473
2011-01-18,37.47,39.502711808010645,-0.05145752569823414
2011-01-19,36.9,39.01271180801064,-0.05415444633553601
2011-01-20,36.41,39.072711808010645,-0.06814760698193312
2011-01-21,36.47,39.782711808010646,-0.08327013563071384
2011-01-24,37.18,39.92271180801065,-0.06870053871090764
2011-01-25,37.32,40.032711808010646,-0.06776237945159203
2011-01-26,37.43,40.49271180801065,-0.07563612490395744
2011-01-27,37.89,39.49271180801065,-0.04058247040117302
2011-01-28,36.89,39.072711808010645,-0.05586281849940977
2011-01-31,36.47,39.79271180801065,-0.08350051195409502
2011-02-01,37.19,39.722711808010644,-0.06375979113037011
2011-02-02,37.12,39.66271180801065,-0.06410837010638037
2011-02-03,37.06,40.212711808010646,-0.07840087540136009
2011-02-04,37.61,40.08271180801064,-0.06169023243373628
2011-02-07,37.48,40.05271180801065,-0.06423314906473077
2011-02-08,37.45,39.84271180801065,-0.060053939589763905
2011-02-09,37.24,40.24271180801065,-0.07461504637997407
2011-02-10,37.64,40.58271180801064,-0.07251146305678313
2011-02-11,37.98,40.752711808010645,-0.068037479838719
2011-02-14,38.15,40.482711808010656,-0.057622419641093936
2011-02-15,37.88,40.822711808010645,-0.07208516234419282
2011-02-16,38.22,40.91271180801065,-0.06581601876322996
2011-02-17,38.31,40.79271180801065,-0.06086165145615807
2011-02-18,38.19,39.76271180801064,-0.039552428305299925
2011-02-22,37.16,38.91271180801065,-0.04504213987085415
2011-02-23,36.31,39.322711808010645,-0.07661505703675575
2011-02-24,36.72,39.932711808010644,-0.0804531338481792
2011-02-25,37.33,39.51271180801064,-0.05524074932179501
2011-02-28,36.91,39.002711808010645,-0.05365554626847335
2011-03-01,36.4,39.37271180801065,-0.07550183036683367
2011-03-02,36.77,40.182711808010644,-0.0849298530252579
2011-03-03,37.58,39.80271180801065,-0.05584322542473874
2011-03-04,37.2,39.222711808010644,-0.05156991229753605
2011-03-07,36.62,39.41271180801065,-0.07085814905644305
2011-03-08,36.81,38.52271180801065,-0.044459793395295044
2011-03-09,35.92,37.92271180801065,-0.05281035328247807
2011-03-10,35.32,38.212711808010646,-0.07570024924020802
2011-03-11,35.61,38.06271180801065,-0.06443870369463411
2011-03-14,35.46,37.732711808010656,-0.06023187041457645
2011-03-15,35.13,37.87271180801065,-0.07241920837130345
2011-03-16,35.27,38.04271180801065,-0.0728841787621144
2011-03-17,35.44,38.30271180801065,-0.07473914177042529
2011-03-18,35.7,38.862711808010644,-0.08138165508457185
2011-03-21,36.26,38.682711808010644,-0.0626303507374304
2011-03-22,36.08,39.29271180801065,-0.08176355512717948
2011-03-23,36.69,40.352711808010646,-0.09076742662146298
2011-03-24,37.75,40.322711808010645,-0.06380304529765135
2011-03-25,37.72,40.45271180801065,-0.06755324144843866
2011-03-28,37.85,40.462711808010646,-0.06457085279917862
2011-03-29,37.86,40.80271180801065,-0.07212049585961389
2011-03-30,38.2,40.612711808010644,-0.05940779870638302
2011-03-31,38.01,41.53515034794443,-0.08487149603200828
2011-04-01,37.92,41.595150347944426,-0.08835526058210397
2011-04-04,37.98,41.70515034794444,-0.08932111062700065
2011-04-05,38.09,42.03515034794443,-0.09385360383604169
2011-04-06,38.42,41.775150347944425,-0.080314500845585
2011-04-07,38.16,41.57515034794443,-0.08214402880958638
2011-04-08,37.96,41.14515034794443,-0.07741253394407765
2011-04-11,37.53,40.70515034794444,-0.07800365115479246
2011-04-12,37.09,41.05515034794443,-0.09658106995930071
2011-04-13,37.44,41.14515034794443,-0.09005071841059731
2011-04-14,37.53,41.30515034794443,-0.09139660105685354
2011-04-15,37.69,40.80515034794443,-0.07634208724589009
2011-04-18,37.19,40.99515034794444,-0.09281952415464767
2011-04-19,37.38,42.47515034794443,-0.11995602855331633
2011-04-20,38.86,42.71515034794443,-0.09025252905682335
2011-04-21,39.1,42.775150347944425,-0.08591788265031863
2011-04-25,39.16,43.405150347944435,-0.09780291771631844
2011-04-26,39.79,44.085150347944435,-0.09742850628941335
2011-04-27,40.47,44.36515034794443,-0.08779752389873063
2011-04-28,40.75,44.655150347944435,-0.08745128652610612
2011-04-29,41.04,44.24515034794443,-0.07244071548495346
2011-05-02,40.63,44.16515034794443,-0.08004388799978279
2011-05-03,40.55,44.265150347944434,-0.08392946412113478
2011-05-04,40.65,44.155150347944435,-0.07938259343074827
2011-05-05,40.54,44.85515034794443,-0.09620189241305666
2011-05-06,41.24,44.17515034794443,-0.06644347160849018
2011-05-09,40.56,44.945150347944434,-0.09756670773146026
2011-05-10,41.33,44.39515034794443,-0.06904245900557815
2011-05-11,40.78,44.92515034794443,-0.09226792377633286
2011-05-12,41.31,44.48515034794443,-0.07137551122362673
2011-05-13,40.87,43.92515034794443,-0.06955355471167801
2011-05-16,40.31,42.86515034794443,-0.05960903734627765
2011-05-17,39.25,43.74515034794444,-0.10275768427335308
2011-05-18,40.13,43.695150347944434,-0.08159144251833772
2011-05-19,40.08,43.585150347944435,-0.08042074697373958
2011-05-20,39.97,42.93515034794443,-0.0690611381098003
2011-05-23,39.32,42.43515034794443,-0.07340966916346336
2011-05-24,38.82,42.585150347944435,-0.08841463085561652
2011-05-25,38.97,42.53515034794443,-0.08381656862103282
2011-05-26,38.92,42.74515034794444,-0.08948735275950159
2011-05-27,39.13,43.14515034794443,-0.0930614522272889
2011-05-31,39.53,41.89515034794443,-0.05645403652455139
2011-06-01,38.28,41.95515034794444,-0.08759712019777088
2011-06-02,38.34,40.985150347944426,-0.06453923739423562
2011-06-03,37.37,41.11515034794443,-0.09108930202736498
2011-06-06,37.5,40.985150347944426,-0.08503446536994885
2011-06-07,37.37,40.585150347944435,-0.07921987033139766
2011-06-08,36.97,40.57515034794443,-0.08885118889342747
2011-06-09,36.96,40.07515034794443,-0.0777327176791045
2011-06-10,36.46,39.765150347944434,-0.08311675723653555
2011-06-13,36.15,40.125150347944434,-0.0990687963403003
2011-06-14,36.51,39.70515034794444,-0.08047193676247733
2011-06-15,36.09,39.45515034794444,-0.08529052147230654
2011-06-16,35.84,39.30515034794443,-0.08816021099702143
2011-06-17,35.69,39.585150347944435,-0.09839928138978771
2011-06-20,35.97,40.46515034794443,-0.11108695530085377
2011-06-21,36.85,40.195150347944434,-0.08322273505603406
2011-06-22,36.58,40.85515034794443,-0.10464165011106197
2011-06-23,37.24,40.165150347944426,-0.07282806917450335
2011-06-24,36.55,40.54515034794443,-0.09853583754553719
2011-06-27,36.93,40.695150347944434,-0.09252086098103374
2011-06-28,37.08,40.875150347944434,-0.09284737341976013
2011-06-29,37.26,41.525150347944425,-0.10271246009240664
2011-06-30,37.91,41.534203708320504,-0.08725829279819497
2011-07-01,38.35,41.0842037083205,-0.06655121583302737
2011-07-05,37.9,41.2442037083205,-0.08108299852194378
2011-07-06,38.06,41.5742037083205,-0.08452846705076356
2011-07-07,38.39,41.05420370832049,-0.06489478464249288
2011-07-08,37.87,40.6642037083205,-0.06871408889162056
2011-07-11,37.48,36.1142037083205,0.03781881230749162
2011-07-12,32.93,35.5942037083205,-0.07484936958142197
2011-07-13,32.41,35.1942037083205,-0.07910972304971553
2011-07-14,32.01,35.524203708320506,-0.09892420776478683
2011-07-15,32.34,35.1542037083205,-0.08005312057898828
2011-07-18,31.97,36.034203708320504,-0.1127873878168163
2011-07-19,32.85,35.884203708320506,-0.08455541421466628
2011-07-20,32.7,36.534203708320504,-0.10494833112914626
2011-07-21,33.35,37.2942037083205,-0.10575916137446661
2011-07-22,34.11,36.9042037083205,-0.0757150521497505
2011-07-25,33.72,37.424203708320505,-0.09897882496553834
2011-07-26,34.24,36.7242037083205,-0.06764486244687884
2011-07-27,33.54,37.0442037083205,-0.09459519594244714
2011-07-28,33.86,36.9342037083205,-0.08323460098390989
2011-07-29,33.75,36.9042037083205,-0.08547003840674516
2011-08-01,33.72,35.9842037083205,-0.06292215680729252
2011-08-02,32.8,36.2642037083205,-0.09552681029986809
2011-08-03,33.08,34.9542037083205,-0.053618835776091944
2011-08-04,31.77,34.3642037083205,-0.07549145414047165
2011-08-05,31.18,33.4042037083205,-0.06658454509922906
2011-08-08,30.22,34.6942037083205,-0.12896112981683683
2011-08-09,31.51,33.894203708320504,-0.0703425201794966
2011-08-10,30.71,35.2642037083205,-0.1291452302734386
2011-08-11,32.08,35.2342037083205,-0.08952107260410835
2011-08-12,32.05,35.524203708320506,-0.09779821489726392
2011-08-15,32.34,34.5442037083205,-0.06380820721566038
2011-08-16,31.36,34.2342037083205,-0.08395707792151552
2011-08-17,31.05,32.894203708320504,-0.056064701388531146
2011-08-18,29.71,32.784203708320504,-0.09377088233319764
2011-08-19,29.6,33.3642037083205,-0.11282162587269451
2011-08-22,30.18,34.8842037083205,-0.1348519733359561
2011-08-23,31.7,34.924203708320505,-0.09232003498915442
2011-08-24,31.74,34.6342037083205,-0.08356489823455071
2011-08-25,31.45,35.4742037083205,-0.1134402830126564
2011-08-26,32.29,36.564203708320505,-0.11689585099176858
2011-08-29,33.38,36.0142037083205,-0.07314346666262428
2011-08-30,32.83,35.9942037083205,-0.08790870146653795
2011-08-31,32.81,35.704203708320506,-0.08106058692596019
2011-09-01,32.52,34.5442037083205,-0.05859749222799249
2011-09-02,31.36,34.6542037083205,-0.09505928158232535
2011-09-06,31.47,35.80420370832049,-0.12105292841112048
2011-09-07,32.62,35.4142037083205,-0.07890065046596006
2011-09-08,32.23,35.2442037083205,-0.08552338799497128
2011-09-09,32.06,35.894203708320504,-0.10681957843326406
2011-09-12,32.71,36.814203708320505,-0.11148424507122778
2011-09-13,33.63,37.634203708320506,-0.10639799208599221
2011-09-14,34.45,37.5042037083205,-0.08143630330279239
2011-09-15,34.32,37.7342037083205,-0.09048034336995059
2011-09-16,34.55,37.3742037083205,-0.0755655887777954
2011-09-19,34.19,36.9142037083205,-0.07379825201827295
2011-09-20,33.73,36.3742037083205,-0.07269447682000107
2011-09-21,33.19,35.30420370832049,-0.05988532486918041
2011-09-22,32.12,36.104203708320505,-0.1103529035152856
2011-09-23,32.92,35.6942037083205,-0.07772140628182211
2011-09-26,32.51,36.384203708320506,-0.10648037646717923
2011-09-27,33.2,35.5942037083205,-0.06726386486799896
2011-09-28,32.41,35.204203708320506,-0.07937130836622497
2011-09-29,32.02,34.2942037083205,-0.06631452147608052
2011-09-30,31.11,33.765897777975425,-0.07865621685639868
2011-10-03,30.43,35.015897777975425,-0.13096616305693864
2011-10-04,31.68,35.995897777975415,-0.11989971203374616
2011-10-05,32.66,36.625897777975425,-0.10828124410810425
2011-10-06,33.29,37.015897777975425,-0.10065669081765038
2011-10-07,33.68,37.68589777797542,-0.10629699739610732
2011-10-10,34.35,37.64589777797542,-0.08754998479286291
2011-10-11,34.31,37.795897777975426,-0.0922295270892266
2011-10-12,34.46,38.64589777797542,-0.10831415541240175
2011-10-13,35.31,36.78589777797543,-0.04012129286291555
2011-10-14,33.45,36.705897777975416,-0.08870230603456442
2011-10-17,33.37,37.045897777975426,-0.09922550129587704
2011-10-18,33.71,36.77589777797542,-0.08336704100291326
2011-10-19,33.44,36.35589777797543,-0.08020425725098979
2011-10-20,33.02,37.135897777975416,-0.11083339906263079
2011-10-21,33.8,38.02589777797542,-0.11113209746287867
2011-10-24,34.69,37.86589777797542,-0.08387224295055995
2011-10-25,34.53,38.545897777975426,-0.10418482924193428
2011-10-26,35.21,39.695897777975425,-0.11300658327632906
2011-10-27,36.36,39.795897777975426,-0.08633798883353716
2011-10-28,36.46,39.515897777975425,-0.07733337592746425
2011-10-31,36.18,37.815897777975415,-0.043259525070119764
2011-11-01,34.48,37.955897777975416,-0.09157727735246379
2011-11-02,34.62,39.10589777797543,-0.11471154053141064
2011-11-03,35.77,40.35589777797543,-0.11363637114965186
2011-11-04,37.02,39.89589777797542,-0.07208504979584796
2011-11-07,36.56,40.25589777797542,-0.09181009447012001
2011-11-08,36.92,38.78589777797543,-0.048107634085370554
2011-11-09,35.45,39.09589777797542,-0.09325525145068614
2011-11-10,35.76,40.09589777797542,-0.10813818914804607
2011-11-11,36.76,39.765897777975425,-0.07558983817637488
2011-11-14,36.43,40.205897777975416,-0.09391402721129716
2011-11-15,36.87,39.955897777975416,-0.07723259767864443
2011-11-16,36.62,38.125897777975425,-0.0394980280004148
2011-11-17,34.79,37.915897777975424,-0.08244293188782659
2011-11-18,34.58,37.34589777797542,-0.07406162236128122
2011-11-21,34.01,36.52589777797542,-0.06887983406372211
2011-11-22,33.19,35.885897777975416,-0.0751241558635325
2011-11-23,32.55,35.635897777975416,-0.08659520232103268
2011-11-25,32.3,36.405897777975426,-0.11278111593389639
2011-11-28,33.07,36.305897777975424,-0.08912870844743159
2011-11-29,32.97,38.245897777975415,-0.13794676251562954
2011-11-30,34.91,38.195897777975425,-0.08602750476178489
2011-12-01,34.86,37.985897777975424,-0.08229100694805347
2011-12-02,34.65,38.245897777975415,-0.09402048289859155
2011-12-05,34.91,38.235897777975424,-0.08698364550736937
2011-12-06,34.9,38.445897777975425,-0.09223084861882902
2011-12-07,35.11,37.985897777975424,-0.07570961715278712
