date,KEYS,dcf,Deviation
2018-10-25,59.38,62.4148167539267,-0.0486233383635748
2018-10-26,58.53,60.394816753926705,-0.030877099296860777
2018-10-29,56.51,61.0148167539267,-0.07383152148263705
2018-10-30,57.13,60.964816753926705,-0.06290212877052082
2018-10-31,57.08,62.340104712041885,-0.0843775405309164
2018-11-01,57.56,61.96010471204188,-0.07101512711270042
2018-11-02,57.18,63.120104712041886,-0.09410796669525567
2018-11-05,58.34,63.480104712041886,-0.08097190033567836
2018-11-06,58.7,65.45010471204189,-0.10313359683288581
2018-11-07,60.67,65.59010471204188,-0.07501291137805699
2018-11-08,60.81,63.97010471204189,-0.04939971141624566
2018-11-09,59.19,62.93010471204188,-0.05943267898815685
2018-11-12,58.15,62.630104712041884,-0.07153276739102266
2018-11-13,57.85,62.240104712041884,-0.07053498274710501
2018-11-14,57.46,63.51010471204189,-0.0952620805692791
2018-11-15,58.73,62.770104712041885,-0.06436351716435529
2018-11-16,57.99,60.35010471204188,-0.03910688677845753
2018-11-19,55.57,59.130104712041884,-0.060207989303913134
2018-11-20,54.35,62.11010471204189,-0.12494109852204704
2018-11-21,57.33,61.36010471204189,-0.06567956053782587
2018-11-23,56.58,63.310104712041884,-0.10630380004349904
2018-11-26,58.53,64.18010471204188,-0.08803514324871098
2018-11-27,59.4,66.28010471204189,-0.10380346775149107
2018-11-28,61.5,66.30010471204189,-0.07239965506675972
2018-11-29,61.52,66.60010471204188,-0.0762777286012788
2018-11-30,61.82,67.19010471204189,-0.07992404142033505
2018-12-03,62.41,65.76010471204188,-0.050944333600314584
2018-12-04,60.98,65.49010471204188,-0.06886696443489726
2018-12-06,60.71,63.46010471204188,-0.043335962405369854
2018-12-07,58.68,64.39010471204189,-0.08867984820925467
2018-12-10,59.61,64.31010471204189,-0.07308501102722986
2018-12-11,59.53,65.45010471204189,-0.09045218091076135
2018-12-12,60.67,65.40010471204188,-0.07232564432226274
2018-12-13,60.62,66.27010471204188,-0.08525872618721264
2018-12-14,61.49,64.68010471204188,-0.04932126696832573
2018-12-17,59.9,65.50010471204189,-0.08549764518181502
2018-12-18,60.72,64.85010471204188,-0.06368693975716855
2018-12-19,60.07,63.35010471204188,-0.0517774157904175
2018-12-20,58.57,61.910104712041885,-0.05395088132345238
2018-12-21,57.13,60.82010471204188,-0.06067244917635384
2018-12-24,56.04,63.480104712041886,-0.11720372462823825
2018-12-26,58.7,64.23010471204188,-0.08609832938673523
2018-12-27,59.45,64.91010471204189,-0.08411794644707982
2018-12-28,60.13,66.86010471204189,-0.10065950002662438
2018-12-31,62.08,66.20010471204189,-0.06223713285596122
2019-01-02,61.42,63.10010471204188,-0.02662602098220057
2019-01-03,58.32,66.73010471204188,-0.12603164266463707
2019-01-04,61.95,69.27010471204187,-0.10567480361797899
2019-01-07,64.49,70.4301047120419,-0.08434042141962461
2019-01-08,65.65,71.85010471204187,-0.08629221539607224
2019-01-09,67.07,72.0401047120419,-0.06899080355183218
2019-01-10,67.26,72.02010471204187,-0.0660941098471628
2019-01-11,67.24,72.09010471204188,-0.06727836963776423
2019-01-14,67.31,73.2901047120419,-0.0815949811442872
2019-01-15,68.51,73.83010471204189,-0.07205874531523127
2019-01-16,69.05,74.00010471204189,-0.0668932122637439
2019-01-17,69.22,74.36010471204189,-0.06912449534527754
2019-01-18,69.58,72.58010471204189,-0.041335083821450236
2019-01-22,67.8,72.40010471204188,-0.06353726600725174
2019-01-23,67.62,75.4301047120419,-0.10354095015322262
2019-01-24,70.65,75.85010471204187,-0.06855764710917134
2019-01-25,71.07,77.0701047120419,-0.07785255689557158
2019-01-28,72.29,76.4301047120419,-0.054168507653367115
2019-01-29,71.65,78.08010471204189,-0.08235266507077565
2019-01-30,73.3,78.80010471204189,-0.0697981903975996
2019-01-31,74.02,80.95894736842106,-0.08570945638465255
2019-02-01,75.18,81.16894736842106,-0.07378372595171867
2019-02-04,75.39,81.41894736842106,-0.07404845632724832
2019-02-05,75.64,82.82894736842105,-0.08679269261318512
2019-02-06,77.05,82.07894736842105,-0.06126963770439253
2019-02-07,76.3,82.63894736842106,-0.07670653572292929
2019-02-08,76.86,83.78894736842106,-0.08269524306057208
2019-02-11,78.01,84.09894736842104,-0.07240218289233213
2019-02-12,78.32,84.67894736842106,-0.07509478525700808
2019-02-13,78.9,84.79894736842105,-0.06956392209436557
2019-02-14,79.02,86.15894736842105,-0.082857875896446
2019-02-15,80.38,86.43894736842105,-0.07009510819927667
2019-02-19,80.66,86.85894736842106,-0.07136797711958898
2019-02-20,81.08,87.52894736842106,-0.07367788100177397
2019-02-21,81.75,88.23894736842105,-0.07353835876268977
2019-02-22,82.46,88.85894736842106,-0.07201241470811226
2019-02-25,83.08,90.41894736842106,-0.08116603413350731
2019-02-26,84.64,90.59894736842105,-0.0657728101871754
2019-02-27,84.82,90.18894736842105,-0.059529992588658986
2019-02-28,84.41,91.67894736842105,-0.07928698547563007
2019-03-01,85.9,91.00894736842105,-0.05613675925443984
2019-03-04,85.23,91.03894736842105,-0.06380727739429037
2019-03-05,85.26,91.02894736842106,-0.0633748662947009
2019-03-06,85.25,90.35894736842106,-0.05654058084132296
2019-03-07,84.58,89.76894736842105,-0.05780336653748519
2019-03-08,83.99,90.77894736842106,-0.07478548237476823
2019-03-11,85.0,90.66894736842106,-0.06252358203063779
2019-03-12,84.89,89.98894736842105,-0.05666192924277247
2019-03-13,84.21,91.10894736842106,-0.07572195231850831
2019-03-14,85.33,91.75894736842105,-0.07006343852886854
2019-03-15,85.98,91.51894736842105,-0.06052241123494695
2019-03-18,85.74,92.06894736842105,-0.06874138946213082
2019-03-19,86.29,92.13894736842106,-0.06347964173102405
2019-03-20,86.36,93.30894736842106,-0.07447246555020959
2019-03-21,87.53,90.53894736842105,-0.033233734827698425
2019-03-22,84.76,90.55894736842106,-0.06403505713056923
2019-03-25,84.78,91.13894736842106,-0.06977200803862238
2019-03-26,85.36,91.09894736842105,-0.06299685709003511
2019-03-27,85.32,92.28894736842105,-0.07551226411328271
2019-03-28,86.51,92.97894736842105,-0.06957432355937954
2019-03-29,87.2,94.91894736842106,-0.08132145986049044
2019-04-01,89.14,95.06894736842105,-0.06236471037640268
2019-04-02,89.29,95.76894736842105,-0.06765185946439067
2019-04-03,89.99,94.74894736842106,-0.0502269154496926
2019-04-04,88.97,95.21894736842106,-0.06562714187799867
2019-04-05,89.44,95.62894736842105,-0.06471834667987564
2019-04-08,89.85,95.89894736842105,-0.06307626448893577
2019-04-09,90.12,96.39894736842105,-0.06513502003734473
2019-04-10,90.62,97.14894736842105,-0.06720553897162784
2019-04-11,91.37,97.61894736842105,-0.06401367292803373
2019-04-12,91.84,97.47894736842105,-0.057847848388315914
2019-04-15,91.7,96.29894736842105,-0.04775698482794799
2019-04-16,90.52,94.07894736842105,-0.03782937062937064
2019-04-17,88.3,95.61894736842105,-0.07654285651379378
2019-04-18,89.84,96.36894736842105,-0.06774949344897074
2019-04-22,90.59,98.04894736842105,-0.07607371184102463
2019-04-23,92.27,98.56894736842105,-0.06390397317400054
2019-04-24,92.79,93.51894736842105,-0.007794648987539787
2019-04-25,87.74,91.65894736842105,-0.042755753594561186
2019-04-26,85.88,92.50894736842105,-0.0716573645792441
2019-04-29,86.73,92.80894736842106,-0.06549958318447069
2019-04-30,87.03,92.54586387434556,-0.05960140889532073
2019-05-01,85.86,94.03586387434555,-0.08694410342494929
2019-05-02,87.35,94.86586387434555,-0.07922622076472818
2019-05-03,88.18,94.82586387434554,-0.07008492833929802
2019-05-06,88.14,93.10586387434554,-0.05333567261721994
2019-05-07,86.42,93.43586387434554,-0.07508748336485249
2019-05-08,86.75,92.98586387434555,-0.06706249331373915
2019-05-09,86.3,92.51586387434556,-0.06718700570950631
2019-05-10,85.83,89.30586387434555,-0.03892089190510639
2019-05-13,82.62,90.47586387434555,-0.08682828257109443
2019-05-14,83.79,91.09586387434555,-0.08019973205834019
2019-05-15,84.41,91.87586387434555,-0.08126033932651
2019-05-16,85.19,88.54586387434556,-0.03789972481501591
2019-05-17,81.86,81.24586387434555,0.007558983268419306
2019-05-20,74.56,82.04586387434556,-0.0912399909130126
2019-05-21,75.36,82.44586387434556,-0.08594565623261607
2019-05-22,75.76,80.24586387434555,-0.05590149644808873
2019-05-23,73.56,80.37586387434555,-0.08479988327094112
2019-05-24,73.69,79.81586387434555,-0.07674995391880401
2019-05-28,73.13,78.10586387434554,-0.06370666205485642
2019-05-29,71.42,86.17586387434554,-0.17122966003405904
2019-05-30,79.49,81.81586387434555,-0.028428030509066837
2019-05-31,75.13,80.89586387434554,-0.07127513816159481
2019-06-03,74.21,84.84586387434555,-0.1253551250311623
2019-06-04,78.16,85.76586387434556,-0.0886817147377984
2019-06-05,79.08,86.60586387434554,-0.08689785584570409
2019-06-06,79.92,88.81586387434555,-0.1001607537920387
2019-06-07,82.13,89.04586387434556,-0.07766631231861232
2019-06-10,82.36,90.35586387434554,-0.08849302670012749
2019-06-11,83.67,91.04586387434556,-0.08101261892056022
2019-06-12,84.36,91.51586387434556,-0.07819260586526078
2019-06-13,84.83,90.51586387434556,-0.06281621398696136
2019-06-14,83.83,90.02586387434555,-0.06882315378826565
2019-06-17,83.34,92.68586387434554,-0.10083375699034047
2019-06-18,86.0,93.47586387434555,-0.07997640850257282
2019-06-19,86.79,95.08586387434555,-0.08724602728864506
2019-06-20,88.4,93.10586387434554,-0.050543152477447784
2019-06-21,86.42,93.13586387434555,-0.07210824697354246
2019-06-24,86.45,91.90586387434556,-0.05936361015881264
2019-06-25,85.22,93.91586387434555,-0.09259206608566317
2019-06-26,87.23,93.80586387434555,-0.0701007762494893
2019-06-27,87.12,96.49586387434555,-0.09716337569198352
2019-06-28,89.81,99.51586387434556,-0.09753082068001473
2019-07-01,92.83,97.53586387434555,-0.04824752339722005
2019-07-02,90.85,98.04586387434556,-0.07339283463877377
2019-07-03,91.36,98.15586387434556,-0.06923543440099811
2019-07-05,91.47,96.51586387434556,-0.0522801503482867
2019-07-08,89.83,96.73586387434555,-0.07138886859289217
2019-07-09,90.05,95.63586387434555,-0.0584076270977667
2019-07-10,88.95,96.44586387434555,-0.07772094699790888
2019-07-11,89.76,98.05586387434555,-0.08460344487889415
2019-07-12,91.37,97.69586387434555,-0.06475058025467428
2019-07-15,91.01,96.10586387434554,-0.05302344382449098
2019-07-16,89.42,94.90586387434556,-0.05780321310397407
2019-07-17,88.22,94.06586387434555,-0.06214649643950054
2019-07-18,87.38,94.14586387434555,-0.07186575804727657
2019-07-19,87.46,94.11586387434555,-0.07071989354772146
2019-07-22,87.43,95.46586387434554,-0.08417525959773997
2019-07-23,88.78,100.39586387434555,-0.11570062177943752
2019-07-24,93.71,97.43586387434554,-0.03823914240808157
2019-07-25,90.75,97.48586387434555,-0.0690958012438373
2019-07-26,90.8,96.94586387434555,-0.06339480230235905
2019-07-29,90.26,97.89586387434555,-0.0779998620181398
2019-07-30,91.21,96.20586387434555,-0.0519288915784869
2019-07-31,89.52,96.88842931937172,-0.07605066333651977
2019-08-01,89.59,95.39842931937173,-0.06088600578450254
2019-08-02,88.1,90.83842931937173,-0.03014615444025237
2019-08-05,83.54,93.17842931937173,-0.10344056440719485
2019-08-06,85.88,92.52842931937172,-0.07185282802568671
2019-08-07,85.23,96.55842931937173,-0.11732201320200009
2019-08-08,89.26,94.68842931937172,-0.05732938394259701
2019-08-09,87.39,93.55842931937173,-0.06593130479259257
2019-08-12,86.26,95.76842931937173,-0.09928563501509147
2019-08-13,88.47,91.30842931937173,-0.0310861695960587
2019-08-14,84.01,90.63842931937172,-0.07313045216191816
2019-08-15,83.34,92.98842931937173,-0.10375946115009527
2019-08-16,85.69,94.66842931937173,-0.09484079733785655
2019-08-19,87.37,94.59842931937173,-0.07641172661512152
2019-08-20,87.3,96.43842931937172,-0.09475920941337934
2019-08-21,89.14,107.64842931937173,-0.17193403969193877
2019-08-22,100.35,100.47842931937173,-0.0012781780153381384
2019-08-23,93.18,102.46842931937172,-0.09064674242660353
2019-08-26,95.17,101.80842931937173,-0.06520510495793086
2019-08-27,94.51,103.38842931937172,-0.08587449657394286
2019-08-28,96.09,104.11842931937173,-0.07710862881676217
2019-08-29,96.82,104.15842931937173,-0.07045449290398353
2019-08-30,96.86,102.08842931937173,-0.051214710170681466
2019-09-03,94.79,103.13842931937172,-0.08094392530955186
2019-09-04,95.84,106.59842931937173,-0.1009248390249653
2019-09-05,99.3,105.34842931937173,-0.0574135690341947
2019-09-06,98.05,105.92842931937173,-0.07437502255054174
2019-09-09,98.63,105.73842931937173,-0.06722654540196993
2019-09-10,98.44,105.82842931937172,-0.06981516561182943
2019-09-11,98.53,106.33842931937173,-0.07342998546574597
2019-09-12,99.04,106.87842931937173,-0.07333967545452136
2019-09-13,99.58,106.27842931937172,-0.06302717646722678
2019-09-16,98.98,108.67842931937173,-0.0892396897904284
2019-09-17,101.38,108.63842931937172,-0.06681272331389876
2019-09-18,101.34,107.30842931937173,-0.05561938942940314
2019-09-19,100.01,106.06842931937173,-0.057118120427048225
2019-09-20,98.77,107.16842931937173,-0.07836663626321927
2019-09-23,99.87,105.39842931937173,-0.052452672730253114
2019-09-24,98.1,106.89842931937173,-0.08230644150144983
2019-09-25,99.6,106.57842931937172,-0.06547693903857643
2019-09-26,99.28,103.58842931937173,-0.041591800818684854
2019-09-27,96.29,104.54842931937172,-0.07899142410015636
2019-09-30,97.25,103.21842931937172,-0.05782329142894238
2019-10-01,95.92,102.09842931937173,-0.06051444043321297
2019-10-02,94.8,102.75842931937173,-0.07744794633476781
2019-10-03,95.46,103.87842931937173,-0.08104116874437406
2019-10-04,96.58,103.50842931937173,-0.0669358946409504
2019-10-07,96.21,98.71842931937172,-0.0254099395286822
2019-10-08,91.42,101.90842931937173,-0.1029201351588096
2019-10-09,94.61,101.72842931937173,-0.06997482775462649
2019-10-10,94.43,102.29842931937172,-0.07691642356313
2019-10-11,95.0,102.77842931937172,-0.07568153522954879
2019-10-14,95.48,105.02842931937172,-0.09091280695378912
2019-10-15,97.73,102.88842931937172,-0.050136146051560915
2019-10-16,95.59,104.33842931937173,-0.08384666490036441
2019-10-17,97.04,105.55842931937173,-0.08069871230841108
2019-10-18,98.26,110.26842931937173,-0.10890178987307031
2019-10-21,102.97,109.79842931937172,-0.06219059199389643
2019-10-22,102.5,110.72842931937173,-0.07431180384252212
2019-10-23,103.43,108.02842931937172,-0.04256684419410628
2019-10-24,100.73,108.57842931937172,-0.07228350390192517
2019-10-25,101.28,109.72842931937173,-0.07699398753610176
2019-10-28,102.43,111.68842931937172,-0.08289515194897534
2019-10-29,104.39,110.57842931937172,-0.0559641636932493
2019-10-30,103.28,108.20842931937173,-0.04554570610045283
2019-10-31,100.91,110.26649214659686,-0.08485344880798074
2019-11-01,101.9,112.66649214659685,-0.09556072920587555
2019-11-04,104.3,112.48649214659686,-0.0727775574682149
2019-11-05,104.12,111.74649214659686,-0.06824815705706355
2019-11-06,103.38,112.08649214659685,-0.0776765512048474
2019-11-07,103.72,113.61649214659685,-0.08710436275243938
2019-11-08,105.25,113.98649214659686,-0.07664497768174972
2019-11-11,105.62,115.42649214659686,-0.08495876435491223
2019-11-12,107.06,115.01649214659686,-0.06917696756440572
2019-11-13,106.65,115.19649214659685,-0.07419055899480642
2019-11-14,106.83,117.44649214659685,-0.09039428894432489
2019-11-15,109.08,115.73649214659686,-0.057514203369542716
2019-11-18,107.37,116.49649214659686,-0.07834134726659636
2019-11-19,108.13,115.87649214659686,-0.06685128280200847
2019-11-20,107.51,114.11649214659685,-0.05789252738429773
2019-11-21,105.75,112.02649214659687,-0.05602685602601487
2019-11-22,103.66,114.66649214659685,-0.09598699620570461
2019-11-25,106.3,114.09649214659686,-0.06833244388074211
2019-11-26,105.73,116.40649214659686,-0.0917173256380871
2019-11-27,108.04,115.39649214659686,-0.06374970339004193
2019-11-29,107.03,111.65649214659686,-0.04143504831338074
2019-12-02,103.29,110.10649214659686,-0.061908176472658116
2019-12-03,101.74,111.52649214659687,-0.08775038072328989
2019-12-04,103.16,109.13649214659686,-0.054761629488411456
2019-12-05,100.77,111.56649214659686,-0.09677181686783176
2019-12-06,103.2,110.08649214659685,-0.06255528732286653
2019-12-09,101.72,109.96649214659686,-0.07499095393170696
2019-12-10,101.6,111.60649214659686,-0.08965869237654367
2019-12-11,103.24,115.66649214659685,-0.1074338117805751
2019-12-12,107.3,116.17649214659686,-0.0764052346785965
2019-12-13,107.81,113.53649214659686,-0.05043745881458872
2019-12-16,105.17,112.30649214659685,-0.06354478721747792
2019-12-17,103.94,112.29649214659686,-0.07441454302675743
2019-12-18,103.93,112.22649214659685,-0.07392632512971609
2019-12-19,103.86,111.48649214659686,-0.06840732002374383
2019-12-20,103.12,112.32649214659686,-0.0819618949248544
2019-12-23,103.96,111.58649214659685,-0.06834601572184518
2019-12-24,103.22,112.01649214659686,-0.07852854502071738
2019-12-26,103.65,111.59649214659686,-0.0712073649784446
2019-12-27,103.23,110.54649214659686,-0.06618475181369288
2019-12-30,102.18,110.99649214659686,-0.0794303673574892
2019-12-31,102.63,112.55649214659685,-0.08819120032337457
2020-01-02,104.19,110.24649214659686,-0.05493591704072931
2020-01-03,101.88,108.50649214659686,-0.06107000618584357
2020-01-06,100.14,109.14649214659686,-0.0825174677579198
2020-01-07,100.78,109.43649214659686,-0.07910059959707916
2020-01-08,101.07,109.97649214659685,-0.08098541763565847
2020-01-09,101.61,108.72649214659685,-0.06545315687184705
2020-01-10,100.36,110.16649214659685,-0.0890151983195353
2020-01-13,101.8,109.75649214659686,-0.07249222338456052
2020-01-14,101.39,109.42649214659686,-0.0734419242447295
2020-01-15,101.06,111.73649214659686,-0.09555062935562209
2020-01-16,103.37,113.73649214659686,-0.09114482037335314
2020-01-17,105.37,113.23649214659686,-0.06946958526773184
2020-01-21,104.87,113.87649214659686,-0.07909000336085614
2020-01-22,105.51,112.52649214659687,-0.06235413557063474
2020-01-23,104.16,111.34649214659686,-0.06454170228492917
2020-01-24,102.98,108.37649214659686,-0.049793936302138464
2020-01-27,100.01,110.50649214659686,-0.09498529853497029
2020-01-28,102.14,104.02649214659687,-0.018134728064639227
2020-01-29,95.66,103.65649214659686,-0.07714415162040955
2020-01-30,95.29,101.84340314136125,-0.06434784128594906
2020-01-31,92.99,102.06340314136126,-0.08889967277295563
2020-02-03,93.21,103.52340314136126,-0.09962388047926041
2020-02-04,94.67,104.25340314136126,-0.09192412767923508
2020-02-05,95.4,105.34340314136125,-0.09439037324452204
2020-02-06,96.49,103.35340314136126,-0.06640713254476838
2020-02-07,94.5,103.40340314136125,-0.0861035794846089
2020-02-10,94.55,105.00340314136126,-0.09955299379476612
2020-02-11,96.15,107.32340314136125,-0.10410966121381915
2020-02-12,98.47,105.46340314136125,-0.06631118409850123
2020-02-13,96.61,107.01340314136125,-0.0972158891874384
2020-02-14,98.16,106.45340314136125,-0.07790641629698114
2020-02-18,97.6,107.33340314136126,-0.09068382121958884
2020-02-19,98.48,107.31340314136126,-0.08231407152119885
2020-02-20,98.46,105.03340314136126,-0.06258392991907846
2020-02-21,96.18,99.74340314136126,-0.035725702443809904
2020-02-24,90.89,102.51340314136125,-0.11338422864894182
2020-02-25,93.66,102.92340314136126,-0.09000288426761738
2020-02-26,94.07,101.25340314136126,-0.07094480697436334
2020-02-27,92.4,103.61340314136126,-0.10822348076013533
2020-02-28,94.76,106.27340314136126,-0.10833757836894065
2020-03-02,97.42,102.36340314136126,-0.04829268068134218
2020-03-03,93.51,106.78340314136126,-0.12430211765951826
2020-03-04,97.93,107.45340314136125,-0.08862821337387194
2020-03-05,98.6,104.86340314136126,-0.059729161497056094
2020-03-06,96.01,98.05340314136126,-0.02083969628688287
2020-03-09,89.2,103.68340314136125,-0.13968873226136946
2020-03-10,94.83,100.65340314136125,-0.05785599850193501
2020-03-11,91.8,91.21340314136125,0.00643103796631328
2020-03-12,82.36,100.88340314136126,-0.18361199726188493
2020-03-13,92.03,92.63340314136126,-0.006513882907232094
2020-03-16,83.78,103.04340314136125,-0.18694455495549323
2020-03-17,94.19,94.85340314136126,-0.006993983551360605
2020-03-18,86.0,94.82340314136125,-0.09305090145528172
2020-03-19,85.97,91.94340314136126,-0.06496826240135212
2020-03-20,83.09,90.02340314136126,-0.07701778536936577
2020-03-23,81.17,93.91340314136126,-0.13569312489059204
2020-03-24,85.06,90.81340314136126,-0.06335411891134002
2020-03-25,81.96,93.06340314136126,-0.11931009147060145
2020-03-26,84.21,87.13340314136126,-0.03355088905018966
2020-03-27,78.28,94.51340314136125,-0.1717576830566705
2020-03-30,85.66,92.53340314136126,-0.07428023727670452
2020-03-31,83.68,89.74340314136126,-0.06756377548788017
2020-04-01,80.89,92.60340314136126,-0.1264899857241798
2020-04-02,83.75,91.37340314136125,-0.08343131457594166
2020-04-03,82.52,99.58340314136126,-0.17134786122080314
2020-04-06,90.73,98.06340314136126,-0.07478226235724195
2020-04-07,89.21,99.85340314136126,-0.1065902894295303
2020-04-08,91.0,100.95340314136125,-0.0985940328076298
2020-04-09,92.1,101.40340314136125,-0.0917464587297121
2020-04-13,92.55,103.71340314136125,-0.10763703439704464
2020-04-14,94.86,101.82340314136125,-0.06838705962021296
2020-04-15,92.97,105.43340314136125,-0.11821114343289085
2020-04-16,96.58,104.69340314136126,-0.07749679442940849
2020-04-17,95.84,104.16340314136126,-0.0799071736362672
2020-04-20,95.31,100.45340314136125,-0.05120188047908425
2020-04-21,91.6,104.12340314136125,-0.12027462379767861
2020-04-22,95.27,104.61340314136126,-0.08931363344270304
2020-04-23,95.76,106.39340314136126,-0.09994419604411953
2020-04-24,97.54,105.18340314136125,-0.07266738775402515
2020-04-27,96.33,104.78340314136126,-0.08067501997388782
2020-04-28,95.93,107.76340314136125,-0.10980910769715102
2020-04-29,98.91,105.62340314136125,-0.06355980721787913
2020-04-30,96.77,102.69340314136126,-0.05768046398469706
2020-05-01,93.84,102.34340314136125,-0.0830869687772251
2020-05-04,93.49,104.87340314136125,-0.1085442333364286
2020-05-05,96.02,107.74340314136126,-0.10880854696950626
2020-05-06,98.89,105.84340314136125,-0.06569519625209419
2020-05-07,96.99,109.54340314136125,-0.11459752738521012
2020-05-08,100.69,109.92340314136126,-0.08399851967362337
2020-05-11,101.07,107.86340314136126,-0.06298153909030779
2020-05-12,99.01,106.41340314136126,-0.0695720926388047
2020-05-13,97.56,107.55340314136126,-0.0929157316224255
2020-05-14,98.7,103.63340314136126,-0.04760437264259132
2020-05-15,94.78,105.70340314136125,-0.10334012734436715
2020-05-18,96.85,104.85340314136126,-0.07632945523543222
2020-05-19,96.0,111.77340314136126,-0.14111946758400506
2020-05-20,102.92,108.84340314136125,-0.054421333497521984
2020-05-21,99.99,110.91340314136126,-0.09848587124713115
2020-05-22,102.06,112.25340314136126,-0.09080707449487879
2020-05-26,103.4,110.59340314136125,-0.06504369100719853
2020-05-27,101.74,112.49340314136126,-0.09559141106121871
2020-05-28,103.64,116.98340314136125,-0.11406236083965904
2020-05-29,108.13,115.78340314136126,-0.0661010380910737
2020-06-01,106.93,115.16340314136126,-0.0714932254238343
2020-06-02,106.31,115.39340314136126,-0.07871683210723712
2020-06-03,106.54,111.23340314136125,-0.042194188155842194
2020-06-04,102.38,115.26340314136125,-0.11177357938634525
2020-06-05,106.41,111.72340314136126,-0.047558550777748176
2020-06-08,102.87,111.96340314136125,-0.0812176379622922
2020-06-09,103.11,112.34340314136125,-0.08218909952142806
2020-06-10,103.49,106.67340314136126,-0.029842519762331876
2020-06-11,97.82,104.52340314136126,-0.06413303566374828
2020-06-12,95.67,107.39340314136126,-0.10916315898779949
2020-06-15,98.540001,110.30340314136126,-0.10664586772799445
2020-06-16,101.449997,113.16340314136126,-0.10350878301820887
2020-06-17,104.309998,111.44340314136126,-0.0640092184937393
2020-06-18,102.589996,115.29340314136125,-0.11018329579347752
2020-06-19,106.440002,113.67340314136126,-0.06363318895595993
2020-06-22,104.82,113.19340314136126,-0.07397430335144328
2020-06-23,104.339996,110.08340314136126,-0.05217323390689499
2020-06-24,101.230003,109.24340314136126,-0.07335362970148318
2020-06-25,100.389999,106.41340314136126,-0.05660381083160804
2020-06-26,97.559998,106.98340314136125,-0.08808286953547129
2020-06-29,98.129997,109.04340314136125,-0.10008313962114124
2020-06-30,100.779999,109.58340314136126,-0.0803351957413202
2020-07-01,99.709999,,
2020-07-02,100.730003,110.67340314136126,-0.08984453228261835
2020-07-06,101.82,108.73340314136125,-0.06358122657462795
2020-07-07,99.879997,107.99340314136126,-0.07512871995283787
2020-07-08,99.139999,108.68340314136125,-0.08780921341732761
2020-07-09,99.830002,106.49340314136126,-0.06257102266246617
2020-07-10,97.639999,103.62340014136126,-0.0577417951273439
2020-07-13,94.769997,104.68340514136126,-0.09469894610300933
2020-07-14,95.830002,105.63340214136126,-0.09280587335663115
2020-07-15,96.779999,105.23340014136126,-0.08033002003171719
2020-07-16,96.379997,106.63340214136126,-0.09615565981631691
2020-07-17,97.779999,107.22340614136125,-0.08807225475481761
2020-07-20,97.870003,,
2020-07-21,98.43,,
2020-07-22,98.370003,108.03340314136126,-0.08944826192984723
2020-07-23,99.18,105.70340114136125,-0.06171420286313445
2020-07-24,96.849998,107.05340014136125,-0.09531133180158613
2020-07-27,98.199997,104.53340314136126,-0.06058739073860009
2020-07-28,95.68,105.06340214136125,-0.08931180553944007
2020-07-29,96.209999,107.83340614136125,-0.10779041075753337
2020-07-30,98.980003,108.74340214136126,-0.08978383009085289
2020-07-31,99.889999,109.62340014136126,-0.08878944758883478
2020-08-03,100.769997,109.15340614136126,-0.0768039169616398
2020-08-04,100.300003,109.20340114136125,-0.08153041066766786
2020-08-05,100.349998,108.83340614136125,-0.07794856783534221
2020-08-06,99.980003,106.99340214136126,-0.06554982831646994
2020-08-07,98.139999,106.62340014136126,-0.0795641588067344
2020-08-10,97.769997,107.66340114136126,-0.09189198963138168
2020-08-11,98.809998,108.42340314136126,-0.08866540675565604
2020-08-12,99.57,112.05340014136125,-0.11140581299284802
2020-08-13,103.199997,112.69073774074074,-0.08421935050754037
2020-08-14,102.949997,112.34073874074075,-0.08359159683302997
2020-08-17,102.599998,112.43074274074074,-0.08743822642362076
2020-08-18,102.690002,113.74074074074075,-0.09715726017583848
2020-08-19,104.0,112.56074074074074,-0.07605441012918124
2020-08-20,102.82,105.62073774074074,-0.02651693029843727
2020-08-21,95.879997,,
