date,URI,dcf,Deviation
2012-03-01,42.51,43.79080423727658,-0.0292482465116799
2012-03-02,43.3,42.90080423727658,0.009305088093816138
2012-03-05,42.41,41.850804237276584,0.01336164914664506
2012-03-06,41.36,42.95080423727658,-0.03703782188776661
2012-03-07,42.46,43.75080423727658,-0.02950355450098885
2012-03-08,43.26,43.37080423727658,-0.0025548116809267496
2012-03-09,42.88,42.76080423727658,0.0027875004890463018
2012-03-12,42.27,43.63080423727658,-0.031189070682175357
2012-03-13,43.14,43.33080423727658,-0.0044034317071925955
2012-03-14,42.84,43.75080423727658,-0.020817999878058324
2012-03-15,43.26,43.07080423727658,0.004392668446150605
2012-03-16,42.58,42.560804237276585,0.0004510197367604274
2012-03-19,42.07,41.560804237276585,0.012251826500188523
2012-03-20,41.07,42.810804237276585,-0.040662731483115166
2012-03-21,42.32,42.09080423727658,0.00544526926668798
2012-03-22,41.6,41.88080423727658,-0.006704843481172729
2012-03-23,41.39,42.58080423727658,-0.027965752610987882
2012-03-26,42.09,42.64080423727658,-0.012917304143974517
2012-03-27,42.15,42.87080423727658,-0.01681340600206971
2012-03-28,42.38,43.310804237276585,-0.021491271142812463
2012-03-29,42.82,43.38080423727658,-0.012927474424152985
2012-03-30,42.89,44.59091207090971,-0.03814481453541185
2012-04-02,44.25,45.23091207090971,-0.021686763012249366
2012-04-03,44.89,43.73091207090971,0.026505002393063082
2012-04-04,43.39,43.19091207090971,0.004609486568920573
2012-04-05,42.85,41.84091207090971,0.024117254599520743
2012-04-09,41.5,38.95091207090971,0.06544360051055298
2012-04-10,38.61,39.42091207090971,-0.020570606521002177
2012-04-11,39.08,40.99091207090971,-0.04661794467037095
2012-04-12,40.65,40.640912070909714,0.0002236152838899219
2012-04-13,40.3,40.640912070909714,-0.008388396163818812
2012-04-16,40.3,41.25091207090971,-0.023051904143964408
2012-04-17,40.91,46.09091207090971,-0.11240636902431023
2012-04-18,45.75,45.49091207090971,0.005695377764385778
2012-04-19,45.15,45.50091207090971,-0.007712198611817822
2012-04-20,45.16,44.710912070909714,0.010044257839742832
2012-04-23,44.37,45.01091207090971,-0.014239037633808183
2012-04-24,44.67,46.33091207090971,-0.0358488964855187
2012-04-25,45.99,45.29091207090971,0.015435501232471616
2012-04-26,44.95,47.16091207090971,-0.04688018051019549
2012-04-27,46.82,47.02091207090971,-0.004272823772680678
2012-04-30,46.68,45.140912070909714,0.03409518900886632
2012-05-01,44.8,45.48091207090971,-0.014971381177406817
2012-05-02,45.14,44.09091207090971,0.023793745237183694
2012-05-03,43.75,42.55091207090971,0.028180075836965468
2012-05-04,42.21,43.11091207090971,-0.0208975414258894
2012-05-07,42.77,42.45091207090971,0.00751663305978667
2012-05-08,42.11,42.78091207090971,-0.015682509755698182
2012-05-09,42.44,43.44091207090971,-0.023040770167898406
2012-05-10,43.1,43.75091207090971,-0.014877680032241103
2012-05-11,43.41,41.25091207090971,0.052340368265769266
2012-05-14,40.91,39.53091207090971,0.03488631698192313
2012-05-15,39.19,38.32091207090971,0.022679207829973125
2012-05-16,37.98,34.23091207090971,0.10952346000375357
2012-05-17,33.89,33.390912070909714,0.014946819303121028
2012-05-18,33.05,36.26091207090971,-0.08855022909050503
2012-05-21,35.92,35.99091207090971,-0.00197027712912623
2012-05-22,35.65,36.95091207090971,-0.035206494183776305
2012-05-23,36.61,36.70091207090971,-0.0024771065834565675
2012-05-24,36.36,37.00091207090971,-0.017321520877146224
2012-05-25,36.66,38.75091207090971,-0.05395775116424584
2012-05-29,38.41,37.02091207090971,0.037521710065641756
2012-05-30,36.68,34.890912070909714,0.05127661682945628
2012-05-31,34.55,31.45091207090971,0.09853729908064479
2012-06-01,31.11,30.50091207090971,0.019969498868566804
2012-06-04,30.16,32.25091207090971,-0.06483264926934307
2012-06-05,31.91,32.94091207090971,-0.03129579620292644
2012-06-06,32.6,33.78091207090971,-0.03495796882070101
2012-06-07,33.44,32.890912070909714,0.016694214131444562
2012-06-08,32.55,30.52091207090971,0.06648189033067142
2012-06-11,30.18,32.640912070909714,-0.07539348366135068
2012-06-12,32.3,32.01091207090971,0.00903091822094626
2012-06-13,31.67,33.40091207090971,-0.051822299559814544
2012-06-14,33.06,35.15091207090971,-0.059483863937633386
2012-06-15,34.81,35.13091207090971,-0.009134749199279701
2012-06-18,34.79,37.27091207090971,-0.06656429727798596
2012-06-19,36.93,35.67091207090971,0.03529732928015328
2012-06-20,35.33,34.47091207090971,0.02492211193376792
2012-06-21,34.13,33.77091207090971,0.010633053923338132
2012-06-22,33.43,31.91091207090971,0.047604027290561346
2012-06-25,31.57,32.08091207090971,-0.015925733962314448
2012-06-26,31.74,31.76091207090971,-0.000658421611540172
2012-06-27,31.42,32.48091207090971,-0.032662631781817275
2012-06-28,32.14,34.38091207090971,-0.06517895936814844
2012-06-29,34.04,34.430254710922235,-0.011334644898762125
2012-07-02,33.87,36.40025471092223,-0.06951200564437288
2012-07-03,35.84,36.290254710922234,-0.012407041904468064
2012-07-05,35.73,34.600254710922236,0.032651357584403407
2012-07-06,34.04,35.820254710922235,-0.04969966643982027
2012-07-09,35.26,33.640254710922235,0.0481490197680301
2012-07-10,33.08,32.790254710922234,0.008836323219570952
2012-07-11,32.23,34.09025471092223,-0.0545685189710895
2012-07-12,33.53,35.45025471092223,-0.05416758572204561
2012-07-13,34.89,34.69025471092223,0.005757965478843108
2012-07-16,34.13,34.99025471092224,-0.024585551549406226
2012-07-17,34.43,30.220254710922234,0.13930211142648896
2012-07-18,29.66,30.360254710922234,-0.023064849672368326
2012-07-19,29.8,30.950254710922234,-0.03716462826124378
2012-07-20,30.39,31.500254710922235,-0.03524589629865027
2012-07-23,30.94,28.760254710922233,0.07579019417550459
2012-07-24,28.2,27.790254710922234,0.01474420775699925
2012-07-25,27.23,27.990254710922233,-0.027161407381747438
2012-07-26,27.43,30.190254710922233,-0.091428665884148
2012-07-27,29.63,29.730254710922235,-0.0033721443659682215
2012-07-30,29.17,29.470254710922234,-0.010188398908237195
2012-07-31,28.91,28.340254710922235,0.020103746239732656
2012-08-01,27.78,28.630254710922234,-0.029697769702267673
2012-08-02,28.07,30.790254710922234,-0.08834791191114366
2012-08-03,30.23,31.660254710922235,-0.04517508541802162
2012-08-06,31.1,32.51025471092223,-0.04337876536071672
2012-08-07,31.95,32.66025471092223,-0.021746759699479923
2012-08-08,32.1,33.23025471092223,-0.034012821170183005
2012-08-09,32.67,33.180254710922235,-0.015378263830936434
2012-08-10,32.62,32.850254710922236,-0.007009221479359895
2012-08-13,32.29,32.87025471092223,-0.017652881488911087
2012-08-14,32.31,33.210254710922236,-0.027107732799958262
2012-08-15,32.65,34.58025471092223,-0.055819563130995675
2012-08-16,34.02,35.710254710922236,-0.047332474231981725
2012-08-17,35.15,34.140254710922235,0.029576384172515402
2012-08-20,33.58,33.69025471092223,-0.0032725995059482704
2012-08-21,33.13,33.460254710922236,-0.009870059680520904
2012-08-22,32.9,32.530254710922236,0.01136619717132481
2012-08-23,31.97,32.81025471092224,-0.025609515022829932
2012-08-24,32.25,32.500254710922235,-0.00770008460389493
2012-08-27,31.94,31.930254710922235,0.0003052054913434965
2012-08-28,31.37,32.040254710922234,-0.02091914427552133
2012-08-29,31.48,32.06025471092224,-0.01809888025389128
2012-08-30,31.5,32.87025471092223,-0.0416867688727377
2012-08-31,32.31,34.98025471092223,-0.07633605681231559
2012-09-04,34.42,34.930254710922235,-0.014607815349330422
2012-09-05,34.37,37.460254710922236,-0.08249422580731192
2012-09-06,36.9,38.390254710922235,-0.038818567945011595
2012-09-07,37.83,38.48025471092223,-0.016898399342914594
2012-09-10,37.92,37.610254710922234,0.008235660498938646
2012-09-11,37.05,36.640254710922235,0.011182926874021337
2012-09-12,36.08,38.27025471092223,-0.05723125512141258
2012-09-13,37.71,37.94025471092223,-0.006068876254959554
2012-09-14,37.38,36.41025471092223,0.026633850731806907
2012-09-17,35.85,35.87025471092223,-0.0005646659352007699
2012-09-18,35.31,38.110254710922234,-0.07347772226039961
2012-09-19,37.55,37.350254710922236,0.0053478963028155135
2012-09-20,36.79,37.470254710922234,-0.018154525934512722
2012-09-21,36.91,36.80025471092223,0.0029821883011367234
2012-09-24,36.24,35.000254710922235,0.03542103619865622
2012-09-25,34.44,33.40025471092223,0.031129861076710785
2012-09-26,32.84,33.890254710922235,-0.03098987363419703
2012-09-27,33.33,33.27025471092223,0.0017957568884543473
2012-09-28,32.71,33.0231693989071,-0.009483323515200315
2012-10-01,32.28,33.2231693989071,-0.028388904971183404
2012-10-02,32.48,32.923169398907106,-0.013460714961476938
2012-10-03,32.18,34.323169398907105,-0.0624408944873065
2012-10-04,33.58,34.643169398907105,-0.03068914932883271
2012-10-05,33.9,33.963169398907105,-0.001859938280940887
2012-10-08,33.22,33.793169398907104,-0.016961102172489362
2012-10-09,33.05,32.8431693989071,0.006297522586226956
2012-10-10,32.1,33.2331693989071,-0.03409754228690465
2012-10-11,32.49,32.823169398907105,-0.01015043352023759
2012-10-12,32.08,34.183169398907104,-0.061526459830677616
2012-10-15,33.44,34.70316939890711,-0.036399251733672755
2012-10-16,33.96,39.963169398907105,-0.15021755003924375
2012-10-17,39.22,40.683169398907104,-0.03596498061791642
2012-10-18,39.94,39.323169398907105,0.015686187317089262
2012-10-19,38.58,39.45316939890711,-0.02213179352154393
2012-10-22,38.71,39.533169398907106,-0.02082224651914355
2012-10-23,38.79,39.543169398907104,-0.01904676358410262
2012-10-24,38.8,39.823169398907105,-0.02569281687898972
2012-10-25,39.08,39.463169398907105,-0.009709544487770394
2012-10-26,38.72,41.4031693989071,-0.0648058937965732
2012-10-31,40.66,43.4131693989071,-0.06341783926460831
2012-11-01,42.67,41.683169398907104,0.023674557748931013
2012-11-02,40.94,41.8431693989071,-0.021584631658678632
2012-11-05,41.1,42.183169398907104,-0.025677762347917965
2012-11-06,41.44,40.923169398907106,0.012629290660627346
2012-11-07,40.18,39.613169398907104,0.014309145410327462
2012-11-08,38.87,40.4131693989071,-0.038184815045682496
2012-11-09,39.67,41.5131693989071,-0.04439963090256427
2012-11-12,40.77,41.9131693989071,-0.027274706620895817
2012-11-13,41.17,39.9131693989071,0.03148912050886432
2012-11-14,39.17,38.5131693989071,0.01705470132280351
2012-11-15,37.77,39.6931693989071,-0.04845089036805539
2012-11-16,38.95,41.043169398907104,-0.05099921447496303
2012-11-19,40.3,40.783169398907106,-0.011847274403348762
2012-11-20,40.04,41.743169398907106,-0.040801151983243966
2012-11-21,41.0,41.993169398907106,-0.023650736848954135
2012-11-23,41.25,41.743169398907106,-0.011814373609111195
2012-11-26,41.0,40.603169398907106,0.009773389786255748
2012-11-27,39.86,41.7331693989071,-0.04488442708490181
2012-11-28,40.99,42.243169398907106,-0.029665610245132923
2012-11-29,41.5,42.2731693989071,-0.01828983749978985
2012-11-30,41.53,42.4131693989071,-0.020822999351938543
2012-12-03,41.67,42.95316939890711,-0.029873683755214486
2012-12-04,42.21,43.31316939890711,-0.02546960691671163
2012-12-05,42.57,43.323169398907105,-0.01738490995365871
2012-12-06,42.58,43.4431693989071,-0.019868932466258316
2012-12-07,42.7,43.9431693989071,-0.028290389972144725
2012-12-10,43.2,43.823169398907105,-0.014220089679836012
2012-12-11,43.08,43.963169398907105,-0.02008884734613925
2012-12-12,43.22,43.1531693989071,0.0015486834924016701
2012-12-13,42.41,43.0231693989071,-0.014252074114341706
2012-12-14,42.28,43.283169398907106,-0.023176893301451118
2012-12-17,42.54,45.423169398907106,-0.06347354086164836
2012-12-18,44.68,45.5231693989071,-0.018521763972948357
2012-12-19,44.78,45.8731693989071,-0.023830256623453283
2012-12-20,45.13,45.543169398907104,-0.009072038779036173
2012-12-21,44.8,45.7231693989071,-0.020190406987166787
2012-12-24,44.98,44.963169398907105,0.00037431972251722456
2012-12-26,44.22,44.2231693989071,-7.166828950033732e-05
2012-12-27,43.48,43.463169398907105,0.00038723823700981264
2012-12-28,42.72,46.2631693989071,-0.07658726033998886
2012-12-31,45.52,49.027577597840754,-0.07154295132858512
2013-01-02,47.91,49.167577597840754,-0.025577375564989957
2013-01-03,48.05,50.10757759784076,-0.04106320234346006
2013-01-04,48.99,49.36757759784076,-0.007648290967739668
2013-01-07,48.25,49.21757759784076,-0.01965918773465214
2013-01-08,48.1,49.36757759784076,-0.025676317524970016
2013-01-09,48.25,49.31757759784075,-0.02164699991038277
2013-01-10,48.2,48.68757759784076,-0.010014414803466765
2013-01-11,47.57,48.71757759784076,-0.02355571960728242
2013-01-14,47.6,49.82757759784076,-0.04470571730015804
2013-01-15,48.71,49.43757759784076,-0.014717096451597467
2013-01-16,48.32,50.39757759784076,-0.04122375909451981
2013-01-17,49.28,51.157577597840756,-0.036701847233673646
2013-01-18,50.04,50.04757759784076,-0.00015140788434653274
2013-01-22,48.93,50.54757759784076,-0.03200109035313803
2013-01-23,49.43,50.277577597840754,-0.016857964093265232
2013-01-24,49.16,52.237577597840755,-0.05891501366188867
2013-01-25,51.12,52.527577597840754,-0.02679692577139936
2013-01-28,51.41,52.13757759784075,-0.013954955933182633
2013-01-29,51.02,50.97757759784076,0.0008321776780746415
2013-01-30,49.86,51.737577597840755,-0.03629040409342854
2013-01-31,50.62,53.377577597840755,-0.051661722429912404
2013-02-01,52.26,51.86757759784076,0.007565851738863039
2013-02-04,50.75,53.06757759784075,-0.043672195015267756
2013-02-05,51.95,53.667577597840754,-0.03200400828059469
2013-02-06,52.55,53.56757759784075,-0.018996147361380222
2013-02-07,52.45,54.20757759784075,-0.03242309794545695
2013-02-08,53.09,54.43757759784076,-0.024754547452423892
2013-02-11,53.32,55.417577597840754,-0.03785040214248703
2013-02-12,54.3,56.60757759784076,-0.04076446468411998
2013-02-13,55.49,57.017577597840756,-0.026791345093878594
2013-02-14,55.9,55.987577597840755,-0.001564232667286114
2013-02-15,54.87,56.75757759784076,-0.03325683860603257
2013-02-19,55.64,54.20757759784075,0.02642476320905196
2013-02-20,53.09,52.057577597840755,0.019832317403145394
2013-02-21,50.94,53.82757759784076,-0.05364494793755292
2013-02-22,52.71,51.587577597840756,0.0217576101539263
2013-02-25,50.47,52.21757759784076,-0.03346722843598593
2013-02-26,51.1,53.657577597840756,-0.047664798008765774
2013-02-27,52.54,54.527577597840754,-0.03645086918219265
2013-02-28,53.41,53.74757759784075,-0.006280796510805264
2013-03-01,52.63,53.167577597840754,-0.010111004151947323
2013-03-04,52.05,56.057577597840755,-0.07149038131100272
2013-03-05,54.94,55.377577597840755,-0.007901710707147624
2013-03-06,54.26,54.89757759784076,-0.011613947750325426
2013-03-07,53.78,55.917577597840754,-0.038227292555736425
2013-03-08,54.8,55.42757759784075,-0.011322479261031249
2013-03-11,54.31,54.64757759784076,-0.00617735703355482
2013-03-12,53.53,55.75757759784076,-0.039951118642697625
2013-03-13,54.64,55.35757759784076,-0.012962590289874787
2013-03-14,54.24,53.807577597840755,0.008036459202664492
2013-03-15,52.69,54.10757759784076,-0.026199243447508014
2013-03-18,52.99,54.53757759784076,-0.028376353809708377
2013-03-19,53.42,56.347577597840754,-0.05195569574854164
2013-03-20,55.23,55.29757759784076,-0.0012220715766652068
2013-03-21,54.18,54.947577597840755,-0.013969270919614085
2013-03-22,53.83,54.13757759784075,-0.0056814067324102435
2013-03-25,53.02,54.097577597840754,-0.01991914695056074
2013-03-26,52.98,54.627577597840755,-0.030160180448965734
2013-03-27,53.51,56.087577597840756,-0.04595630098918713
2013-03-28,54.97,54.54183869148336,0.007850144380693536
2013-04-01,53.16,54.001838691483364,-0.01558907459230896
2013-04-02,52.62,52.62183869148336,-3.4941604647120705e-05
2013-04-03,51.24,52.26183869148336,-0.0195522912524293
2013-04-04,50.88,53.23183869148336,-0.04418105309331788
2013-04-05,51.85,54.72183869148336,-0.05248066878151736
2013-04-08,53.34,54.59183869148336,-0.02293087614355538
2013-04-09,53.21,55.83183869148336,-0.04695956201570162
2013-04-10,54.45,56.59183869148336,-0.03784713027544173
2013-04-11,55.21,56.361838691483364,-0.020436499557588306
2013-04-12,54.98,52.27183869148336,0.051809183994858676
2013-04-15,50.89,53.59183869148336,-0.05041511464156434
2013-04-16,52.21,52.84183869148336,-0.011957167031456772
2013-04-17,51.46,52.071838691483364,-0.011749896044739305
2013-04-18,50.69,53.071838691483364,-0.04487952085718083
2013-04-19,51.69,52.931838691483364,-0.023461091134987844
2013-04-22,51.55,52.08183869148336,-0.010211595919910055
2013-04-23,50.7,51.98183869148336,-0.024659356493547335
2013-04-24,50.6,53.391838691483365,-0.052289615040522985
2013-04-25,52.01,53.751838691483364,-0.03240519271314435
2013-04-26,52.37,53.79183869148336,-0.026432238162338195
2013-04-29,52.41,53.99183869148336,-0.02929773702507521
2013-04-30,52.61,52.211838691483365,0.007625881763508646
2013-05-01,50.83,52.66183869148336,-0.03478493605616573
2013-05-02,51.28,55.87183869148336,-0.08218520813032237
2013-05-03,54.49,58.02183869148336,-0.060870850892248196
2013-05-06,56.64,59.10183869148336,-0.04165418108790775
2013-05-07,57.72,59.55183869148336,-0.03076040524917223
2013-05-08,58.17,59.211838691483365,-0.01759510791265484
2013-05-09,57.83,59.66183869148336,-0.030703691533141675
2013-05-10,58.28,58.87183869148336,-0.010053001649649174
2013-05-13,57.49,60.90183869148336,-0.05602193242090869
2013-05-14,59.52,60.06183869148336,-0.009021347053102868
2013-05-15,58.68,58.87183869148336,-0.003258581619790868
2013-05-16,57.49,60.06183869148336,-0.04281984613714529
2013-05-17,58.68,58.891838691483365,-0.003597080617454007
2013-05-20,57.51,58.81183869148336,-0.022135657045388113
2013-05-21,57.43,57.251838691483364,0.0031118879775495767
2013-05-22,55.87,57.44183869148336,-0.02736400378695425
2013-05-23,56.06,57.66183869148336,-0.027779875353158845
2013-05-24,56.28,58.55183869148336,-0.03880046711178364
2013-05-28,57.17,58.38183869148336,-0.02075711760102783
2013-05-29,57.0,58.79183869148336,-0.030477677367537925
2013-05-30,57.41,58.22183869148336,-0.013943886172769093
2013-05-31,56.84,56.40183869148336,0.007768564264604372
2013-06-03,55.02,54.28183869148336,0.013598679158826288
2013-06-04,52.9,52.821838691483364,0.0014797157852295406
2013-06-05,51.44,52.10183869148336,-0.012702789538818093
2013-06-06,50.72,53.23183869148336,-0.047186773052144027
2013-06-07,51.85,52.321838691483364,-0.00901800669249353
2013-06-10,50.94,51.22183869148336,-0.005502315002413716
2013-06-11,49.84,50.20183869148336,-0.007207678063487766
2013-06-12,48.82,51.26183869148336,-0.04763462945953689
2013-06-13,49.88,51.641838691483365,-0.03411649809777051
2013-06-14,50.26,50.55183869148336,-0.005773057895370526
2013-06-17,49.17,53.03183869148336,-0.07282113512884003
2013-06-18,51.65,52.54183869148336,-0.016973876698912038
2013-06-19,51.16,52.141838691483365,-0.018830150913794585
2013-06-20,50.76,50.65183869148336,0.0021353876050864695
2013-06-21,49.27,47.641838691483365,0.03417503088115903
2013-06-24,46.26,49.501838691483364,-0.06548925812004458
2013-06-25,48.12,50.33183869148336,-0.04394512000726147
2013-06-26,48.95,51.95183869148336,-0.05778118286264733
2013-06-27,50.57,51.29183869148336,-0.014073168556603455
2013-06-28,49.91,51.298158262713855,-0.027060586768138273
2013-07-01,50.05,51.23815826271385,-0.023188933853199867
2013-07-02,49.99,51.53815826271385,-0.03003906842813764
2013-07-03,50.29,52.27815826271385,-0.038030380732288704
2013-07-05,51.03,52.938158262713856,-0.03604504435617728
2013-07-08,51.69,54.518158262713854,-0.05187552831637188
2013-07-09,53.27,53.38815826271385,-0.0022131923362557204
2013-07-10,52.14,53.98815826271385,-0.034232659942212806
2013-07-11,52.74,54.05815826271385,-0.024384076429459833
2013-07-12,52.81,53.46815826271385,-0.012309349790580182
2013-07-15,52.22,52.228158262713855,-0.00015620429640306188
2013-07-16,50.98,57.618158262713855,-0.11520948365698758
2013-07-17,56.37,57.948158262713854,-0.027233967567340422
2013-07-18,56.7,57.87815826271385,-0.020355835397631195
2013-07-19,56.63,57.768158262713854,-0.019702173254993127
2013-07-22,56.52,57.198158262713854,-0.011856295435231257
2013-07-23,55.95,56.688158262713856,-0.013021383748135773
2013-07-24,55.44,56.64815826271385,-0.021327405863944326
2013-07-25,55.4,55.80815826271385,-0.007313594919088229
2013-07-26,54.56,55.49815826271385,-0.01690431344176957
2013-07-29,54.25,56.408158262713854,-0.03825968315899464
2013-07-30,55.16,58.56815826271385,-0.05819131698535218
2013-07-31,57.32,60.658158262713854,-0.05503230494167177
2013-08-01,59.41,60.868158262713855,-0.02395601089851085
2013-08-02,59.62,60.12815826271385,-0.008451252747399884
2013-08-05,58.88,58.588158262713854,0.004981241021052574
2013-08-06,57.34,57.118158262713855,0.003883909146121134
2013-08-07,55.87,57.298158262713855,-0.02492502911115757
2013-08-08,56.05,56.798158262713855,-0.013172227508739476
2013-08-09,55.55,57.09815826271385,-0.02711397897618062
2013-08-12,55.85,56.978158262713855,-0.019799837290495836
2013-08-13,55.73,56.258158262713856,-0.009388118612903562
2013-08-14,55.01,55.35815826271385,-0.006289195190735786
2013-08-15,54.11,55.27815826271385,-0.021132365828146593
2013-08-16,54.03,55.258158262713856,-0.022225826942599558
2013-08-19,54.01,57.018158262713854,-0.05275789948973142
2013-08-20,55.77,57.38815826271385,-0.028196727542748046
2013-08-21,56.14,58.09815826271385,-0.03370430872970642
2013-08-22,56.85,57.53815826271385,-0.011960032845886093
2013-08-23,56.29,57.80815826271385,-0.02626200709966331
2013-08-26,56.56,55.46815826271385,0.01968411736540565
2013-08-27,54.22,56.338158262713854,-0.03759722234504981
2013-08-28,55.09,57.14815826271385,-0.036014428553451494
2013-08-29,55.9,56.018158262713854,-0.002109285031466346
2013-08-30,54.77,56.89815826271385,-0.037402937594000485
2013-09-03,55.65,57.37815826271385,-0.030118747534579993
2013-09-04,56.13,58.198158262713854,-0.0355364898899021
2013-09-05,56.95,58.05815826271385,-0.019087037823339537
2013-09-06,56.81,59.49815826271385,-0.0451805289643471
2013-09-09,58.25,58.91815826271385,-0.011340447196848236
2013-09-10,57.67,56.588158262713854,0.019117811402584062
2013-09-11,55.34,57.118158262713855,-0.03113122545960334
2013-09-12,55.87,57.31815826271385,-0.025265261596095212
2013-09-13,56.07,56.258158262713856,-0.0033445507020545273
2013-09-16,55.01,57.74815826271385,-0.047415508045419275
2013-09-17,56.5,59.338158262713854,-0.04783023851445112
2013-09-18,58.09,59.03815826271385,-0.016060092160982364
2013-09-19,57.79,57.768158262713854,0.00037809301772817605
2013-09-20,56.52,57.78815826271385,-0.021944950329591872
2013-09-23,56.54,57.85815826271385,-0.02278258247918208
2013-09-24,56.61,58.03815826271385,-0.02460722919995484
2013-09-25,56.79,58.88815826271385,-0.03562954462514312
2013-09-26,57.64,58.91815826271385,-0.021693791869979884
2013-09-27,57.67,59.53815826271385,-0.031377494991876365
2013-09-30,58.29,60.496249176625575,-0.03646918952254685
2013-10-01,59.32,61.58624917662558,-0.03679797368607585
2013-10-02,60.41,61.09624917662558,-0.01123226361477081
2013-10-03,59.92,61.87624917662558,-0.031615510032637406
2013-10-04,60.7,59.54624917662558,0.01937570945824274
2013-10-07,58.37,57.68624917662557,0.011852925664847636
2013-10-08,56.51,57.15624917662558,-0.011306710743536175
2013-10-09,55.98,59.276249176625576,-0.055608261696919126
2013-10-10,58.1,58.90624917662558,-0.013686988866123628
2013-10-11,57.73,59.05624917662558,-0.022457389270677086
2013-10-14,57.88,58.55624917662558,-0.011548710618157543
2013-10-15,57.38,60.966249176625574,-0.05882351670078689
2013-10-16,59.79,63.11624917662558,-0.05270036195144212
2013-10-17,61.94,66.06624917662558,-0.06245623488620056
2013-10-18,64.89,65.55624917662557,-0.010163015501855832
2013-10-21,64.38,65.86624917662557,-0.022564654814942964
2013-10-22,64.69,66.10624917662558,-0.021423832001745913
2013-10-23,64.93,66.29624917662558,-0.02060824245102655
2013-10-24,65.12,66.52624917662558,-0.02113826037136135
2013-10-25,65.35,66.96624917662558,-0.024135280032821838
2013-10-28,65.79,67.04624917662558,-0.018737053780833124
2013-10-29,65.87,65.44624917662557,0.006474791584019091
2013-10-30,64.27,65.76624917662558,-0.022751018879108797
2013-10-31,64.59,65.60624917662558,-0.015490127684172683
2013-11-01,64.43,67.14624917662557,-0.040452731313116
2013-11-04,65.97,67.27624917662558,-0.019416201001280387
2013-11-05,66.1,67.47624917662557,-0.020396053328677333
2013-11-06,66.3,63.286249176625574,0.04762094234662806
2013-11-07,62.11,64.66624917662557,-0.03952988164882709
2013-11-08,63.49,65.90624917662558,-0.03666191304788324
2013-11-11,64.73,66.36624917662557,-0.024654838821324576
2013-11-12,65.19,67.25624917662557,-0.03072203998767875
2013-11-13,66.08,68.55624917662557,-0.03611996289712205
2013-11-14,67.38,69.76624917662558,-0.0342034895782396
2013-11-15,68.59,68.81624917662558,-0.003287728978731086
2013-11-18,67.64,68.36624917662557,-0.01062291972094731
2013-11-19,67.19,67.34624917662558,-0.002320087288243622
2013-11-20,66.17,68.35624917662558,-0.03198316471368312
2013-11-21,67.18,70.01624917662558,-0.0405084421113554
2013-11-22,68.84,69.93624917662558,-0.015674978134114337
2013-11-25,68.76,70.21624917662558,-0.02073948970077355
2013-11-26,69.04,70.06624917662558,-0.01464684050716858
2013-11-27,68.89,69.90624917662558,-0.01453731516989154
2013-11-29,68.73,71.14624917662557,-0.03396172257271157
2013-12-02,69.97,69.95624917662558,0.0001965631882250296
2013-12-03,68.78,69.68624917662558,-0.013004705911615622
2013-12-04,68.51,70.02624917662558,-0.021652583059263653
2013-12-05,68.85,71.14624917662557,-0.03227505600365499
2013-12-06,69.97,72.16624917662557,-0.03043319005329337
2013-12-09,70.99,72.89624917662557,-0.02615016819324667
2013-12-10,71.72,71.15624917662558,0.007922716977043942
2013-12-11,69.98,71.76624917662558,-0.02488982212557045
2013-12-12,70.59,73.16624917662557,-0.035210895810805054
2013-12-13,71.99,74.49624917662558,-0.033642622337715866
2013-12-16,73.32,75.27624917662558,-0.025987601640930835
2013-12-17,74.1,76.89624917662557,-0.03636392160302615
2013-12-18,75.72,76.04624917662558,-0.004290141593543018
2013-12-19,74.87,78.52624917662558,-0.04656085340841554
2013-12-20,77.35,78.27624917662558,-0.011833080741203705
2013-12-23,77.1,77.98624917662558,-0.011364172350671442
2013-12-24,76.81,79.04624917662558,-0.028290389486144596
2013-12-26,77.87,78.41624917662557,-0.006966020210877333
2013-12-27,77.24,78.16624917662557,-0.011849732926708656
2013-12-30,76.99,79.12624917662558,-0.026997983587684682
2013-12-31,77.95,78.13642349775616,-0.0023858719072482604
2014-01-02,76.49,78.80642349775616,-0.029393841199025106
2014-01-03,77.16,79.01642349775616,-0.02349414736303379
2014-01-06,77.37,79.42642349775616,-0.025890924042604735
2014-01-07,77.78,80.42642349775616,-0.032904900935076364
2014-01-08,78.78,79.90642349775617,-0.014096782817313747
2014-01-09,78.26,80.79642349775617,-0.031392769481022875
2014-01-10,79.15,78.72642349775616,0.005380360029386022
2014-01-13,77.08,80.46642349775615,-0.042084926240701925
2014-01-14,78.82,83.32642349775617,-0.05408156630984562
2014-01-15,81.68,83.65642349775617,-0.023625484034817346
2014-01-16,82.01,82.73642349775616,-0.008779972194179475
2014-01-17,81.09,83.15642349775617,-0.024849836138177817
2014-01-21,81.51,83.23642349775616,-0.02074120229111831
2014-01-22,81.59,84.96642349775615,-0.03973832672673716
2014-01-23,83.32,81.14642349775616,0.026785857078518438
2014-01-24,79.5,79.87642349775616,-0.004712573263457864
2014-01-27,78.23,83.20642349775616,-0.05980816490556595
2014-01-28,81.56,81.63642349775616,-0.0009361446090083714
2014-01-29,79.99,83.24642349775615,-0.039117878713959775
2014-01-30,81.6,82.58642349775616,-0.011944136287521445
2014-01-31,80.94,76.10642349775615,0.06351075612410506
2014-02-03,74.46,78.51642349775616,-0.05166337585246861
