date,GD,dcf,Deviation
2017-03-30,188.78,194.7196448304858,-0.030503572639815513
2017-03-31,187.2,194.79540838708417,-0.03899172187873701
2017-04-03,187.74,194.77540838708418,-0.03612061936023492
2017-04-04,187.72,192.90540838708418,-0.02688057546151912
2017-04-05,185.85,193.35540838708417,-0.03881664572867216
2017-04-06,186.3,195.09540838708418,-0.04508260066086944
2017-04-07,188.04,194.71540838708418,-0.034282897498352116
2017-04-10,187.66,195.43540838708418,-0.03978505456740988
2017-04-11,188.38,193.3954083870842,-0.02593344086559579
2017-04-12,186.34,193.78540838708417,-0.0384208927238322
2017-04-13,186.73,195.94540838708414,-0.04703048906805407
2017-04-17,188.89,194.43540838708418,-0.028520568517254485
2017-04-18,187.38,194.80540838708419,-0.0381170545959878
2017-04-19,187.75,195.18540838708418,-0.03809407910420515
2017-04-20,188.13,195.99540838708418,-0.04013057475076287
2017-04-21,188.94,198.96540838708418,-0.05038769537054355
2017-04-24,191.91,200.29540838708417,-0.04186520527159965
2017-04-25,193.24,201.90540838708418,-0.04291815883639549
2017-04-26,194.85,202.0854083870842,-0.035803715096664135
2017-04-27,195.03,200.84540838708418,-0.028954649418105105
2017-04-28,193.79,200.2054083870842,-0.03204413126882377
2017-05-01,193.15,201.12540838708418,-0.03965390773370003
2017-05-02,194.07,201.23540838708416,-0.03560709541385099
2017-05-03,194.18,201.60540838708417,-0.03683139478494202
2017-05-04,194.55,203.02540838708418,-0.04174555517172085
2017-05-05,195.97,203.3854083870842,-0.03645988395082478
2017-05-08,196.33,203.6454083870842,-0.03592228494137828
2017-05-09,196.59,201.44540838708414,-0.024102849630378786
2017-05-10,194.39,202.03540838708417,-0.03784192309714429
2017-05-11,194.98,202.6454083870842,-0.03782670650223707
2017-05-12,195.59,202.23540838708416,-0.0328597669423184
2017-05-15,195.18,202.34540838708418,-0.03541176666275936
2017-05-16,195.29,199.06540838708418,-0.018965667705274414
2017-05-17,192.01,199.69540838708414,-0.038485653972508804
2017-05-18,192.64,202.9254083870842,-0.05068566065154634
2017-05-19,195.87,204.80540838708419,-0.04362877161034817
2017-05-22,197.75,206.37540838708418,-0.041794748969829265
2017-05-23,199.32,207.03540838708417,-0.03726612972723509
2017-05-24,199.98,208.1454083870842,-0.03922934668776901
2017-05-25,201.09,209.29540838708417,-0.0392049135254251
2017-05-26,202.24,209.06540838708418,-0.03264723915707246
2017-05-30,202.01,210.30540838708419,-0.03944457943666302
2017-05-31,203.25,209.57540838708417,-0.030182016276457335
2017-06-01,202.52,210.75540838708417,-0.039075668093691784
2017-06-02,203.7,208.52540838708418,-0.023140625520928437
2017-06-05,201.47,205.49540838708418,-0.019588799665546164
2017-06-06,198.44,205.9254083870842,-0.03635009611350948
2017-06-07,198.87,206.69540838708414,-0.03785961404826799
2017-06-08,199.64,206.52540838708418,-0.03333927985354268
2017-06-09,199.47,205.4554083870842,-0.029132396338808042
2017-06-12,198.4,207.60540838708417,-0.04434088908666822
2017-06-13,200.55,208.3354083870842,-0.037369588047265534
2017-06-14,201.28,209.0854083870842,-0.03733119612361413
2017-06-15,202.03,209.72540838708414,-0.036692780556569216
2017-06-16,202.67,211.57540838708417,-0.04209094268078373
2017-06-19,204.52,210.9154083870842,-0.030322148751441458
2017-06-20,203.86,210.94540838708414,-0.03358882490621662
2017-06-21,203.89,208.31540838708418,-0.021243788068048497
2017-06-22,201.26,208.37540838708418,-0.03414706390816713
2017-06-23,201.32,207.25540838708417,-0.02863813510718527
2017-06-26,200.2,205.8954083870842,-0.027661658080188056
2017-06-27,198.84,207.8854083870842,-0.04351151173747403
2017-06-28,200.83,204.01540838708416,-0.01561356768230171
2017-06-29,196.96,205.15540838708418,-0.03994731823799247
2017-06-30,198.1,205.71862766860352,-0.03703421394039497
2017-07-03,199.66,206.7986276686035,-0.034519705227653685
2017-07-05,200.74,205.0786276686035,-0.021155923061931592
2017-07-06,199.02,207.3186276686035,-0.0400283744973885
2017-07-07,201.26,207.1286276686035,-0.028333252311182555
2017-07-10,201.07,205.96862766860352,-0.023783368001486394
2017-07-11,199.91,207.16862766860353,-0.035037291844278506
2017-07-12,201.11,206.20862766860353,-0.02472557878032866
2017-07-13,200.15,207.20862766860353,-0.03406531739543517
2017-07-14,201.15,206.19862766860348,-0.024484293254936174
2017-07-17,200.14,207.47862766860348,-0.035370523465796055
2017-07-18,201.42,208.39862766860352,-0.03348691758038336
2017-07-19,202.34,208.45862766860353,-0.029351760284686335
2017-07-20,202.4,210.6086276686035,-0.03897574263443715
2017-07-21,204.55,210.9886276686035,-0.030516467829330263
2017-07-24,204.93,209.61862766860352,-0.02236741896820349
2017-07-25,203.56,200.71862766860352,0.014155997200657078
2017-07-26,194.66,199.89862766860352,-0.026206421373178412
2017-07-27,193.84,203.99862766860352,-0.049797529447630606
2017-07-28,197.94,202.38862766860353,-0.021980620748552337
2017-07-31,196.33,202.58862766860352,-0.030893282316129977
2017-08-01,196.53,204.0986276686035,-0.03708318745235639
2017-08-02,198.04,205.38862766860353,-0.03577913612851347
2017-08-03,199.33,206.1286276686035,-0.03298245248851983
2017-08-04,200.07,207.19862766860348,-0.0344048015607763
2017-08-07,201.14,204.8586276686035,-0.018152165280629906
2017-08-08,198.8,207.05862766860352,-0.03988545544608457
2017-08-09,201.0,204.33862766860352,-0.016338700649483173
2017-08-10,198.28,203.94862766860348,-0.027794389858873836
2017-08-11,197.89,206.3586276686035,-0.04103839885097271
2017-08-14,200.3,205.5486276686035,-0.025534724936551845
2017-08-15,199.49,206.66862766860353,-0.03473496558033262
2017-08-16,200.61,204.0486276686035,-0.01685200095630235
2017-08-17,197.99,204.7886276686035,-0.03319826762844125
2017-08-18,198.73,204.7886276686035,-0.029584785725542462
2017-08-21,198.73,207.2886276686035,-0.0412884573787925
2017-08-22,201.23,205.80862766860352,-0.02224701520276451
2017-08-23,199.75,205.52862766860352,-0.02811592591335277
2017-08-24,199.47,205.1086276686035,-0.0274909336223238
2017-08-25,199.05,203.92862766860353,-0.02392321139203457
2017-08-28,197.87,207.0086276686035,-0.04414611976092786
2017-08-29,200.95,207.27862766860352,-0.030531983638572346
2017-08-30,201.22,207.40862766860351,-0.029837850711261993
2017-08-31,201.35,206.05862766860352,-0.022850912489702835
2017-09-01,200.0,204.7886276686035,-0.023383269486783487
2017-09-05,198.73,202.7986276686035,-0.020062402371144872
2017-09-06,196.74,203.0986276686035,-0.03130807795993029
2017-09-07,197.04,203.92862766860353,-0.033779600968030676
2017-09-08,197.87,206.38862766860353,-0.0412746950490015
2017-09-11,200.33,205.05862766860352,-0.02305988156833605
2017-09-12,199.0,202.90862766860351,-0.019262993957000263
2017-09-13,196.85,203.68862766860352,-0.033573929712609196
2017-09-14,197.63,204.3286276686035,-0.03278359838772993
2017-09-15,198.27,208.2386276686035,-0.0478711744319974
2017-09-18,202.18,209.17862766860353,-0.033457661265907435
2017-09-19,203.12,210.3286276686035,-0.03427316456398655
2017-09-20,204.27,211.77862766860352,-0.03545507755557464
2017-09-21,205.72,211.46862766860352,-0.027184304981693552
2017-09-22,205.41,210.92862766860353,-0.026163483494872075
2017-09-25,204.87,211.38862766860353,-0.03083717293828525
2017-09-26,205.33,212.8586276686035,-0.035369145009826464
2017-09-27,206.8,211.08862766860352,-0.02031671585518291
2017-09-28,205.03,211.63862766860353,-0.031225999437832885
2017-09-29,205.58,217.62995446823416,-0.05536900698103575
2017-10-02,208.72,219.43995446823413,-0.048851424956825484
2017-10-03,210.53,220.20995446823414,-0.04395784237642397
2017-10-04,211.3,222.35995446823415,-0.04973896713859127
2017-10-05,213.45,221.50995446823416,-0.03638642104181378
2017-10-06,212.6,222.43995446823413,-0.04423645244739227
2017-10-09,213.53,221.45995446823414,-0.035807622589264065
2017-10-10,212.55,221.73995446823415,-0.0414447386817276
2017-10-11,212.83,222.62995446823416,-0.04401902920764622
2017-10-12,213.72,222.24995446823414,-0.03838000547016229
2017-10-13,213.34,222.34995446823416,-0.040521503545085547
2017-10-16,213.44,220.44995446823415,-0.031798393812978776
2017-10-17,211.54,219.29995446823415,-0.03538511664104427
2017-10-18,210.39,220.54995446823415,-0.04606645461673631
2017-10-19,211.64,222.76995446823415,-0.049961649876896774
2017-10-20,213.86,221.41995446823415,-0.03414305854406963
2017-10-23,212.51,220.98995446823415,-0.03837257891943269
2017-10-24,212.08,216.15995446823413,-0.01887470081251197
2017-10-25,207.25,212.81995446823416,-0.026172143876976195
2017-10-26,203.91,213.89995446823414,-0.046703864398053074
2017-10-27,204.99,215.07995446823412,-0.04691257487561129
2017-10-30,206.17,211.88995446823415,-0.026994929904011422
2017-10-31,202.98,210.52995446823414,-0.03586166390100709
2017-11-01,201.62,212.72995446823415,-0.052225623307286195
2017-11-02,203.82,212.96995446823414,-0.042963593109087705
2017-11-03,204.06,211.27995446823414,-0.03417245373043498
2017-11-06,202.37,212.66995446823415,-0.04843163903424175
2017-11-07,203.76,211.52995446823414,-0.0367321710429479
2017-11-08,202.62,207.77995446823414,-0.024833745302523913
2017-11-09,198.87,208.67995446823414,-0.04700956780076082
2017-11-10,199.77,209.03995446823416,-0.0443453716387161
2017-11-13,200.13,209.12995446823416,-0.04303522415580696
2017-11-14,200.22,207.89995446823414,-0.03694062602311721
2017-11-15,198.99,208.12995446823416,-0.043914651745283195
2017-11-16,199.22,206.67995446823414,-0.036094233170448575
2017-11-17,197.77,207.64995446823414,-0.04757985376657303
2017-11-20,198.74,209.00995446823416,-0.04913619781585565
2017-11-21,200.1,208.94995446823415,-0.04235442161620373
2017-11-22,200.04,208.90995446823413,-0.04245826624591442
2017-11-24,200.0,209.97995446823415,-0.04752812949935148
2017-11-27,201.07,213.09995446823416,-0.05645216817738652
2017-11-28,204.19,213.07995446823412,-0.041721214416532204
2017-11-29,204.17,216.06995446823416,-0.05507454517459831
2017-11-30,207.16,211.54995446823412,-0.02075138460449688
2017-12-01,202.64,210.59995446823416,-0.037796563101512026
2017-12-04,201.69,208.81995446823416,-0.034144028459304976
2017-12-05,199.91,209.11995446823414,-0.044041490405130945
2017-12-06,200.21,209.07995446823412,-0.04242374402076765
2017-12-07,200.17,209.97995446823415,-0.04671852840942592
2017-12-08,201.07,208.54995446823412,-0.03586648813856952
2017-12-11,199.64,205.08995446823414,-0.026573483242341323
2017-12-12,196.18,205.53995446823416,-0.045538369863172834
2017-12-13,196.63,205.12995446823416,-0.041436924657195506
2017-12-14,196.22,207.74995446823414,-0.0554991913126851
2017-12-15,198.84,207.35995446823415,-0.041087752406597566
2017-12-18,198.45,208.73995446823417,-0.04929556727387374
2017-12-19,199.83,210.20995446823414,-0.04937898633055793
2017-12-20,201.3,211.38995446823415,-0.04773147566835001
2017-12-21,202.48,211.54995446823412,-0.0428738190515473
2017-12-22,202.64,210.87995446823416,-0.03907414760692862
2017-12-26,201.97,211.62995446823416,-0.045645497077702823
2017-12-27,202.72,212.76995446823418,-0.04723389866464722
2017-12-28,203.86,212.35995446823415,-0.04002616448811491
2017-12-29,203.45,210.2819819325952,-0.03248962117346388
2018-01-02,200.49,211.5319819325952,-0.05220005897790769
2018-01-03,201.74,215.00198193259519,-0.061683068283309606
2018-01-04,205.21,214.4919819325952,-0.04327426064584583
2018-01-05,204.7,214.4919819325952,-0.04565197190295145
2018-01-08,204.7,215.67198193259517,-0.05087346921133362
2018-01-09,205.88,214.54198193259518,-0.040374298095729344
2018-01-10,204.75,215.3019819325952,-0.04901014769059908
2018-01-11,205.51,220.38198193259518,-0.06748274882628047
2018-01-12,210.59,216.1219819325952,-0.025596572283519636
2018-01-16,206.33,218.3119819325952,-0.054884673880587376
2018-01-17,208.52,217.5919819325952,-0.04169262971925802
2018-01-18,207.8,218.8919819325952,-0.05067331308650136
2018-01-19,209.1,217.9919819325952,-0.040790408224026686
2018-01-22,208.2,217.2719819325952,-0.041754034974512355
2018-01-23,207.48,229.0619819325952,-0.09421896095767657
2018-01-24,219.27,236.32198193259518,-0.07215571650655339
2018-01-25,226.53,236.0319819325952,-0.040257179788918185
2018-01-26,226.24,235.29198193259518,-0.03847127240905435
2018-01-29,225.5,234.07198193259518,-0.036621136206996474
2018-01-30,224.28,232.2719819325952,-0.034407860414754854
2018-01-31,222.48,235.00198193259519,-0.05328458011127257
2018-02-01,225.21,231.51198193259518,-0.027220975260062286
2018-02-02,221.72,221.01198193259518,0.0032035279771427394
2018-02-05,211.22,222.25198193259519,-0.049637271337994116
2018-02-06,212.46,224.7419819325952,-0.054649255234737626
2018-02-07,214.95,215.8419819325952,-0.004132569227768501
2018-02-08,206.05,221.8919819325952,-0.07139501749733146
2018-02-09,212.1,219.32198193259518,-0.03292867349162809
2018-02-12,209.53,221.60198193259518,-0.054475965545592975
2018-02-13,211.81,228.04198193259518,-0.07117979678580866
2018-02-14,218.25,235.19198193259518,-0.07203469180106092
2018-02-15,225.4,233.98198193259518,-0.036677960677619414
2018-02-16,224.19,231.6219819325952,-0.03208668655101132
2018-02-20,221.83,230.54198193259518,-0.03778913436747644
2018-02-21,220.75,229.9319819325952,-0.03993347013068804
2018-02-22,220.14,230.79198193259518,-0.046154038122980356
2018-02-23,221.0,236.57198193259518,-0.065823441158945
2018-02-26,226.78,233.6819819325952,-0.029535789946295687
2018-02-27,223.89,232.2419819325952,-0.0359624124075002
2018-02-28,222.45,228.94198193259518,-0.02835645030148537
2018-03-01,219.15,233.13198193259518,-0.05997453380994178
2018-03-02,223.34,234.4319819325952,-0.047314286391966776
2018-03-05,224.64,234.60198193259518,-0.042463332366294404
2018-03-06,224.81,236.07198193259518,-0.04770571179349348
2018-03-07,226.28,236.44198193259518,-0.04297875465911194
2018-03-08,226.65,239.7419819325952,-0.05460863311072517
2018-03-09,229.95,234.4319819325952,-0.01911847477313855
2018-03-12,224.64,233.1419819325952,-0.0364669711654646
2018-03-13,223.35,231.48198193259518,-0.035130085999363514
2018-03-14,221.69,232.3919819325952,-0.04605142502592574
2018-03-15,222.6,232.5319819325952,-0.04271232649397105
2018-03-16,222.74,233.69198193259518,-0.04686503080689397
2018-03-19,223.9,235.17198193259517,-0.047930802980713616
2018-03-20,225.38,233.54198193259518,-0.034948671177034374
2018-03-21,223.75,228.16198193259518,-0.019337059992311056
2018-03-22,218.37,228.60198193259518,-0.04475893798511399
2018-03-23,218.81,233.26198193259518,-0.061956011060436356
2018-03-26,223.47,230.8619819325952,-0.03201905255562365
2018-03-27,221.07,227.07198193259518,-0.026432067406611304
2018-03-28,217.28,230.69198193259518,-0.05813804979365933
2018-03-29,220.9,233.26705563526224,-0.05301672626502152
2018-04-02,218.88,234.70705563526224,-0.06743323328062911
2018-04-03,220.32,232.92705563526224,-0.05412447944649024
2018-04-04,218.54,235.60705563526224,-0.07243864403485167
2018-04-05,221.22,230.12705563526222,-0.038704947624148
2018-04-06,215.74,229.34705563526222,-0.059329541413001396
2018-04-09,214.96,228.83705563526223,-0.060641645631818175
2018-04-10,214.45,230.70705563526224,-0.07046622649011625
2018-04-11,216.32,232.60705563526224,-0.07001961136037527
2018-04-12,218.22,232.79705563526224,-0.06261701032035827
2018-04-13,218.41,232.78705563526225,-0.061760545903328246
2018-04-16,218.4,235.79705563526224,-0.07377978316307943
2018-04-17,221.41,239.87705563526222,-0.07698550237060497
2018-04-18,225.49,239.36705563526223,-0.057973958022057626
2018-04-19,224.98,237.49705563526223,-0.052704045537665056
2018-04-20,223.11,240.34705563526222,-0.07171735717628358
2018-04-23,225.96,236.40705563526222,-0.04419096378993159
2018-04-24,222.02,228.91705563526224,-0.03012905969859858
2018-04-25,214.53,226.13705563526224,-0.05132752614407132
2018-04-26,211.75,218.09705563526222,-0.029101977634566567
2018-04-27,203.71,215.69705563526225,-0.0555735709973344
2018-04-30,201.31,211.68705563526223,-0.04902073773061466
2018-05-01,197.3,210.06705563526222,-0.060776096454788986
2018-05-02,195.68,209.38705563526224,-0.06546276508677296
2018-05-03,195.0,209.45705563526224,-0.069021573856347
2018-05-04,195.07,210.83705563526223,-0.07478313329578301
2018-05-07,196.45,214.00705563526225,-0.0820396111854611
2018-05-08,199.62,215.43705563526223,-0.07341845435374272
2018-05-09,201.05,216.05705563526223,-0.06945876213640745
2018-05-10,201.67,218.30705563526223,-0.07620942706981815
2018-05-11,203.92,217.45705563526224,-0.062251627548787214
2018-05-14,203.07,216.03705563526225,-0.06002236790874749
2018-05-15,201.65,214.88705563526224,-0.06160006053473088
2018-05-16,200.5,216.14705563526223,-0.07239078778693098
2018-05-17,201.76,216.90705563526222,-0.06983200980208137
2018-05-18,202.52,220.15705563526222,-0.08011124414963933
2018-05-21,205.77,218.75705563526225,-0.05936748233124789
2018-05-22,204.37,219.94705563526225,-0.07082184205772524
2018-05-23,205.56,223.11705563526223,-0.07868988583267877
2018-05-24,208.73,222.50705563526225,-0.06191738772475541
2018-05-25,208.12,216.19705563526225,-0.03735969304266906
2018-05-29,201.81,218.42705563526224,-0.07607599519635522
2018-05-30,204.04,216.09705563526222,-0.05579463172146426
2018-05-31,201.71,217.85705563526224,-0.07411766209810411
2018-06-01,203.47,216.98705563526224,-0.06229429490938543
2018-06-04,202.6,215.48705563526224,-0.05980431445067924
2018-06-05,201.1,215.89705563526223,-0.06853755180552568
2018-06-06,201.51,217.23705563526224,-0.07239582395034727
2018-06-07,202.85,216.96705563526223,-0.06506543398456799
2018-06-08,202.58,216.08705563526223,-0.06250747225720477
2018-06-11,201.7,212.88705563526224,-0.05254925247511977
2018-06-12,198.5,214.20705563526224,-0.07332650919775108
2018-06-13,199.82,210.20705563526224,-0.04941344905798595
2018-06-14,195.82,210.18705563526223,-0.06835366522376807
2018-06-15,195.8,210.35705563526224,-0.06920165140789325
2018-06-18,195.97,205.07705563526224,-0.044407969516880086
2018-06-19,190.69,205.78705563526225,-0.07336251344214928
2018-06-20,191.4,202.81705563526222,-0.05629238428445671
2018-06-21,188.43,203.76705563526224,-0.07526759214068035
2018-06-22,189.38,203.48705563526224,-0.06932655048362513
2018-06-25,189.1,203.18705563526223,-0.0693304777276249
2018-06-26,188.8,200.2770556352622,-0.057305893572570876
2018-06-27,185.89,201.82705563526224,-0.07896392079396619
2018-06-28,187.44,200.79705563526224,-0.06652017676755506
2018-06-29,186.41,193.56440175119928,-0.03696135077768736
2018-07-02,187.37,195.8844017511993,-0.04346646121427156
2018-07-03,189.69,194.8944017511993,-0.026703700590862578
2018-07-05,188.7,195.03440175119928,-0.032478381733289985
2018-07-06,188.84,197.7344017511993,-0.044981559467789256
2018-07-09,191.54,198.9944017511993,-0.037460359113617
2018-07-10,192.8,197.7044017511993,-0.024806740303997987
2018-07-11,191.51,199.8344017511993,-0.04165649997323018
2018-07-12,193.64,198.9344017511993,-0.02661380688605497
2018-07-13,192.74,197.69440175119928,-0.02506091071528893
2018-07-16,191.5,198.5144017511993,-0.0353344729113938
2018-07-17,192.32,201.6244017511993,-0.04614720078713863
2018-07-18,195.43,200.5444017511993,-0.025502590481405463
2018-07-19,194.35,201.47440175119928,-0.03536132476024034
2018-07-20,195.28,199.4244017511993,-0.020781818648100137
2018-07-23,193.23,202.94440175119928,-0.04786730585999954
2018-07-24,196.75,209.6444017511993,-0.06150606285448079
2018-07-25,203.45,206.6744017511993,-0.01560136003239021
2018-07-26,200.48,204.84440175119929,-0.02130593618321197
2018-07-27,198.65,202.4544017511993,-0.018791400524225677
2018-07-30,196.26,205.9544017511993,-0.04707062179185906
2018-07-31,199.76,202.2044017511993,-0.01208876626833777
2018-08-01,196.01,201.1344017511993,-0.02547750015205319
2018-08-02,194.94,200.28440175119928,-0.026684063783650513
2018-08-03,194.09,199.7144017511993,-0.028162224165516503
2018-08-06,193.52,202.47440175119928,-0.04422485842038659
2018-08-07,196.28,201.3244017511993,-0.025056087127646176
2018-08-08,195.13,198.7644017511993,-0.018284973160076268
2018-08-09,192.57,198.00440175119928,-0.027445863340087917
2018-08-10,191.81,198.03440175119928,-0.03143091147880106
2018-08-13,191.84,199.8244017511993,-0.039957090731794875
2018-08-14,193.63,198.50440175119928,-0.024555635583883628
2018-08-15,192.31,198.6344017511993,-0.03183940795472562
2018-08-16,192.44,199.8744017511993,-0.0371953671208658
2018-08-17,193.68,201.1144017511993,-0.036966033692586886
2018-08-20,194.92,201.1544017511993,-0.030993116217811645
2018-08-21,194.96,198.6744017511993,-0.018695925184417317
2018-08-22,192.48,197.78440175119928,-0.02681911062871334
2018-08-23,191.59,198.78440175119928,-0.03619198331368012
2018-08-24,192.59,201.4844017511993,-0.04414436886376172
2018-08-27,195.29,201.81440175119928,-0.03232872230418271
2018-08-28,195.62,200.9044017511993,-0.026303066060959224
2018-08-29,194.71,198.7044017511993,-0.020102230831306578
2018-08-30,192.51,199.59440175119929,-0.03549399025745337
2018-08-31,193.4,198.8044017511993,-0.027184517563966337
2018-09-04,192.61,200.1744017511993,-0.0377890563679627
2018-09-05,193.98,201.4344017511993,-0.03700659711744059
2018-09-06,195.24,200.9044017511993,-0.028194512921693393
2018-09-07,194.71,201.8844017511993,-0.03553717716161631
2018-09-10,195.69,202.25440175119928,-0.032456162606905314
2018-09-11,196.06,202.3944017511993,-0.03129731700279981
2018-09-12,196.2,204.7644017511993,-0.04182563804037365
2018-09-13,198.57,206.7044017511993,-0.03935282307626098
2018-09-14,200.51,208.6244017511993,-0.03889478739345331
2018-09-17,202.43,210.8044017511993,-0.03972593400152591
2018-09-18,204.61,210.2044017511993,-0.026614103722817806
2018-09-19,204.01,209.0544017511993,-0.024129612717759263
2018-09-20,202.86,210.8544017511993,-0.03791432232290981
2018-09-21,204.66,209.0244017511993,-0.02087986720514201
2018-09-24,202.83,209.6744017511993,-0.03264300121538388
2018-09-25,203.48,208.0544017511993,-0.021986565593885232
2018-09-26,201.86,208.2744017511993,-0.03079784023992449
2018-09-27,202.08,210.91440175119928,-0.041886194957993395
2018-09-28,204.72,208.86579156086086,-0.019849069251021034
2018-10-01,205.5,208.34579156086085,-0.01365898269190402
2018-10-02,204.98,209.08579156086086,-0.019636875036846968
2018-10-03,205.72,209.27579156086085,-0.016990935904914628
2018-10-04,205.91,209.68579156086085,-0.01800690229297175
2018-10-05,206.32,210.52579156086085,-0.01997755965992898
2018-10-08,207.16,207.52579156086085,-0.001762631806435433
2018-10-09,204.16,201.18579156086085,0.01478339208780266
2018-10-10,197.82,196.30579156086085,0.007713518929316487
2018-10-11,192.94,195.21579156086085,-0.01165782513117719
2018-10-12,191.85,195.99579156086085,-0.02115245193707893
2018-10-15,192.63,198.07579156086084,-0.02749347367463406
2018-10-16,194.71,197.20579156086083,-0.012655772130762077
2018-10-17,193.84,194.58579156086086,-0.003832713349101846
2018-10-18,191.22,193.62579156086085,-0.012424954038752878
2018-10-19,190.26,193.50579156086084,-0.01677361455013604
2018-10-22,190.14,191.11579156086086,-0.005105761030480438
2018-10-23,187.75,176.60579156086084,0.06310216862451368
2018-10-24,173.24,173.96579156086085,-0.004172036090250075
2018-10-25,170.6,173.22579156086087,-0.015158202119909703
2018-10-26,169.86,170.40579156086085,-0.003202893257685413
2018-10-29,167.04,175.2557915608608,-0.04687885911038625
2018-10-30,171.89,175.94579156086084,-0.02305137011167402
2018-10-31,172.58,181.76579156086083,-0.050536415471693075
2018-11-01,178.4,180.34579156086085,-0.010789226319174783
2018-11-02,176.98,181.33579156086086,-0.02402058371029836
2018-11-05,177.97,185.56579156086084,-0.04093314558125127
2018-11-06,182.2,188.39579156086083,-0.03288710172094955
2018-11-07,185.03,187.92579156086083,-0.015409229019652693
2018-11-08,184.56,187.86579156086086,-0.017596559402300316
2018-11-09,184.5,184.37579156086085,0.0006736699980385286
2018-11-12,181.01,183.44579156086084,-0.013277990953816654
2018-11-13,180.08,183.20579156086083,-0.017061641633869584
2018-11-14,179.84,185.70579156086083,-0.03158647617588406
2018-11-15,182.34,186.42579156086083,-0.021916450114827457
2018-11-16,183.06,182.74579156086085,0.001719374418723607
2018-11-19,179.38,179.28579156086084,0.0005254651711046332
2018-11-20,175.92,180.11579156086086,-0.02329496777878648
2018-11-21,176.75,181.62579156086085,-0.02684525980015906
2018-11-23,178.26,183.05579156086085,-0.026198524067272633
2018-11-26,179.69,182.0057915608608,-0.012723724563932004
2018-11-27,178.64,185.39579156086083,-0.03643983233914505
2018-11-28,182.03,185.53579156086084,-0.018895500061565484
2018-11-29,182.17,188.2557915608608,-0.03232724746687732
2018-11-30,184.89,184.93579156086085,-0.00024760788852384863
2018-12-03,181.57,176.54579156086083,0.02845838688489577
2018-12-04,173.18,174.38579156086084,-0.006914505763733647
2018-12-06,171.02,170.74579156086085,0.0016059455207211304
2018-12-07,167.38,175.56579156086084,-0.046625208066362944
2018-12-10,172.2,175.63579156086084,-0.01956202394926032
2018-12-11,172.27,174.58579156086086,-0.013264490427066344
2018-12-12,171.22,174.37579156086085,-0.01809764722851115
2018-12-13,171.01,172.33579156086086,-0.007693071467354762
2018-12-14,168.97,166.81579156086084,0.012913696113435513
2018-12-17,163.45,166.17579156086083,-0.016403060489484922
2018-12-18,162.81,162.35579156086084,0.0027976115589871675
2018-12-19,158.99,157.97579156086087,0.00642002441714884
2018-12-20,154.61,153.85579156086084,0.004902047764908657
2018-12-21,150.49,151.57579156086084,-0.007163357351987587
2018-12-24,148.21,155.53579156086084,-0.047100358620634664
2018-12-26,152.17,158.48579156086083,-0.03985083772279663
2018-12-27,155.12,158.68579156086085,-0.022470767708861028
2018-12-28,155.32,160.57579156086084,-0.03273090862434769
2018-12-31,157.21,160.47901323706378,-0.0203703473190896
2019-01-02,157.26,156.58901323706377,0.004285018144410957
2019-01-03,153.37,160.98901323706377,-0.04732629316663006
2019-01-04,157.77,161.86901323706377,-0.025323026038718055
2019-01-07,158.65,161.8790132370638,-0.01994707758895864
2019-01-08,158.66,164.11901323706377,-0.03326252778024219
2019-01-09,160.9,165.64901323706377,-0.028669130858433478
2019-01-10,162.43,167.02901323706377,-0.027534217845952225
2019-01-11,163.81,167.7490132370638,-0.023481588124140917
2019-01-14,164.53,166.35901323706375,-0.010994374163889598
2019-01-15,163.14,166.81901323706379,-0.0220539203875737
2019-01-16,163.6,168.9390132370638,-0.03160319889859797
2019-01-17,165.72,171.79901323706378,-0.035384447922732876
2019-01-18,168.58,170.4390132370638,-0.010907204880833632
2019-01-22,167.22,172.02901323706377,-0.027954663847526318
2019-01-23,168.81,174.03901323706378,-0.030045063688916573
2019-01-24,170.82,174.4390132370638,-0.020746581684370824
2019-01-25,171.22,175.4090132370638,-0.023881402441973565
2019-01-28,172.19,179.2190132370638,-0.03922024293129045
2019-01-29,176.0,174.1290132370638,0.010744830675569306
2019-01-30,170.91,174.38901323706378,-0.01994972717882415
2019-01-31,171.17,172.2490132370638,-0.006264263677254078
2019-02-01,169.03,177.8290132370638,-0.04948018929472342
2019-02-04,174.61,175.4390132370638,-0.004725364226391138
2019-02-05,172.22,175.97901323706378,-0.0213605768546955
2019-02-06,172.76,176.80901323706377,-0.02290049111712933
2019-02-07,173.59,175.33901323706377,-0.009975037527438557
2019-02-08,172.12,174.14901323706377,-0.011651017708045996
2019-02-11,170.93,175.97901323706378,-0.02869099641024908
2019-02-12,172.76,176.69901323706378,-0.022292219774759703
2019-02-13,173.48,175.31901323706379,-0.010489525369259955
2019-02-14,172.1,178.45901323706377,-0.035632905963771666
2019-02-15,175.24,177.9990132370638,-0.015500160292401532
2019-02-19,174.78,177.66901323706378,-0.01626064773157132
2019-02-20,174.45,174.8490132370638,-0.0022820445461868566
2019-02-21,171.63,175.75901323706378,-0.023492469381894976
2019-02-22,172.54,176.35901323706375,-0.021654766416333904
2019-02-25,173.14,173.2190132370638,-0.00045614644482283584
2019-02-26,170.0,172.55901323706377,-0.0148297859906521
2019-02-27,169.34,173.4390132370638,-0.02363374399196494
2019-02-28,170.22,172.4990132370638,-0.013211746515510603
